horodatage,media,reussis,echecs
2026-06-16T01:28:13,l_opinion,11121,3835
2026-06-16T01:28:13,la_depeche,14939,17
2026-06-16T01:28:13,le_capital,36349,15
2026-06-16T01:28:13,le_figaro,21842,14509
2026-06-16T01:28:13,le_journal_du_dimanche,35562,802
2026-06-16T01:28:13,le_monde,5029,25684
2026-06-16T01:28:13,le_nouvel_observateur,35680,684
2026-06-16T01:28:13,le_telegramme,14905,51
2026-06-16T01:28:13,les_echos,33079,3285
2026-06-16T01:28:13,nice_matin,34821,746
2026-06-16T01:28:13,paris_match,33319,3045
2026-06-16T01:28:13,sud_ouest,6565,8391
2026-06-16T01:28:13,telerama,36174,190
2026-06-16T01:28:13,valeurs_actuelles,36090,274
2026-06-16T02:04:03,atlantico,4725,10294
2026-06-16T02:04:03,challenges,13838,1181
2026-06-16T02:04:03,l_opinion,11183,3836
2026-06-16T02:04:03,la_depeche,15002,17
2026-06-16T02:04:03,le_capital,36412,15
2026-06-16T02:04:03,le_figaro,21876,14538
2026-06-16T02:04:03,le_journal_du_dimanche,35593,834
2026-06-16T02:04:03,le_monde,5029,25747
2026-06-16T02:04:03,le_nouvel_observateur,35742,685
2026-06-16T02:04:03,le_telegramme,14968,51
2026-06-16T02:04:03,les_echos,33142,3285
2026-06-16T02:04:03,nice_matin,34883,747
2026-06-16T02:04:03,paris_match,33376,3051
2026-06-16T02:04:03,sud_ouest,6628,8391
2026-06-16T02:04:03,telerama,36237,190
2026-06-16T02:04:03,valeurs_actuelles,36153,274
2026-06-16T03:05:26,atlantico,4784,10298
2026-06-16T03:05:26,challenges,13901,1181
2026-06-16T03:05:26,l_opinion,11244,3838
2026-06-16T03:05:26,la_depeche,15065,17
2026-06-16T03:05:26,le_capital,36475,15
2026-06-16T03:05:26,le_figaro,21911,14566
2026-06-16T03:05:26,le_journal_du_dimanche,35632,858
2026-06-16T03:05:26,le_monde,5029,25810
2026-06-16T03:05:26,le_nouvel_observateur,35805,685
2026-06-16T03:05:26,le_telegramme,15031,51
2026-06-16T03:05:26,les_echos,33204,3286
2026-06-16T03:05:26,nice_matin,34945,748
2026-06-16T03:05:26,paris_match,33432,3058
2026-06-16T03:05:26,sud_ouest,6691,8391
2026-06-16T03:05:26,telerama,36300,190
2026-06-16T03:05:26,valeurs_actuelles,36216,274
2026-06-16T03:25:33,atlantico,4844,10301
2026-06-16T03:25:33,challenges,13951,1194
2026-06-16T03:25:33,l_opinion,11306,3839
2026-06-16T03:25:33,la_depeche,15128,17
2026-06-16T03:25:33,le_capital,36538,15
2026-06-16T03:25:33,le_figaro,21946,14594
2026-06-16T03:25:33,le_journal_du_dimanche,35679,874
2026-06-16T03:25:33,le_monde,5029,25873
2026-06-16T03:25:33,le_nouvel_observateur,35868,685
2026-06-16T03:25:33,le_telegramme,15093,52
2026-06-16T03:25:33,les_echos,33267,3286
2026-06-16T03:25:33,nice_matin,35008,748
2026-06-16T03:25:33,paris_match,33492,3061
2026-06-16T03:25:33,sud_ouest,6754,8391
2026-06-16T03:25:33,telerama,36362,191
2026-06-16T03:25:33,valeurs_actuelles,36279,274
2026-06-16T03:53:22,atlantico,4898,10310
2026-06-16T03:53:22,challenges,14014,1194
2026-06-16T03:53:22,l_opinion,11369,3839
2026-06-16T03:53:22,la_depeche,15191,17
2026-06-16T03:53:22,le_capital,36601,15
2026-06-16T03:53:22,le_figaro,21990,14613
2026-06-16T03:53:22,le_journal_du_dimanche,35726,890
2026-06-16T03:53:22,le_monde,5029,25936
2026-06-16T03:53:22,le_nouvel_observateur,35929,687
2026-06-16T03:53:22,le_telegramme,15156,52
2026-06-16T03:53:22,les_echos,33330,3286
2026-06-16T03:53:22,nice_matin,35069,750
2026-06-16T03:53:22,paris_match,33540,3076
2026-06-16T03:53:22,sud_ouest,6817,8391
2026-06-16T03:53:22,telerama,36425,191
2026-06-16T03:53:22,valeurs_actuelles,36342,274
2026-06-16T04:26:26,atlantico,4951,10320
2026-06-16T04:26:26,challenges,14077,1194
2026-06-16T04:26:26,l_opinion,11429,3842
2026-06-16T04:26:26,la_depeche,15254,17
2026-06-16T04:26:26,le_capital,36664,15
2026-06-16T04:26:26,le_figaro,22022,14644
2026-06-16T04:26:26,le_journal_du_dimanche,35764,915
2026-06-16T04:26:26,le_monde,5029,25999
2026-06-16T04:26:26,le_nouvel_observateur,35991,688
2026-06-16T04:26:26,le_telegramme,15219,52
2026-06-16T04:26:26,les_echos,33393,3286
2026-06-16T04:26:26,nice_matin,35132,750
2026-06-16T04:26:26,paris_match,33597,3082
2026-06-16T04:26:26,sud_ouest,6880,8391
2026-06-16T04:26:26,telerama,36488,191
2026-06-16T04:26:26,valeurs_actuelles,36405,274
2026-06-16T05:05:22,atlantico,5002,10332
2026-06-16T05:05:22,challenges,14140,1194
2026-06-16T05:05:22,l_opinion,11489,3845
2026-06-16T05:05:22,la_depeche,15317,17
2026-06-16T05:05:22,le_capital,36727,15
2026-06-16T05:05:22,le_figaro,22047,14682
2026-06-16T05:05:22,le_journal_du_dimanche,35825,917
2026-06-16T05:05:22,le_monde,5029,26062
2026-06-16T05:05:22,le_nouvel_observateur,36054,688
2026-06-16T05:05:22,le_telegramme,15282,52
2026-06-16T05:05:22,les_echos,33456,3286
2026-06-16T05:05:22,nice_matin,35195,750
2026-06-16T05:05:22,paris_match,33652,3090
2026-06-16T05:05:22,sud_ouest,6943,8391
2026-06-16T05:05:22,telerama,36551,191
2026-06-16T05:05:22,valeurs_actuelles,36468,274
2026-06-16T05:57:45,atlantico,5057,10340
2026-06-16T05:57:45,challenges,14203,1194
2026-06-16T05:57:45,l_opinion,11544,3853
2026-06-16T05:57:45,la_depeche,15380,17
2026-06-16T05:57:45,le_capital,36790,15
2026-06-16T05:57:45,le_figaro,22085,14707
2026-06-16T05:57:45,le_journal_du_dimanche,35888,917
2026-06-16T05:57:45,le_monde,5029,26125
2026-06-16T05:57:45,le_nouvel_observateur,36116,689
2026-06-16T05:57:45,le_telegramme,15345,52
2026-06-16T05:57:45,les_echos,33519,3286
2026-06-16T05:57:45,nice_matin,35258,750
2026-06-16T05:57:45,paris_match,33695,3110
2026-06-16T05:57:45,sud_ouest,7006,8391
2026-06-16T05:57:45,telerama,36614,191
2026-06-16T05:57:45,valeurs_actuelles,36531,274
2026-06-16T06:13:29,atlantico,5116,10344
2026-06-16T06:13:29,challenges,14266,1194
2026-06-16T06:13:29,l_opinion,11598,3862
2026-06-16T06:13:29,la_depeche,15443,17
2026-06-16T06:13:29,le_capital,36853,15
2026-06-16T06:13:29,le_figaro,22116,14739
2026-06-16T06:13:29,le_journal_du_dimanche,35949,919
2026-06-16T06:13:29,le_monde,5029,26188
2026-06-16T06:13:29,le_nouvel_observateur,36179,689
2026-06-16T06:13:29,le_telegramme,15408,52
2026-06-16T06:13:29,les_echos,33581,3287
2026-06-16T06:13:29,nice_matin,35321,750
2026-06-16T06:13:29,paris_match,33751,3117
2026-06-16T06:13:29,sud_ouest,7069,8391
2026-06-16T06:13:29,telerama,36677,191
2026-06-16T06:13:29,valeurs_actuelles,36594,274
2026-06-16T06:39:16,atlantico,5176,10347
2026-06-16T06:39:16,challenges,14328,1195
2026-06-16T06:39:16,l_opinion,11625,3898
2026-06-16T06:39:16,la_depeche,15506,17
2026-06-16T06:39:16,le_capital,36915,16
2026-06-16T06:39:16,le_figaro,22152,14766
2026-06-16T06:39:16,le_journal_du_dimanche,36011,920
2026-06-16T06:39:16,le_monde,5029,26251
2026-06-16T06:39:16,le_nouvel_observateur,36241,690
2026-06-16T06:39:16,le_telegramme,15471,52
2026-06-16T06:39:16,les_echos,33644,3287
2026-06-16T06:39:16,nice_matin,35384,750
2026-06-16T06:39:16,paris_match,33789,3142
2026-06-16T06:39:16,sud_ouest,7132,8391
2026-06-16T06:39:16,telerama,36739,192
2026-06-16T06:39:16,valeurs_actuelles,36657,274
2026-06-16T08:25:05,atlantico,5232,10354
2026-06-16T08:25:05,challenges,14391,1195
2026-06-16T08:25:05,l_opinion,11625,3961
2026-06-16T08:25:05,la_depeche,15569,17
2026-06-16T08:25:05,le_capital,36977,17
2026-06-16T08:25:05,le_figaro,22192,14789
2026-06-16T08:25:05,le_journal_du_dimanche,36073,921
2026-06-16T08:25:05,le_monde,5029,26314
2026-06-16T08:25:05,le_nouvel_observateur,36304,690
2026-06-16T08:25:05,le_telegramme,15534,52
2026-06-16T08:25:05,les_echos,33707,3287
2026-06-16T08:25:05,nice_matin,35447,750
2026-06-16T08:25:05,paris_match,33852,3142
2026-06-16T08:25:05,sud_ouest,7195,8391
2026-06-16T08:25:05,telerama,36802,192
2026-06-16T08:25:05,valeurs_actuelles,36720,274
2026-06-16T08:49:58,atlantico,5290,10359
2026-06-16T08:49:58,challenges,14454,1195
2026-06-16T08:49:58,l_opinion,11625,4024
2026-06-16T08:49:58,la_depeche,15632,17
2026-06-16T08:49:58,le_capital,37040,17
2026-06-16T08:49:58,le_figaro,22223,14821
2026-06-16T08:49:58,le_journal_du_dimanche,36136,921
2026-06-16T08:49:58,le_monde,5029,26377
2026-06-16T08:49:58,le_nouvel_observateur,36367,690
2026-06-16T08:49:58,le_telegramme,15597,52
2026-06-16T08:49:58,les_echos,33770,3287
2026-06-16T08:49:58,nice_matin,35510,750
2026-06-16T08:49:58,paris_match,33903,3154
2026-06-16T08:49:58,sud_ouest,7258,8391
2026-06-16T08:49:58,telerama,36865,192
2026-06-16T08:49:58,valeurs_actuelles,36783,274
2026-06-16T09:26:22,atlantico,5343,10369
2026-06-16T09:26:22,challenges,14507,1205
2026-06-16T09:26:22,l_opinion,11636,4076
2026-06-16T09:26:22,la_depeche,15695,17
2026-06-16T09:26:22,le_capital,37103,17
2026-06-16T09:26:22,le_figaro,22260,14847
2026-06-16T09:26:22,le_journal_du_dimanche,36198,922
2026-06-16T09:26:22,le_monde,5029,26440
2026-06-16T09:26:22,le_nouvel_observateur,36429,691
2026-06-16T09:26:22,le_telegramme,15660,52
2026-06-16T09:26:22,les_echos,33833,3287
2026-06-16T09:26:22,nice_matin,35573,750
2026-06-16T09:26:22,paris_match,33962,3158
2026-06-16T09:26:22,sud_ouest,7321,8391
2026-06-16T09:26:22,telerama,36928,192
2026-06-16T09:26:22,valeurs_actuelles,36846,274
2026-06-16T10:13:47,atlantico,5401,10374
2026-06-16T10:13:47,challenges,14565,1210
2026-06-16T10:13:47,l_opinion,11698,4077
2026-06-16T10:13:47,la_depeche,15758,17
2026-06-16T10:13:47,le_capital,37166,17
2026-06-16T10:13:47,le_figaro,22296,14874
2026-06-16T10:13:47,le_journal_du_dimanche,36260,923
2026-06-16T10:13:47,le_monde,5029,26503
2026-06-16T10:13:47,le_nouvel_observateur,36492,691
2026-06-16T10:13:47,le_telegramme,15717,58
2026-06-16T10:13:47,les_echos,33895,3288
2026-06-16T10:13:47,nice_matin,35635,751
2026-06-16T10:13:47,paris_match,34020,3163
2026-06-16T10:13:47,sud_ouest,7384,8391
2026-06-16T10:13:47,telerama,36991,192
2026-06-16T10:13:47,valeurs_actuelles,36909,274
2026-06-16T11:13:54,atlantico,5457,10381
2026-06-16T11:13:54,challenges,14628,1210
2026-06-16T11:13:54,l_opinion,11759,4079
2026-06-16T11:13:54,la_depeche,15821,17
2026-06-16T11:13:54,le_capital,37227,19
2026-06-16T11:13:54,le_figaro,22332,14901
2026-06-16T11:13:54,le_journal_du_dimanche,36322,924
2026-06-16T11:13:54,le_monde,5029,26566
2026-06-16T11:13:54,le_nouvel_observateur,36553,693
2026-06-16T11:13:54,le_telegramme,15779,59
2026-06-16T11:13:54,les_echos,33957,3289
2026-06-16T11:13:54,nice_matin,35698,751
2026-06-16T11:13:54,paris_match,34081,3165
2026-06-16T11:13:54,sud_ouest,7447,8391
2026-06-16T11:13:54,telerama,37053,193
2026-06-16T11:13:54,valeurs_actuelles,36971,275
2026-06-16T11:38:53,atlantico,5513,10388
2026-06-16T11:38:53,challenges,14691,1210
2026-06-16T11:38:53,l_opinion,11821,4080
2026-06-16T11:38:53,la_depeche,15884,17
2026-06-16T11:38:53,le_capital,37290,19
2026-06-16T11:38:53,le_figaro,22369,14927
2026-06-16T11:38:53,le_journal_du_dimanche,36384,925
2026-06-16T11:38:53,le_monde,5029,26629
2026-06-16T11:38:53,le_nouvel_observateur,36616,693
2026-06-16T11:38:53,le_telegramme,15842,59
2026-06-16T11:38:53,les_echos,34020,3289
2026-06-16T11:38:53,nice_matin,35761,751
2026-06-16T11:38:53,paris_match,34141,3168
2026-06-16T11:38:53,sud_ouest,7510,8391
2026-06-16T11:38:53,telerama,37116,193
2026-06-16T11:38:53,valeurs_actuelles,37034,275
2026-06-16T12:07:15,atlantico,5569,10395
2026-06-16T12:07:15,challenges,14754,1210
2026-06-16T12:07:15,l_opinion,11884,4080
2026-06-16T12:07:15,la_depeche,15947,17
2026-06-16T12:07:15,le_capital,37353,19
2026-06-16T12:07:15,le_figaro,22404,14955
2026-06-16T12:07:15,le_journal_du_dimanche,36445,927
2026-06-16T12:07:15,le_monde,5029,26692
2026-06-16T12:07:15,le_nouvel_observateur,36679,693
2026-06-16T12:07:15,le_telegramme,15905,59
2026-06-16T12:07:15,les_echos,34083,3289
2026-06-16T12:07:15,nice_matin,35824,751
2026-06-16T12:07:15,paris_match,34195,3177
2026-06-16T12:07:15,sud_ouest,7573,8391
2026-06-16T12:07:15,telerama,37179,193
2026-06-16T12:07:15,valeurs_actuelles,37096,276
2026-06-16T12:38:02,atlantico,5619,10408
2026-06-16T12:38:02,challenges,14817,1210
2026-06-16T12:38:02,l_opinion,11946,4081
2026-06-16T12:38:02,la_depeche,16010,17
2026-06-16T12:38:02,le_capital,37416,19
2026-06-16T12:38:02,le_figaro,22453,14969
2026-06-16T12:38:02,le_journal_du_dimanche,36503,932
2026-06-16T12:38:02,le_monde,5029,26755
2026-06-16T12:38:02,le_nouvel_observateur,36742,693
2026-06-16T12:38:02,le_telegramme,15968,59
2026-06-16T12:38:02,les_echos,34145,3290
2026-06-16T12:38:02,nice_matin,35886,752
2026-06-16T12:38:02,paris_match,34252,3183
2026-06-16T12:38:02,sud_ouest,7636,8391
2026-06-16T12:38:02,telerama,37242,193
2026-06-16T12:38:02,valeurs_actuelles,37159,276
2026-06-16T13:21:52,atlantico,5675,10415
2026-06-16T13:21:52,challenges,14880,1210
2026-06-16T13:21:52,l_opinion,12009,4081
2026-06-16T13:21:52,la_depeche,16073,17
2026-06-16T13:21:52,le_capital,37479,19
2026-06-16T13:21:52,le_figaro,22477,15008
2026-06-16T13:21:52,le_journal_du_dimanche,36565,933
2026-06-16T13:21:52,le_monde,5029,26818
2026-06-16T13:21:52,le_nouvel_observateur,36804,694
2026-06-16T13:21:52,le_telegramme,16031,59
2026-06-16T13:21:52,les_echos,34208,3290
2026-06-16T13:21:52,nice_matin,35949,752
2026-06-16T13:21:52,paris_match,34302,3196
2026-06-16T13:21:52,sud_ouest,7699,8391
2026-06-16T13:21:52,telerama,37305,193
2026-06-16T13:21:52,valeurs_actuelles,37222,276
2026-06-16T14:16:17,atlantico,5727,10426
2026-06-16T14:16:17,challenges,14943,1210
2026-06-16T14:16:17,l_opinion,12072,4081
2026-06-16T14:16:17,la_depeche,16136,17
2026-06-16T14:16:17,le_capital,37542,19
2026-06-16T14:16:17,le_figaro,22510,15038
2026-06-16T14:16:17,le_journal_du_dimanche,36627,934
2026-06-16T14:16:17,le_monde,5029,26881
2026-06-16T14:16:17,le_nouvel_observateur,36865,696
2026-06-16T14:16:17,le_telegramme,16094,59
2026-06-16T14:16:17,les_echos,34271,3290
2026-06-16T14:16:17,nice_matin,36012,752
2026-06-16T14:16:17,paris_match,34358,3203
2026-06-16T14:16:17,sud_ouest,7762,8391
2026-06-16T14:16:17,telerama,37368,193
2026-06-16T14:16:17,valeurs_actuelles,37285,276
2026-06-16T14:34:20,atlantico,5785,10431
2026-06-16T14:34:20,challenges,14999,1217
2026-06-16T14:34:20,l_opinion,12134,4082
2026-06-16T14:34:20,la_depeche,16199,17
2026-06-16T14:34:20,le_capital,37605,19
2026-06-16T14:34:20,le_figaro,22545,15066
2026-06-16T14:34:20,le_journal_du_dimanche,36690,934
2026-06-16T14:34:20,le_monde,5029,26944
2026-06-16T14:34:20,le_nouvel_observateur,36928,696
2026-06-16T14:34:20,le_telegramme,16157,59
2026-06-16T14:34:20,les_echos,34334,3290
2026-06-16T14:34:20,nice_matin,36074,753
2026-06-16T14:34:20,paris_match,34413,3211
2026-06-16T14:34:20,sud_ouest,7825,8391
2026-06-16T14:34:20,telerama,37431,193
2026-06-16T14:34:20,valeurs_actuelles,37348,276
2026-06-16T15:02:13,atlantico,5843,10436
2026-06-16T15:02:13,challenges,15060,1219
2026-06-16T15:02:13,l_opinion,12196,4083
2026-06-16T15:02:13,la_depeche,16262,17
2026-06-16T15:02:13,le_capital,37668,19
2026-06-16T15:02:13,le_figaro,22580,15094
2026-06-16T15:02:13,le_journal_du_dimanche,36753,934
2026-06-16T15:02:13,le_monde,5029,27007
2026-06-16T15:02:13,le_nouvel_observateur,36990,697
2026-06-16T15:02:13,le_telegramme,16220,59
2026-06-16T15:02:13,les_echos,34397,3290
2026-06-16T15:02:13,nice_matin,36137,753
2026-06-16T15:02:13,paris_match,34472,3215
2026-06-16T15:02:13,sud_ouest,7888,8391
2026-06-16T15:02:13,telerama,37494,193
2026-06-16T15:02:13,valeurs_actuelles,37411,276
2026-06-16T15:40:41,atlantico,5900,10442
2026-06-16T15:40:41,challenges,15123,1219
2026-06-16T15:40:41,l_opinion,12257,4085
2026-06-16T15:40:41,la_depeche,16325,17
2026-06-16T15:40:41,le_capital,37731,19
2026-06-16T15:40:41,le_figaro,22610,15127
2026-06-16T15:40:41,le_journal_du_dimanche,36816,934
2026-06-16T15:40:41,le_monde,5029,27070
2026-06-16T15:40:41,le_nouvel_observateur,37053,697
2026-06-16T15:40:41,le_telegramme,16282,60
2026-06-16T15:40:41,les_echos,34460,3290
2026-06-16T15:40:41,nice_matin,36200,753
2026-06-16T15:40:41,paris_match,34517,3233
2026-06-16T15:40:41,sud_ouest,7951,8391
2026-06-16T15:40:41,telerama,37557,193
2026-06-16T15:40:41,valeurs_actuelles,37474,276
2026-06-16T16:29:15,atlantico,5958,10447
2026-06-16T16:29:15,challenges,15186,1219
2026-06-16T16:29:15,l_opinion,12305,4100
2026-06-16T16:29:15,la_depeche,16388,17
2026-06-16T16:29:15,le_capital,37794,19
2026-06-16T16:29:15,le_figaro,22658,15142
2026-06-16T16:29:15,le_journal_du_dimanche,36879,934
2026-06-16T16:29:15,le_monde,5029,27133
2026-06-16T16:29:15,le_nouvel_observateur,37115,698
2026-06-16T16:29:15,le_telegramme,16345,60
2026-06-16T16:29:15,les_echos,34523,3290
2026-06-16T16:29:15,nice_matin,36263,753
2026-06-16T16:29:15,paris_match,34576,3237
2026-06-16T16:29:15,sud_ouest,8014,8391
2026-06-16T16:29:15,telerama,37620,193
2026-06-16T16:29:15,valeurs_actuelles,37537,276
2026-06-16T17:26:02,atlantico,6019,10449
2026-06-16T17:26:02,challenges,15247,1221
2026-06-16T17:26:02,l_opinion,12341,4127
2026-06-16T17:26:02,la_depeche,16451,17
2026-06-16T17:26:02,le_capital,37857,19
2026-06-16T17:26:02,le_figaro,22695,15168
2026-06-16T17:26:02,le_journal_du_dimanche,36942,934
2026-06-16T17:26:02,le_monde,5029,27196
2026-06-16T17:26:02,le_nouvel_observateur,37178,698
2026-06-16T17:26:02,le_telegramme,16408,60
2026-06-16T17:26:02,les_echos,34585,3291
2026-06-16T17:26:02,nice_matin,36325,754
2026-06-16T17:26:02,paris_match,34633,3243
2026-06-16T17:26:02,sud_ouest,8077,8391
2026-06-16T17:26:02,telerama,37682,194
2026-06-16T17:26:02,valeurs_actuelles,37600,276
2026-06-16T17:53:17,atlantico,6079,10452
2026-06-16T17:53:17,challenges,15310,1221
2026-06-16T17:53:17,l_opinion,12342,4189
2026-06-16T17:53:17,la_depeche,16514,17
2026-06-16T17:53:17,le_capital,37920,19
2026-06-16T17:53:17,le_figaro,22732,15194
2026-06-16T17:53:17,le_journal_du_dimanche,37005,934
2026-06-16T17:53:17,le_monde,5029,27259
2026-06-16T17:53:17,le_nouvel_observateur,37240,699
2026-06-16T17:53:17,le_telegramme,16471,60
2026-06-16T17:53:17,les_echos,34648,3291
2026-06-16T17:53:17,nice_matin,36388,754
2026-06-16T17:53:17,paris_match,34686,3253
2026-06-16T17:53:17,sud_ouest,8140,8391
2026-06-16T17:53:17,telerama,37734,205
2026-06-16T17:53:17,valeurs_actuelles,37663,276
2026-06-16T18:22:58,atlantico,6130,10464
2026-06-16T18:22:58,challenges,15373,1221
2026-06-16T18:22:58,l_opinion,12342,4252
2026-06-16T18:22:58,la_depeche,16577,17
2026-06-16T18:22:58,le_capital,37983,19
2026-06-16T18:22:58,le_figaro,22768,15221
2026-06-16T18:22:58,le_journal_du_dimanche,37064,938
2026-06-16T18:22:58,le_monde,5029,27322
2026-06-16T18:22:58,le_nouvel_observateur,37303,699
2026-06-16T18:22:58,le_telegramme,16534,60
2026-06-16T18:22:58,les_echos,34711,3291
2026-06-16T18:22:58,nice_matin,36451,754
2026-06-16T18:22:58,paris_match,34732,3270
2026-06-16T18:22:58,sud_ouest,8203,8391
2026-06-16T18:22:58,telerama,37795,207
2026-06-16T18:22:58,valeurs_actuelles,37726,276
2026-06-16T18:56:46,atlantico,6187,10470
2026-06-16T18:56:46,challenges,15436,1221
2026-06-16T18:56:46,l_opinion,12357,4300
2026-06-16T18:56:46,la_depeche,16640,17
2026-06-16T18:56:46,le_capital,38046,19
2026-06-16T18:56:46,le_figaro,22810,15242
2026-06-16T18:56:46,le_journal_du_dimanche,37121,944
2026-06-16T18:56:46,le_monde,5029,27385
2026-06-16T18:56:46,le_nouvel_observateur,37365,700
2026-06-16T18:56:46,le_telegramme,16597,60
2026-06-16T18:56:46,les_echos,34773,3292
2026-06-16T18:56:46,nice_matin,36514,754
2026-06-16T18:56:46,paris_match,34783,3282
2026-06-16T18:56:46,sud_ouest,8266,8391
2026-06-16T18:56:46,telerama,37858,207
2026-06-16T18:56:46,valeurs_actuelles,37789,276
2026-06-16T19:50:09,atlantico,6244,10476
2026-06-16T19:50:09,challenges,15488,1232
2026-06-16T19:50:09,l_opinion,12400,4320
2026-06-16T19:50:09,la_depeche,16703,17
2026-06-16T19:50:09,le_capital,38109,19
2026-06-16T19:50:09,le_figaro,22850,15265
2026-06-16T19:50:09,le_journal_du_dimanche,37179,949
2026-06-16T19:50:09,le_monde,5029,27448
2026-06-16T19:50:09,le_nouvel_observateur,37428,700
2026-06-16T19:50:09,le_telegramme,16660,60
2026-06-16T19:50:09,les_echos,34835,3293
2026-06-16T19:50:09,nice_matin,36575,756
2026-06-16T19:50:09,paris_match,34836,3292
2026-06-16T19:50:09,sud_ouest,8329,8391
2026-06-16T19:50:09,telerama,37921,207
2026-06-16T19:50:09,valeurs_actuelles,37852,276
2026-06-16T20:26:20,atlantico,6305,10478
2026-06-16T20:26:20,challenges,15547,1236
2026-06-16T20:26:20,l_opinion,12458,4325
2026-06-16T20:26:20,la_depeche,16766,17
2026-06-16T20:26:20,le_capital,38172,19
