date,20minutes,atlantico,bfmtv,challenges,cnews,francesoir,gala,l_opinion,la_croix,la_depeche,laprovence,latribune,le_capital,le_courrier_de_l_ouest,le_journal_du_dimanche,le_maine_libre,le_marin,le_nouvel_observateur,le_telegramme,leparisien,marianne,midilibre,nice_matin,ouest_france2,paris_match,paris_normandie,presse_ocean,sud_ouest,telerama,valeurs_actuelles,voici,voiles_et_voiliers,lemonde,lefigaro,lesechos,mediapart
20161212,53072,5223,36162,19091,12281,26115,12664,6734,22156,195933,47849,19900,3671,5892,9818,1269,2023,23860,0,51153,448,47333,64034,539529,35831,0,5378,109918,11806,3806,3800,1342,119459,145889,94924,12736
20161213,59045,4295,42044,16603,16410,27953,10113,6608,27668,239189,49218,25417,7419,5501,12951,1970,4062,28008,0,76364,3629,42292,64760,484357,28759,0,6228,119308,15289,4349,3899,760,112675,137153,79630,8261
20161214,64010,4793,41642,13720,12656,23467,10722,5218,16389,248431,38325,28891,11420,7078,10049,1855,3715,28213,0,30058,1388,72863,65883,535780,36097,0,4617,107096,30353,3212,4038,1542,111910,138454,83910,8642
20161215,58251,5470,39253,20547,11253,24728,12653,4724,21585,227545,41878,26524,3822,5242,8183,2337,2057,29474,0,86406,835,45922,26494,526066,27562,0,4989,126539,14121,3067,2938,1236,122046,158962,82343,9111
20161216,51635,10779,39279,16186,10906,21958,9901,3716,21900,207467,37685,22908,8650,5468,6587,3329,1330,24090,0,83282,2104,43754,889,491889,25739,0,4228,111144,11685,5461,2305,3300,124387,158440,72379,17611
20161217,22602,3323,23227,7901,11045,10056,4761,878,5903,172759,34663,5220,0,5551,8317,2039,0,14495,0,78783,1497,24413,318,486016,12114,0,1613,90370,14499,0,1429,669,50094,51661,10403,1992
20161218,21565,2664,11450,4821,8485,9767,4854,3404,9440,108000,28829,2082,348,4933,41276,1053,0,15593,0,76483,2201,27925,3286,185519,13105,0,1731,33589,7310,0,629,1660,26662,61621,18751,5480
20161219,45614,3042,41927,12778,11899,24397,9919,4522,18720,177628,40211,17245,8845,4798,12913,1258,2270,20567,0,81164,757,40970,60188,503804,29762,0,3222,113028,14484,3338,1793,989,78926,108037,76216,6317
20161220,49513,4105,37614,18127,10801,26707,15736,6627,22509,183141,30856,25469,3867,5006,15587,4004,2246,24399,0,79793,6069,38655,52833,446615,27538,0,5164,111023,11204,4959,2737,1002,87627,115566,59023,8315
20161221,39234,2631,36599,8963,10857,24474,13438,4321,24866,191520,35288,24407,5556,2316,11737,1466,1704,19783,0,79104,2214,40161,60790,434768,29899,0,3839,101251,13376,2102,3667,1211,71383,110226,63642,12246
20161222,34380,3609,33350,13640,11888,21407,14797,4991,18490,182956,35878,20978,5180,2862,9983,2072,2168,16119,0,85942,1736,37656,51434,429034,29981,0,3224,105681,14526,1763,3382,1110,83339,124503,52658,9682
20161223,28670,10159,28677,15802,18905,19015,10170,2053,20674,186195,38731,20641,11173,2457,14561,1831,2291,16659,0,84058,2988,32669,46096,386457,15478,0,3277,100351,11881,2346,3234,1782,89334,116892,44677,5013
20161224,13479,4529,11284,3077,7827,7430,4711,1273,4358,134279,21604,2139,0,975,32744,2277,0,12239,0,70292,847,16297,34655,305135,15126,0,645,78588,16075,661,449,766,14965,36278,6928,2472
20161225,9231,3390,7464,0,8320,5896,2560,2361,10804,99041,16501,1993,0,1611,3703,704,0,13014,0,61823,2530,19292,18581,33426,15577,0,1099,21441,4382,0,1055,858,14061,51236,11587,6188
20161226,23536,3463,26566,6048,8504,19497,11275,5077,9454,113710,22581,8111,5951,4076,6407,1694,2459,20384,0,81931,918,32114,360,277403,23615,0,4812,84140,9001,1127,1927,1739,51926,88176,46057,14627
20161227,27799,4101,35149,6432,6365,19774,11004,5025,16854,164737,34238,14849,3420,3328,8507,450,1135,15152,0,81184,1832,27359,0,268510,24015,0,2462,99859,7715,1869,2970,983,59440,98489,46134,3451
20161228,29460,3484,29726,7566,8607,19636,14047,4139,15267,153310,31017,14394,4279,3715,8034,1637,2042,16300,0,79952,727,25867,0,283185,21294,0,2510,96050,9457,1529,3175,1351,69540,101571,40770,5064
20161229,32227,3718,25081,8332,6298,14484,11686,4507,18439,156276,28948,12386,6440,4151,5811,1295,1531,20229,0,84097,1200,28678,1558,291506,28993,0,2372,91804,13329,2631,2688,1133,68380,103709,54456,11177
20161230,26412,8998,24637,6594,6411,15206,9756,1490,15714,167465,25523,12007,5551,3902,7598,2814,2620,11806,0,70368,700,28503,98,283366,24514,0,4733,95810,9290,773,2158,1511,83969,116094,37460,1823
20161231,14954,3757,14849,0,5883,8870,4230,1172,4569,124405,24863,1775,0,2052,45516,2285,0,17016,0,67314,542,16654,393,259989,18665,0,2786,60130,5658,0,1101,715,23466,46406,11035,3924
20170101,7420,3956,12171,3545,6647,7742,2795,3362,10807,88177,21558,4514,0,3132,5386,1246,0,14231,0,65806,3004,13453,0,36178,15358,0,1832,16533,4174,0,222,2311,15547,53851,12308,3851
20170102,32221,4048,30278,14940,11906,21792,11806,7066,15935,117118,28867,13199,3055,4910,6154,2625,2487,17538,0,81094,1343,33258,0,274276,23500,0,2891,65341,7721,3056,4878,653,90267,110730,67140,3378
20170103,46233,2867,36498,12703,11811,21067,18782,6268,17720,171070,33188,24759,3915,4267,5369,2808,1386,24431,0,78191,0,34372,876,309272,21193,0,3261,80010,16196,3605,5000,888,81741,126335,76185,6981
20170104,54106,2757,36326,18234,15211,18412,13767,6494,20740,184071,42916,19882,5571,3284,8081,2914,2988,23783,0,54736,1049,34678,0,319824,28173,0,3739,80199,11613,3377,5279,2345,100171,140247,80672,2568
20170105,52243,2376,33076,24648,12661,18383,10998,8536,21631,169719,44062,17249,5205,4575,7861,1423,2468,31016,0,80680,1161,37491,0,347881,25816,0,5467,84095,12696,4700,1940,1505,103360,124113,70508,8838
20170106,45355,8935,35461,17537,15533,18074,12742,2573,16632,198981,42533,13752,7534,4666,11823,2354,1866,27555,0,25169,5115,36565,280,377499,31638,0,4578,109414,14256,5839,3398,1269,116788,165347,66372,3697
20170107,19594,3553,17020,8186,12923,7108,2938,1292,8611,162391,38749,7356,0,3754,10913,1422,0,17970,0,78711,1020,28029,895,363427,13863,0,2447,86500,13312,6452,1017,726,58983,48254,15888,13779
20170108,26934,2971,18335,8951,11955,8017,3700,3699,7490,126695,28936,2844,560,3194,43663,1097,0,20196,0,83489,992,25291,56,195002,18434,0,2241,39667,6037,3574,1040,1769,24741,66604,20253,2387
20170109,51065,3401,36988,19053,11877,21989,14435,6067,18149,182412,42337,20688,9743,4970,4800,2411,3363,28602,0,78507,0,45359,0,512296,21818,0,3090,107901,16547,4318,3398,1880,90263,130717,96758,9303
20170110,60078,2341,40739,21080,15129,20544,12182,6922,26431,217152,41322,21716,3074,4275,10473,2342,1781,24882,0,88228,712,43339,31,487289,27285,0,5243,110906,14863,5282,3164,701,105913,132855,88727,8635
20170111,58676,2598,41012,28492,15002,26760,12275,7878,24916,212438,45322,22224,6584,4624,11930,3142,4157,28755,0,82175,2209,43643,1362,462688,25596,0,2549,123075,16472,4685,1854,1554,103066,136530,81687,4187
20170112,48447,2971,43038,23931,12851,20985,11027,7074,18524,212605,48149,19248,14498,5516,13791,2839,2152,27845,0,89666,0,57001,57017,485922,29816,0,7596,125012,14151,5118,4219,1239,122904,142264,90127,7482
20170113,48889,10024,42375,23775,14082,22058,9890,3109,17658,218450,44248,17875,12379,6169,10293,3317,3880,28928,0,51628,1309,37814,61860,461023,33229,0,4012,128957,11623,2717,2556,40,128626,166207,102964,6909
20170114,17382,2607,16394,11262,10112,7928,4375,1206,3493,200473,41190,3514,553,5047,9312,2991,269,13012,0,82300,3060,32141,56635,425242,15251,0,1871,96965,13433,3548,2769,735,62763,49783,9251,9139
20170115,26648,4053,18703,8370,8390,9143,3217,5091,13728,128241,35146,7614,238,3663,47977,2468,172,18058,0,76495,3062,27625,37095,214526,14934,0,1752,37891,9021,7593,2864,1084,24354,81053,16563,7019
20170116,57188,4759,38441,22539,11727,22517,16914,6047,15371,206319,41177,24556,6814,4782,7598,2595,3064,21061,0,79003,0,44187,64480,588365,24556,0,5074,130769,13931,3360,4861,3662,106288,144736,108627,4748
20170117,53942,4318,48555,17195,16139,19286,14283,7109,24357,239190,43745,21014,5699,5118,9411,1845,3028,31287,0,85064,1037,44195,69378,493339,22891,0,2951,121862,11577,4015,4753,180,107289,137518,86150,6301
20170118,59810,3040,37925,18164,15036,23389,16116,7274,20368,225852,39744,17658,6565,4439,11492,2098,3066,22673,0,61287,479,44961,80623,494292,31553,0,4939,127305,15386,5551,4343,0,103091,155724,79956,12904
20170119,61120,4093,46687,24005,12577,19786,13016,6687,16696,218735,29855,19521,8883,4749,12112,3272,2328,22283,0,56146,1508,46773,70959,497913,29958,0,3887,129515,12177,5801,4681,2435,125504,145469,82363,6920
20170120,48773,10632,37743,18707,25072,21628,12528,3118,30881,238824,48259,22790,9352,4676,10773,2805,2291,28455,0,89356,3443,34656,70211,470982,31545,0,6491,141370,20487,4504,3284,1811,135407,160357,100356,10895
20170121,18417,3123,15387,16715,14357,13400,3717,1066,6868,203523,35757,3202,892,5958,9232,2075,0,16364,0,78143,1452,29499,59189,435314,16621,0,2247,108118,11380,8109,1664,731,60309,53021,10139,8525
20170122,29448,3824,15915,9930,9190,10944,3088,5630,11266,137739,37816,1902,663,6321,47182,3254,0,26055,0,83966,1569,25723,17711,239070,17033,0,6385,53752,6622,8361,862,621,35431,92872,22381,7490
20170123,55972,3560,41294,20880,11729,24587,13054,7071,18325,201366,40727,13093,12424,6200,8742,3719,2225,20951,0,83087,373,37434,304,517956,26309,0,5180,128229,14974,5451,3777,102,127750,137518,94547,5629
20170124,56359,2126,36722,24875,16168,22122,11872,6194,24556,255932,32437,19982,8067,6112,6638,3566,3316,24127,0,83071,245,46367,62088,253112,29957,0,4617,118927,17753,5329,2655,1888,122636,139651,75472,8078
20170125,69707,1977,52683,27355,14492,29507,12901,6856,15721,239966,46642,29382,5453,5306,14757,1665,2671,32857,0,76610,0,43635,75799,251596,28027,0,2762,129465,17809,5081,4025,2865,111075,152724,89419,8598
20170126,62726,3556,44647,19815,15727,22537,9090,6332,24378,215591,42926,19978,7841,4701,8448,2060,2296,23319,0,57996,2676,54376,69226,223889,27497,0,6563,126821,9468,5836,2889,1005,122626,146344,86960,13201
20170127,48586,11028,36236,16255,17257,23805,8918,3106,20947,237537,61480,22944,10559,5534,7148,1921,1355,22886,0,78925,327,49394,32331,247514,23307,0,3697,133647,20934,4114,4065,980,122282,166234,108841,8925
20170128,19782,3929,16106,9368,6901,17055,3751,1278,8769,200046,41197,4649,1429,4361,10358,2281,0,19939,0,81705,4147,29977,60674,203518,15767,0,2543,106447,17036,11120,0,78,55468,61081,11565,10018
20170129,33766,4167,22347,12229,11594,13582,3785,4344,15165,128026,35695,3936,3117,6139,49933,2798,385,30982,0,81628,0,25754,217,231566,18073,0,4666,40749,6396,8308,2031,2072,45680,77662,22324,5274
20170130,48852,2813,31151,18267,11910,22512,11160,7010,19344,190216,49908,17803,7751,6436,12060,1464,2156,30028,0,81616,2709,46271,1283,233960,32495,0,4183,140321,20463,5817,3971,331,114093,132090,97979,7506
20170131,59178,2634,43603,17451,13464,27636,16881,6451,23087,218557,62683,12057,15071,5787,8421,1850,2418,26810,0,85320,785,43202,0,225582,32208,0,3774,123167,18697,4669,3126,1635,100078,123768,79648,12810
20170201,67428,2529,38108,20242,15723,21173,16019,6968,19232,228702,61280,16096,9578,4788,9404,2396,3404,25608,0,86410,638,33803,0,218429,27720,0,3539,101117,17420,4092,4150,2168,103578,161308,94853,1547
20170202,50641,2356,36003,16305,19161,23799,13502,6314,18592,211954,56428,18486,8942,7477,7839,2692,2673,26879,0,61246,621,55790,1096,217824,24988,0,3902,114442,15765,6613,2558,1781,127586,131161,80756,11350
20170203,47561,9224,33600,14201,16282,22442,9111,2915,21011,240483,51453,19964,9810,6906,10467,4491,1358,22537,0,86303,1985,33611,20337,243278,22013,0,6439,130413,15083,3271,3386,104,126751,146020,113394,9248
20170204,17241,2073,17533,15752,9587,11113,3598,847,5870,194916,47743,10228,452,4694,10479,2305,0,16971,0,44075,582,20616,64696,212255,19037,0,1591,92427,12118,5612,1444,771,62321,51087,8630,10522
20170205,33463,3249,16541,11807,9606,12628,2571,3683,10309,131310,34973,5067,0,4642,40720,1859,0,18820,0,66542,371,25217,38460,212876,17192,0,2236,33336,4703,7098,597,0,31149,65823,18379,5361
20170206,48670,3258,38747,20282,12006,25554,12691,5888,24654,212059,49801,9775,7121,5688,10183,3007,3125,23473,0,82571,0,44645,72403,234045,26266,0,3723,145624,14125,7524,2976,2057,114260,117945,85819,2238
20170207,53952,2889,38316,22315,16282,23439,14713,5848,26528,225514,61980,14130,11871,5010,6910,2613,2138,21811,0,86772,628,45119,67723,212240,25359,0,3806,117133,21858,5134,3206,238,98412,128271,74215,7641
20170208,57357,3729,37821,11929,15424,29387,16285,5108,25145,207905,59791,23157,8237,4865,5423,2340,2399,29532,0,87677,512,38965,72793,216661,33438,0,3357,131066,15418,4985,4757,947,107143,127439,78868,7817
20170209,46998,4001,41307,19264,12138,28301,12755,5032,27650,197356,56748,20775,9850,5088,7393,3129,2813,22431,0,59616,1638,37964,58120,226257,27754,0,5619,126757,15048,3248,3359,1496,117993,129708,82854,11738
20170210,45448,9569,34648,21031,18249,24395,12163,3568,25715,216482,50491,14006,13049,6563,8617,2279,1262,22246,0,67427,569,34329,64222,224824,25376,0,3259,136281,17395,3961,2643,0,115098,142943,97308,4000
20170211,20418,3591,16469,7155,10533,8304,4907,1295,7103,177552,59540,4319,0,5205,9761,2180,0,11528,0,42667,1136,21633,50240,214145,15273,0,1480,98819,11832,8333,2292,1283,62410,57224,9032,5730
20170212,26838,3618,19792,4124,7770,10629,3607,2969,12806,147696,50781,1140,516,3898,41132,1521,242,17471,0,69545,0,18545,40058,231375,14067,0,1812,31193,7016,7838,2579,79,36977,86679,13000,2887
20170213,49430,4515,35638,22933,10876,25374,11040,5797,22274,173185,40392,19638,2528,4222,9380,1374,1689,18175,0,84005,0,35720,60906,234260,24520,0,1037,117574,13631,5062,2903,3032,92077,134506,83019,4164
20170214,57442,2802,41036,14861,12650,31018,10984,8088,21861,200257,44315,16492,8858,5507,6907,2456,1228,29685,0,54740,0,32866,46629,221896,27872,0,2895,110676,15472,7515,2372,389,97152,132932,79700,11376
20170215,56865,4472,40931,19333,11732,19866,10135,6461,15846,191290,41354,20813,9712,4317,12370,2085,2606,27032,0,46593,0,34374,56515,224172,22934,0,3080,107753,12732,4366,6531,1822,95054,140536,76382,7644
20170216,55638,4380,41106,20222,13493,19589,10331,7455,22868,201962,52436,19594,9638,3481,10136,2806,2355,22039,0,47289,3394,29960,59227,229888,26851,0,2456,119132,11129,2645,1713,707,114105,137732,74902,8974
20170217,41874,11582,33215,18056,14455,21098,10161,5335,23260,202159,50997,16866,8946,5533,6154,1918,1494,19583,0,26359,0,28260,56920,228574,29637,0,1881,122097,13760,7586,3205,1728,121284,160035,99909,4561
20170218,16422,3238,18199,11832,8245,14049,3234,826,8375,172977,21553,5883,1210,2385,7966,2276,0,10432,0,44653,1131,24701,53875,222135,18381,0,2432,101058,11842,9573,1079,1614,62294,51091,15023,8197
20170219,26335,3801,18573,9571,9606,12789,3018,7099,9116,129917,36288,3287,746,3955,46614,1604,0,13549,0,67886,850,25603,33746,215111,17056,0,1370,33319,8400,6761,1665,2207,33577,76444,14760,7897
20170220,41554,5231,39381,18449,11792,26794,11758,5397,21584,196037,53773,19568,16834,4272,11303,1911,2405,25741,0,55314,0,48555,59526,242424,31760,0,2788,115514,13077,4320,4312,1882,98387,126735,93857,7182
20170221,52877,2166,45315,21114,11308,35619,12323,7321,27242,209153,55116,21084,18079,4166,8566,1544,2020,20226,0,49748,448,42400,60309,233172,28757,0,3973,101029,12121,5759,5587,2348,109649,134738,79661,12445
20170222,57071,2786,40896,22258,18868,33424,15565,5822,23523,215623,53171,22943,8780,3092,11257,1923,1975,22715,0,82390,0,41723,44456,230497,34081,0,4533,109263,15061,3722,5582,117,104637,145496,77114,4208
20170223,54748,2394,39494,23367,17218,32818,11584,5640,21318,215185,57491,7213,11087,3337,8610,2168,3100,20199,0,29878,1439,36157,39729,230623,28446,0,4872,105279,11404,3583,4653,306,120401,146659,86055,11448
20170224,50656,11777,36570,25100,19507,29792,13652,2992,23719,242518,48363,18956,10978,3552,6795,2130,2453,23619,0,29488,1633,42121,56362,232600,27785,0,4491,120531,22311,7621,2613,1926,128856,152646,102179,6491
20170225,20010,4380,20013,13181,8463,9024,3955,1231,7627,183329,47929,4025,2530,6162,10452,2676,0,14697,0,39210,475,23401,60523,227067,16213,0,1648,90526,14826,5223,872,3219,66543,65761,13754,9721
20170226,33895,4149,19009,10745,10158,9726,4892,3055,7338,119790,44299,4600,0,4035,50871,1916,0,18368,0,67344,193,26582,28603,215802,17277,0,2077,34676,8129,4545,1958,0,42521,75138,20452,6346
20170227,49772,4727,31517,20270,12859,37955,13964,8810,22983,212940,46127,25745,12791,4661,6636,2789,1893,31080,0,74806,1593,52099,32136,237666,25260,0,4019,115572,15264,7201,2246,2816,94164,129131,99145,1771
20170228,50447,2002,41523,27421,10365,31903,12858,8118,21408,231624,54502,22060,10230,5099,6333,2961,1766,19622,0,77818,1668,43597,60349,229798,28621,0,4437,112216,15576,6136,3841,3049,110298,139946,77950,6514
20170301,67152,3454,39117,23547,12746,33481,14594,7573,25390,224748,45046,22504,7585,5660,12354,5051,2476,31804,0,54478,0,43940,69839,230460,26467,0,5221,98966,17371,5443,5448,1816,111853,145306,81878,6543
20170302,57719,2681,41691,23286,18225,31497,10680,5661,26978,218879,52500,20364,13940,4516,6744,3579,2591,26515,0,60352,505,37257,72696,226441,28116,0,5019,113753,11823,5229,5413,2892,130516,133833,92961,7706
20170303,48679,8167,40091,19174,23470,26741,12676,6454,19768,234269,47106,17010,11108,8037,6346,2395,2185,25966,0,88557,0,44955,68323,238215,33118,0,4680,130655,17159,6043,3938,0,117308,145018,107814,5834
20170304,17175,2270,14504,8945,11920,10222,3862,1135,3797,199789,48164,3638,631,4759,10947,2322,0,18786,0,42396,228,26252,33467,221413,15462,0,2149,90948,12591,8211,1022,1582,66469,50442,10675,3605
20170305,30097,3325,17763,7649,8337,10836,2979,3183,7714,126243,44888,1058,0,5834,43828,4861,0,15312,0,64019,0,25327,220,236331,18494,0,2109,31458,7005,7928,911,619,23481,76309,15926,5681
20170306,49845,3951,42186,23407,15992,34662,12511,7824,16741,217835,50521,10804,6632,4674,13578,3655,2017,33352,0,24285,1814,45636,35788,231511,23012,0,4900,111274,14248,3825,2805,1320,98027,127712,95709,11142
20170307,53731,2821,39207,25445,14175,33438,11407,5894,25294,233194,57519,21769,6092,3964,12831,4086,2300,25115,0,83372,499,39191,67590,220328,30262,0,4001,109554,16081,3214,1625,93,117719,135982,81867,6956
20170308,67282,3931,40734,21770,16846,27559,10139,8836,20884,221481,52341,17289,8172,5218,11451,3193,2940,31889,0,60871,130,33357,69866,215842,38459,0,3821,112815,24973,4338,2634,1627,127111,143883,88223,1521
20170309,60402,7791,38679,23573,11733,26776,8259,8968,18968,219676,53694,15061,9426,4391,7745,2837,1657,20310,0,56500,2233,41380,65070,228558,33404,0,5809,116443,17535,5162,3924,1130,128131,140771,90599,7143
20170310,51009,4502,35936,24150,12374,23955,10792,4640,20934,207848,53217,17160,11207,7118,8012,2862,2628,24161,0,28865,1336,38079,55680,237910,24827,0,3379,124536,13236,6276,5097,51,111866,148138,99542,8210
20170311,15075,3398,15303,6573,9672,15076,4544,1530,3075,199067,35908,2672,0,4405,7365,2599,0,12473,0,40733,589,19200,907,209936,17301,0,1709,88744,10411,7059,3113,2487,60213,51126,14718,13503
20170312,27051,2970,17032,8846,11524,16056,3930,2570,7871,139459,45882,3156,0,6308,44258,3122,825,18253,0,35472,434,18029,1250,227636,13973,0,2594,32922,8949,3572,3250,827,29695,71309,18623,15505
20170313,54002,5190,37641,22060,10518,29814,9437,7281,18095,191937,53521,11908,10176,5360,7812,2369,2060,28087,0,31364,1797,45399,544,213420,22330,0,2725,114228,12964,5779,5373,105,102096,142207,90114,5271
20170314,55908,3336,39813,21041,13591,30471,14367,10393,22529,227866,59559,11250,8489,5057,8944,2739,2260,26163,0,63368,334,51435,22649,224353,34738,0,3768,118000,16734,4367,3319,2411,104276,148735,88757,9524
20170315,72450,3471,37982,20928,10659,32793,7046,6431,21456,225085,54092,18612,9596,5913,9227,2012,2459,31849,0,86986,311,42446,60704,232667,30956,0,3934,90329,22881,5003,3132,516,112792,157633,94439,15264
20170316,57276,4152,39344,24528,13796,32049,9315,7738,24312,202765,55821,15825,8911,5460,8735,2607,3278,25471,0,63116,1038,43872,63324,220613,29996,0,5299,109762,11440,5404,2867,874,137683,151107,79252,8000
20170317,52097,8866,37626,21341,14268,29798,7010,12278,23447,221592,54336,20278,9988,7738,39576,2768,2333,24354,0,25125,367,37422,61753,231739,35092,0,3309,123021,12708,6640,4425,474,115408,166512,92695,8215
