mot,total,jours_actifs,n_medias
offre,880976,6804,36
clairement,374309,6803,36
d'action,312626,6793,36
francs,136268,6779,36
soviétique,77300,6696,36
continuer,823734,6804,36
circonstances,273759,6801,36
formes,332813,6792,36
film,1633139,6804,36
secret,358293,6804,36
l'après,716757,6803,36
côte,597672,6803,36
frontières,326524,6795,36
l'existence,174717,6786,36
concurrence,509908,6804,36
entièrement,385436,6797,36
financier,588999,6799,36
afp,296123,6801,36
l'essentiel,277216,6801,36
institutions,242087,6797,36
télévision,555178,6804,36
cessé,181010,6798,36
difficulté,522403,6803,36
l'instant,558502,6804,36
délégué,379924,6793,36
onze,402080,6804,36
tentative,327776,6803,36
foi,200391,6798,36
remise,660081,6803,36
s'agissait,277931,6801,36
joué,705218,6804,36
suffit,364101,6803,36
autrement,322019,6803,36
chances,265156,6802,36
complètement,442573,6804,36
cherche,369988,6801,36
gestion,1047783,6801,36
états,996072,6802,36
capable,408779,6804,36
permettant,579970,6802,36
occasion,432662,6804,36
transports,542633,6793,36
souci,225636,6797,36
démocrate,251636,6800,36
masse,237492,6789,36
responsabilités,229555,6797,36
travailler,1121928,6804,36
surprise,668630,6803,36
su,557449,6804,36
échanges,439146,6800,36
syndicat,682953,6796,36
thème,746339,6801,36
mises,470583,6797,36
mener,444065,6800,36
l'étude,422442,6780,36
l'indépendance,132005,6776,36
auparavant,386693,6803,36
règlement,254063,6790,36
concours,1171098,6799,36
bernard,968741,6804,36
atteindre,554623,6801,36
différence,450093,6804,36
jusqu'ici,216574,6796,36
meilleurs,515869,6804,36
locales,605652,6804,36
nettement,202384,6796,36
indispensable,260305,6794,36
réduit,403325,6803,36
l'unité,195186,6787,36
acquis,273451,6800,36
printemps,707100,6800,36
blessés,511999,6804,36
quotidien,1113668,6804,36
capital,555257,6798,36
réaction,302181,6802,36
dispose,401445,6799,36
passant,590146,6803,36
lois,222740,6789,36
effort,174475,6796,36
refuse,242455,6802,36
objectifs,480872,6803,36
disent,370477,6804,36
publication,374832,6795,36
délai,283402,6784,36
d'y,369699,6800,36
cadres,265518,6795,36
candidat,1069304,6803,36
méthodes,164907,6775,36
connaît,618443,6804,36
historique,687950,6804,36
alliés,200397,6772,36
bref,241752,6803,36
d'eux,282858,6797,36
marseille,960216,6804,36
relève,405566,6802,36
industriels,255468,6772,36
recherches,421279,6798,36
lire,2890581,6804,36
saison,3427752,6804,36
henri,369275,6800,36
coût,807399,6800,36
mauvaise,372320,6804,36
sortie,1334445,6804,36
ferme,776815,6802,36
contrairement,367342,6803,36
exprimé,267169,6794,36
risques,689926,6804,36
retrouve,663888,6804,36
citoyens,459681,6802,36
armée,153498,6792,36
esprit,307477,6798,36
conclusion,157779,6793,36
classique,467896,6802,36
pièce,618349,6801,36
sensible,251345,6793,36
l'emploi,531254,6801,36
conduite,368278,6797,36
l'opération,611988,6801,36
peur,706804,6804,36
soutenir,537384,6803,36
tradition,336535,6801,36
mandat,706697,6804,36
sang,544388,6804,36
parents,1948904,6804,36
l'autorité,311165,6795,36
limite,382544,6802,36
règles,639788,6801,36
célèbre,558393,6803,36
bonnes,604429,6802,36
mondial,991629,6804,36
visage,487317,6802,36
secteurs,399191,6791,36
fonctionnement,595508,6800,36
dossier,1146603,6804,36
marqué,549017,6804,36
accusé,412236,6802,36
récente,209619,6794,36
actes,352387,6796,36
faux,422318,6803,36
disait,249649,6802,36
européennes,504108,6804,36
réseau,1272292,6804,36
objectif,912352,6804,36
zones,645850,6799,36
voulait,434612,6804,36
retraite,878674,6804,36
entrer,329821,6802,36
minimum,362670,6802,36
accepter,180331,6793,36
communistes,80761,6672,35
club,4124665,6804,36
entretien,503704,6804,36
totalement,607018,6804,36
efficace,344600,6803,36
permettent,506420,6798,36
rares,353572,6803,36
hauts,436206,6800,36
n'aurait,245349,6801,36
expérience,620175,6800,36
retard,430111,6804,36
organisée,755527,6801,36
tonnes,398000,6785,36
d'origine,439722,6804,36
regard,664917,6803,36
fixé,343204,6799,36
cinéma,1026335,6803,36
vit,466301,6804,36
programmes,298171,6799,36
maximum,586021,6803,36
placé,577019,6803,36
marchés,710822,6802,36
commencer,500840,6804,36
l'expérience,304549,6798,36
préparation,584934,6801,36
menée,441166,6803,36
renforcer,451551,6800,36
policiers,911835,6804,36
quasi,383882,6803,36
mémoire,625418,6804,36
parlementaires,241619,6787,36
électorale,214319,6791,36
stade,1641954,6804,36
poursuivi,410012,6804,36
dispositions,145639,6784,36
adversaires,275000,6803,36
calme,339708,6802,36
constate,344983,6798,36
italie,322580,6801,36
communication,731912,6804,36
cher,470494,6800,36
donnent,275107,6796,36
réunis,343323,6801,36
japon,425897,6801,36
payer,513998,6803,36
d'or,537739,6804,36
belgique,340319,6797,36
principales,240009,6801,36
privée,378570,6802,36
extrêmement,376731,6802,36
maître,493977,6804,36
devenue,434295,6804,36
l'attention,216014,6789,36
finale,1854741,6804,36
noire,373558,6803,36
orient,204065,6791,36
commis,308559,6802,36
l'information,270394,6801,36
dizaine,677820,6804,36
l'élection,548178,6802,36
comptes,649417,6801,36
internationaux,242332,6799,36
prononcé,157481,6786,36
changé,507149,6804,36
réserves,195896,6786,36
confirme,524444,6804,36
auxquels,176003,6789,36
table,749047,6802,36
oublier,500848,6804,36
militants,375739,6802,36
étudiants,582735,6793,36
dialogue,374718,6804,36
langue,418725,6797,36
reconnaître,221063,6796,36
établissements,575907,6794,36
document,307744,6791,36
exactement,208118,6796,36
italien,302833,6802,36
l'âge,680470,6804,36
certainement,281020,6800,36
vaut,297158,6801,36
spécialistes,236372,6799,36
chute,540635,6804,36
l'été,1010810,6802,36
pages,352686,6796,36
perspective,272905,6798,36
champ,365038,6796,36
jugement,230062,6790,36
principale,381577,6803,36
professionnels,992853,6804,36
d'information,398624,6797,36
compromis,167913,6780,36
plans,315746,6798,36
bras,658087,6804,36
échange,379605,6799,36
mi,1181535,6804,36
prennent,363881,6804,36
lecture,509458,6794,36
personnalité,226101,6796,36
noms,341078,6802,36
geste,351679,6802,36
construire,525619,6802,36
l'enquête,807226,6804,36
spécial,242684,6799,36
jugé,490707,6804,36
participé,748004,6803,36
actions,910096,6804,36
qu'est,418923,6802,36
industrielle,229058,6767,36
suivante,209423,6799,36
mérite,253111,6804,36
chargée,417810,6801,36
portes,805550,6801,36
rang,294653,6804,36
agents,675475,6796,36
maisons,521092,6799,36
n'étaient,270924,6803,36
proches,786417,6804,36
choisir,395362,6802,36
pensée,206431,6785,36
centres,469601,6798,36
lancer,650007,6804,36
logique,344908,6804,36
interdit,332857,6799,36
constituent,179254,6781,36
employés,395599,6798,36
nationales,190216,6794,36
l'entreprise,1237993,6801,36
financiers,384816,6802,36
changer,673139,6803,36
parvenir,306322,6800,36
règle,275163,6796,36
engagé,509791,6804,36
documents,356661,6792,36
écoles,906804,6794,36
étude,574674,6801,36
demandent,220666,6802,36
d'ordre,125181,6774,36
définitivement,247552,6804,36
l'agriculture,351437,6782,36
arrivée,637933,6804,36
venait,306806,6804,36
salariés,1364467,6801,36
partenaires,771345,6804,36
cinquième,336697,6804,36
attitude,111856,6786,36
modèle,713857,6801,36
l'italie,308444,6799,36
continuent,248470,6799,36
poser,384367,6802,36
tué,399640,6803,36
supplémentaires,517937,6802,36
venue,613351,6804,36
gagné,530308,6804,36
préciser,246532,6797,36
combien,309355,6801,36
l'hôtel,451459,6799,36
multiples,371169,6799,36
chinois,590891,6800,36
l'art,473684,6799,36
résoudre,164463,6791,36
d'obtenir,228905,6796,36
l'attitude,83164,6772,36
seules,267819,6801,36
auteur,461827,6804,36
permettra,513256,6799,36
conseils,471284,6796,36
judiciaire,906413,6802,36
ouvriers,152640,6780,36
ii,364225,6798,36
voitures,637469,6804,36
revenus,561684,6802,36
détail,315990,6795,36
limites,207251,6800,36
fédérale,220958,6774,36
provisoire,264269,6791,36
convient,189555,6784,36
berlin,254783,6798,36
financières,296319,6794,36
saurait,62205,6717,36
étape,689822,6804,36
réuni,347887,6795,36
d'études,222328,6785,36
sujets,437377,6801,36
n'ai,823663,6804,36
rues,556755,6803,36
sources,432508,6804,36
investissements,369824,6784,36
intervention,292647,6799,36
distribution,471890,6797,36
journaliste,648500,6802,36
fit,90330,6763,36
hommage,618452,6803,36
humaine,306569,6797,36
créée,425114,6785,36
afrique,276472,6797,36
constituer,157672,6785,36
évoqué,432423,6802,36
jeux,1628396,6804,36
officiels,151602,6791,36
docteur,204464,6783,36
collaboration,388865,6788,36
air,605690,6801,36
sciences,320792,6796,36
village,1323905,6804,36
réalisation,468587,6793,36
difficiles,333244,6803,36
titres,481331,6803,36
financement,574030,6795,36
reconnaissance,348062,6793,36
l'espoir,248308,6802,36
liens,430324,6802,36
défaut,278353,6802,36
division,339903,6802,36
paru,170646,6796,36
naissance,390853,6800,36
crédits,163235,6762,36
futur,603210,6804,36
destiné,240421,6794,36
suffisamment,251018,6799,36
l'eau,1165157,6803,36
probable,185745,6791,36
uniquement,533042,6801,36
centaine,509126,6803,36
contrat,891470,6804,36
rupture,281400,6802,36
circulation,757451,6801,36
représentent,290549,6789,36
l'enseignement,251911,6773,36
souvenir,407824,6802,36
précis,246783,6800,36
locale,835638,6803,36
transport,539508,6797,36
envoyé,331288,6803,36
conclut,366559,6799,36
ciel,710201,6799,36
privés,329366,6800,36
entière,178388,6786,36
disparu,309967,6799,36
sommet,447247,6804,36
ami,463667,6802,36
vieille,206055,6797,36
quatorze,185214,6779,36
structure,539327,6795,36
coupe,1369703,6804,36
crois,308479,6803,36
augmenté,330777,6795,36
treize,221024,6792,36
carte,811301,6804,36
biens,305192,6783,36
destinée,208209,6786,36
articles,231751,6782,36
maurice,248418,6782,36
scrutin,342420,6794,36
capacité,686468,6803,36
scientifique,324639,6782,36
m'a,1060803,6804,36
couleurs,644357,6803,36
retrait,385141,6804,36
invité,448209,6802,36
foule,305564,6803,36
plaisir,935461,6804,36
charges,326398,6786,36
l'application,285107,6743,36
parlé,258479,6803,36
fortement,399341,6802,36
généraux,108463,6768,36
réel,436838,6790,36
union,226852,6784,36
voisins,397615,6801,36
cgt,457786,6768,36
attend,425595,6804,36
valeurs,627710,6804,36
l'établissement,656437,6800,36
prenant,258594,6804,36
démission,252033,6782,36
association,886971,6802,36
vive,191651,6794,36
l'argent,525935,6803,36
bases,199901,6800,36
méthode,294696,6798,36
philippe,1543387,6804,36
solutions,506402,6798,36
opposition,179821,6795,36
fournir,220407,6786,36
dieu,269871,6801,36
l'augmentation,228421,6786,36
d'intérêt,299125,6793,36
découverte,776922,6799,36
commissaire,243226,6792,36
enfant,868451,6804,36
possède,320843,6803,36
proposer,698193,6804,36
associations,1285380,6800,36
erreur,264339,6798,36
perte,486120,6801,36
chômage,522949,6791,36
aider,611602,6801,36
correspondant,327648,6797,36
déficit,338623,6789,36
supérieure,246035,6795,36
vingtaine,616566,6803,36
demandes,403808,6794,36
l'image,672896,6804,36
négociation,175322,6779,36
rencontrer,481564,6801,36
avenir,302866,6800,36
n'avons,400253,6804,36
parisien,721345,6804,36
seize,172827,6782,36
réactions,177666,6790,36
major,148210,6779,36
prête,252029,6800,36
pouvaient,207631,6801,36
sénat,382491,6793,36
fallu,373462,6804,36
prochaines,446238,6803,36
apporter,422464,6802,36
tableau,423002,6803,36
pratiquement,124207,6790,36
nationaux,191166,6789,36
complète,369079,6801,36
physique,612810,6803,36
appris,610273,6804,36
consiste,265256,6797,36
adressé,188535,6787,36
page,698464,6801,36
puissent,266820,6790,36
normal,297805,6800,36
découvert,532952,6803,36
dizaines,527962,6804,36
traitement,526279,6794,36
interrogé,397845,6804,36
tension,266591,6798,36
conserver,315527,6802,36
voté,416019,6794,36
effectifs,324317,6780,36
frère,545358,6802,36
qu'a,201941,6794,36
reconnaît,451719,6803,36
qu',232797,6801,36
territoires,419634,6785,36
suprême,160108,6763,36
réelle,220898,6799,36
réformes,235462,6784,36
d'armes,208838,6783,36
rené,315971,6787,36
garder,476120,6804,36
collègues,348681,6795,36
occidentaux,144274,6767,36
john,355389,6804,36
vacances,1015870,6803,36
l'extrême,258019,6774,36
atlantique,435102,6794,36
commercial,396040,6796,36
âgé,555197,6804,36
diplomatique,131924,6760,36
empêcher,182743,6796,36
quart,543394,6804,36
priorité,415594,6800,36
profonde,158299,6788,36
suppression,241688,6786,36
conception,178238,6770,36
constater,209194,6797,36
satisfaction,250459,6797,36
trafic,552522,6802,36
conduire,278704,6797,36
commandant,208350,6790,36
direct,695978,6803,36
intérieur,243942,6792,36
signifie,234590,6799,36
d'état,424917,6799,36
marine,801855,6800,36
savent,260819,6802,36
agricole,510788,6786,36
égard,88062,6739,36
soleil,644547,6802,36
personnage,367128,6798,36
signature,245880,6796,36
décret,191331,6755,36
attaques,370380,6804,36
représentation,237147,6781,36
pratiques,434661,6793,36
régulièrement,682868,6803,36
occidentale,74161,6715,36
échec,169813,6802,36
décider,204926,6797,36
séjour,342601,6796,36
domaines,238198,6793,36
vague,396620,6801,36
phase,617671,6801,36
naturellement,195741,6781,36
continent,227075,6787,36
démarche,511380,6799,36
royaume,583125,6797,36
l'afrique,205215,6797,36
prononcer,151779,6785,36
anti,482826,6801,36
intérieure,138187,6777,36
l'énergie,442122,6799,36
d'éviter,253048,6797,36
conclusions,155693,6780,36
russe,901355,6804,36
possibilités,159378,6786,36
duquel,153356,6785,36
phénomène,378158,6801,36
hier,1544179,6804,36
s'être,282424,6802,36
dessous,367211,6801,36
record,669658,6804,36
consacrée,219293,6790,36
portent,200143,6789,36
volume,238825,6784,36
équipes,1476726,6804,36
évolution,214995,6775,36
retrouvé,635186,6804,36
matinée,620985,6799,36
images,712623,6804,36
l'espace,944543,6799,36
l'intervention,264393,6789,36
heureux,492397,6804,36
places,885728,6804,36
appartient,167581,6776,36
convention,393475,6792,36
pacifique,151212,6776,36
l'appel,358898,6800,36
profondément,198541,6794,36
d'eau,881462,6801,36
considérable,100115,6748,36
opposé,166966,6800,36
relativement,173381,6791,36
vienne,184130,6796,36
complexe,414660,6798,36
favorables,174172,6788,36
cru,227507,6798,36
l'annonce,488888,6803,36
convaincre,288324,6799,36
expliqué,1086524,6804,36
d'aujourd'hui,242088,6797,36
champion,823760,6804,36
publiée,316875,6786,36
totalité,221650,6793,36
professionnelle,531580,6795,36
frères,389878,6802,36
l'humanité,165344,6785,36
drame,380167,6798,36
fondé,188522,6788,36
entrée,901372,6804,36
régler,200157,6795,36
montrent,253901,6791,36
économie,265421,6791,36
domicile,1171435,6804,36
information,420186,6801,36
sénateur,214785,6799,36
produire,351551,6798,36
l'amérique,163423,6792,36
intention,184867,6791,36
compétition,943350,6804,36
lance,619817,6803,36
vitesse,608485,6804,36
fête,1470694,6803,36
industriel,207832,6776,36
procédé,224620,6788,36
longues,263121,6799,36
élèves,1874996,6796,36
gouvernementale,101918,6747,36
attaque,458846,6804,36
mettent,301013,6799,36
libres,193463,6782,36
milliard,423689,6790,36
devons,354686,6802,36
espère,504071,6802,36
médecins,519502,6798,36
extraordinaire,204811,6795,36
vent,1076100,6802,36
règne,152428,6790,36
dangereux,308755,6801,36
constitué,178301,6783,36
riche,396439,6802,36
restera,546282,6802,36
réflexion,406686,6802,36
soin,273203,6790,36
marge,380295,6801,36
bâtiment,750500,6803,36
valoir,228904,6793,36
définitive,129053,6767,36
partage,569379,6803,36
engagements,242073,6789,36
attention,481551,6802,36
populaires,177099,6787,36
progression,388761,6800,36
vol,508557,6799,36
possibles,334610,6800,36
morale,117748,6780,36
lutter,365872,6800,36
emploi,500741,6797,36
perspectives,189179,6771,36
ventes,673298,6798,36
distance,417998,6803,36
arrière,342717,6801,36
peuples,91537,6746,36
évoque,389953,6800,36
respecter,399463,6800,36
visant,420764,6800,36
dos,476113,6804,36
essentiel,219581,6776,36
personnages,362460,6792,36
résolution,150621,6718,36
civils,240975,6788,36
l'échec,126255,6784,36
vis,540144,6802,36
match,3217368,6804,36
change,385063,6803,36
départements,378616,6787,36
arabe,144412,6758,36
vivant,327934,6796,36
el,352181,6802,36
l'objectif,918331,6803,36
chaîne,746116,6804,36
métier,664052,6801,36
médecin,529865,6801,36
autorité,144107,6779,36
processus,409824,6803,36
disparition,369296,6800,36
justement,306960,6800,36
rêve,455342,6804,36
traduit,184694,6789,36
analyse,371074,6803,36
couleur,386800,6797,36
pouvant,287235,6791,36
uvre,1116000,6804,36
prévues,288703,6788,36
l'hôpital,819203,6803,36
complet,429589,6801,36
initiative,301502,6794,36
battu,341442,6804,36
attendu,453144,6803,36
assemblée,392418,6771,36
fini,560859,6804,36
maladie,749515,6800,36
limiter,329512,6795,36
l'ancienne,544112,6799,36
installé,551803,6802,36
renoncer,142663,6790,36
bureaux,317924,6795,36
trouvait,264640,6804,36
soutenu,299693,6798,36
discuter,219648,6793,36
préfet,481863,6779,36
l'appui,143564,6779,36
récent,155101,6793,36
construit,331839,6800,36
tiré,313529,6801,36
réunir,213814,6784,36
anniversaire,399952,6800,36
découvrir,1418911,6803,36
précédente,315504,6798,36
version,594569,6803,36
banques,514660,6800,36
expliquer,301340,6801,36
principalement,404000,6791,36
garantie,197905,6787,36
intentions,160946,6789,36
procéder,178986,6784,36
d'administration,345465,6787,36
avance,414260,6804,36
protéger,497358,6802,36
l'expression,133702,6780,36
alain,888955,6804,36
bénéfice,288180,6780,36
beaux,397466,6800,36
provoquer,146303,6787,36
local,1002495,6803,36
objet,186565,6782,36
bénéficier,411931,6792,36
naturel,359529,6791,36
pétrole,319413,6791,36
producteurs,433881,6791,36
tribune,282079,6794,36
simples,228121,6790,36
langage,144036,6765,36
légèrement,339514,6804,36
présidents,246721,6789,36
classes,576393,6787,36
réclame,159208,6790,36
canada,288304,6794,36
rencontré,399177,6800,36
touche,537903,6804,36
man,292263,6803,36
absolument,285237,6804,36
particulière,301672,6796,36
supplémentaire,337885,6802,36
importance,100685,6768,36
présents,857364,6802,36
gaz,633337,6798,36
défaite,648082,6803,36
manifeste,105167,6751,36
code,438202,6790,36
films,638043,6800,36
