date,mot,surprise,f_t,X_t,N_t,p_t,p0,mu_b,r_b,supprime_nms
20200531,nouveau,4.6204,82.69,2547,3080217,2.396414e-05,0.0,0.000545539,85.2554,1
20200703,nouveau,5.7489,87.01,3912,4496101,1.782929e-06,0.0,0.000545539,85.2554,1
20200706,nouveau,10.4042,103.1,4275,4146456,3.942836e-11,0.0,0.000545539,85.2554,0
20211128,nouveau,4.3265,81.27,3208,3947331,4.715407e-05,0.0,0.000545539,85.2554,0
20240615,nouveau,7.5733,93.75,3950,4213539,2.670913e-08,0.0,0.000545539,85.2554,1
20240618,nouveau,4.3418,81.17,4564,5622563,4.551595e-05,0.0,0.000545539,85.2554,1
20240621,nouveau,6.3675,89.34,4114,4604832,4.290432e-07,0.0,0.000545539,85.2554,1
20240630,nouveau,18.4808,125.98,5508,4372010,3.305213e-19,0.0,0.000545539,85.2554,0
20240703,nouveau,4.0327,79.82,4478,5609978,9.27394e-05,0.0,0.000545539,85.2554,1
20240706,nouveau,9.5414,100.36,4151,4136126,2.874596e-10,0.0,0.000545539,85.2554,1
20240709,nouveau,5.961,87.62,6054,6909677,1.093948e-06,0.0,0.000545539,85.2554,1
20240922,nouveau,5.2921,85.29,3364,3944195,5.10443e-06,0.0,0.000545539,85.2554,1
20260325,nouveau,5.1368,84.61,3687,4357826,7.298102e-06,0.0,0.000545539,85.2554,0
20080410,part,4.5097,52.87,535,1011821,3.092212e-05,0.0,0.000344657,92.9392,1
20080422,part,4.7444,53.62,521,971648,1.801175e-05,0.0,0.000344657,92.9392,0
20220611,part,5.3695,53.26,2769,5199282,4.270633e-06,0.0,0.000344657,92.9392,0
20260804,plusieurs,4.2852,117.99,3084,2613734,5.18568e-05,0.0,0.000655947,35.2846,0
20080615,faut,4.3294,82.61,616,745647,4.684019e-05,0.0,0.000555333,102.453,0
20200320,faut,4.5128,80.87,3366,4162331,3.070161e-05,0.0,0.000555333,102.453,0
20200323,faut,4.1716,79.53,3275,4118154,6.736537e-05,0.0,0.000555333,102.453,1
20080108,politique,4.0527,87.21,878,1006776,8.857926e-05,0.0,0.000395233,16.8937,0
20120507,politique,5.3545,98.22,2129,2167664,4.42123e-06,0.0,0.000395233,16.8937,0
20140825,politique,6.9841,111.62,2963,2654450,1.037324e-07,0.0,0.000395233,16.8937,0
20170508,politique,4.9722,94.65,3401,3593058,1.066214e-05,0.0,0.000395233,16.8937,0
20191221,partie,6.6196,66.64,2790,4186738,2.401061e-07,0.0,0.00047907,227.894,0
20191230,partie,5.2147,64.26,1969,3063886,6.100127e-06,0.0,0.00047907,227.894,1
20200501,partie,4.5863,62.77,2281,3633950,2.592228e-05,0.0,0.00047907,227.894,0
20200606,partie,4.329,62.21,2251,3618308,4.687716e-05,0.0,0.00047907,227.894,1
20200802,partie,5.6296,65.18,1880,2884403,2.34635e-06,0.0,0.00047907,227.894,1
20200814,partie,4.7417,63.2,2080,3291292,1.812621e-05,0.0,0.00047907,227.894,1
20200817,partie,4.8058,63.35,2047,3231126,1.563844e-05,0.0,0.00047907,227.894,1
20200823,partie,7.641,68.78,2192,3187090,2.285431e-08,0.0,0.00047907,227.894,0
20210502,partie,4.7336,63.13,2185,3461111,1.846836e-05,0.0,0.00047907,227.894,0
20210514,partie,4.01,61.41,2460,4005689,9.771583e-05,0.0,0.00047907,227.894,1
20210523,partie,4.6332,62.91,2198,3494089,2.327009e-05,0.0,0.00047907,227.894,1
20080820,dix,6.9591,46.44,388,835536,1.098761e-07,0.0,0.000283288,140.627,0
20080826,dix,5.4697,43.75,370,845733,3.391054e-06,0.0,0.000283288,140.627,1
20110910,dix,6.4965,44.07,658,1493230,3.187512e-07,0.0,0.000283288,140.627,0
20111230,dix,4.7615,40.88,713,1743970,1.731898e-05,0.0,0.000283288,140.627,0
20251113,dix,6.4137,42.47,1992,4690132,3.857503e-07,0.0,0.000283288,140.627,0
20080123,point,4.429,49.34,543,1100628,3.724103e-05,0.0,0.000346608,151.7,0
20081019,point,5.1056,51.89,392,755412,7.842227e-06,0.0,0.000346608,151.7,0
20081203,point,4.899,50.26,578,1149978,1.26185e-05,0.0,0.000346608,151.7,1
20081206,point,4.8194,51.23,388,757299,1.5155e-05,0.0,0.000346608,151.7,1
20181117,point,23.6966,73.55,2683,3648065,2.011038e-24,0.0,0.000346608,151.7,0
20181120,point,22.1795,71.36,3529,4945067,6.615268e-23,0.0,0.000346608,151.7,1
20181123,point,12.8358,60.52,2780,4593330,1.459443e-13,0.0,0.000346608,151.7,1
20181126,point,6.3429,51.07,2266,4437224,4.540296e-07,0.0,0.000346608,151.7,1
20181202,point,7.1722,52.62,1924,3656371,6.72612e-08,0.0,0.000346608,151.7,1
20181208,point,7.5778,53.25,1993,3742599,2.643605e-08,0.0,0.000346608,151.7,1
20181214,point,5.7882,50.09,2261,4513479,1.628724e-06,0.0,0.000346608,151.7,1
20181217,point,4.9973,48.73,1969,4040488,1.006324e-05,0.0,0.000346608,151.7,1
20240126,point,4.1383,46.92,2348,5004273,7.272304e-05,0.0,0.000346608,151.7,1
20240129,point,4.2931,47.26,2235,4728893,5.092621e-05,0.0,0.000346608,151.7,0
20250911,point,8.4106,54.36,2485,4571718,3.885193e-09,0.0,0.000346608,151.7,0
20090902,cours,5.15,84.34,1489,1765379,7.07953e-06,0.0,0.000450593,39.2699,1
20090905,cours,5.6454,87.42,1150,1315445,2.262585e-06,0.0,0.000450593,39.2699,1
20090908,cours,9.8438,107.63,1980,1839629,1.432889e-10,0.0,0.000450593,39.2699,0
20090911,cours,8.1095,99.5,1855,1864368,7.771949e-09,0.0,0.000450593,39.2699,1
20090914,cours,8.6377,102.31,1570,1534588,2.302949e-09,0.0,0.000450593,39.2699,1
20090917,cours,6.086,89.33,1694,1896433,8.203115e-07,0.0,0.000450593,39.2699,1
20090923,cours,5.2658,84.92,1599,1882910,5.42291e-06,0.0,0.000450593,39.2699,1
20090926,cours,4.9005,83.14,1225,1473432,1.257335e-05,0.0,0.000450593,39.2699,1
20120904,cours,7.7752,97.16,4150,4271140,1.677853e-08,0.0,0.000450593,39.2699,0
20120907,cours,4.6571,81.06,3037,3746804,2.202304e-05,0.0,0.000450593,39.2699,1
20120910,cours,5.4636,85.48,3417,3997381,3.438677e-06,0.0,0.000450593,39.2699,1
20120913,cours,4.202,78.33,3766,4807799,6.280535e-05,0.0,0.000450593,39.2699,1
20120916,cours,4.6843,81.28,2654,3265401,2.068778e-05,0.0,0.000450593,39.2699,1
20130902,cours,5.7351,86.93,3483,4006738,1.84032e-06,0.0,0.000450593,39.2699,0
20130905,cours,5.259,84.28,4192,4973701,5.508699e-06,0.0,0.000450593,39.2699,1
20130911,cours,4.2841,78.8,3953,5016629,5.198818e-05,0.0,0.000450593,39.2699,1
20130917,cours,4.5109,80.11,3949,4929170,3.08369e-05,0.0,0.000450593,39.2699,1
20140903,cours,4.4333,79.75,3186,3995178,3.687255e-05,0.0,0.000450593,39.2699,0
20200823,cours,4.7299,81.55,2599,3187090,1.862573e-05,0.0,0.000450593,39.2699,1
20200907,cours,4.9759,82.76,3754,4535759,1.05705e-05,0.0,0.000450593,39.2699,0
20160814,pris,4.313,47.75,1155,2418778,4.864004e-05,0.0,0.000360718,214.482,0
20200317,certains,4.8282,56.49,2867,5075458,1.485315e-05,0.0,0.000375916,94.0833,1
20200320,certains,6.9998,62.06,2583,4162331,1.00037e-07,0.0,0.000375916,94.0833,0
20200323,certains,6.0954,59.88,2466,4118154,8.028286e-07,0.0,0.000375916,94.0833,1
20200326,certains,5.0563,57.11,2860,5008309,8.783371e-06,0.0,0.000375916,94.0833,1
20200329,certains,6.9767,62.22,1984,3188473,1.055185e-07,0.0,0.000375916,94.0833,1
20200401,certains,5.4716,58.21,2819,4842990,3.375855e-06,0.0,0.000375916,94.0833,1
20200404,certains,5.2397,57.79,2082,3602998,5.757773e-06,0.0,0.000375916,94.0833,1
20200407,certains,4.6798,56.12,2665,4749111,2.090225e-05,0.0,0.000375916,94.0833,1
20200410,certains,4.181,54.79,2243,4093810,6.591794e-05,0.0,0.000375916,94.0833,1
20200413,certains,4.0054,54.36,1927,3544946,9.876586e-05,0.0,0.000375916,94.0833,1
20200416,certains,5.4226,58.07,2860,4924882,3.779415e-06,0.0,0.000375916,94.0833,1
20200419,certains,4.8741,56.84,1952,3434306,1.336246e-05,0.0,0.000375916,94.0833,1
20200422,certains,5.727,58.87,2794,4745995,1.875185e-06,0.0,0.000375916,94.0833,1
20200425,certains,4.8431,56.72,2059,3630365,1.43523e-05,0.0,0.000375916,94.0833,1
20200428,certains,4.1324,54.56,2668,4889715,7.37151e-05,0.0,0.000375916,94.0833,1
20200504,certains,5.1822,57.53,2439,4239631,6.57324e-06,0.0,0.000375916,94.0833,1
20200510,certains,4.7458,56.44,2091,3705036,1.795651e-05,0.0,0.000375916,94.0833,1
20201103,certains,4.508,55.63,2696,4846187,3.104535e-05,0.0,0.000375916,94.0833,0
20101114,ministre,11.2465,180.97,2921,1614048,5.668857e-12,0.0,0.000477758,15.7238,0
20120516,ministre,9.5528,164.56,3654,2220469,2.800578e-10,0.0,0.000477758,15.7238,0
20120519,ministre,4.0711,107.42,1986,1848785,8.490044e-05,0.0,0.000477758,15.7238,1
20120522,ministre,4.4123,111.27,2588,2325954,3.870302e-05,0.0,0.000477758,15.7238,1
20140403,ministre,5.708,125.37,5493,4381261,1.959043e-06,0.0,0.000477758,15.7238,0
20140825,ministre,9.0293,159.36,4230,2654450,9.347855e-10,0.0,0.000477758,15.7238,0
20170517,ministre,4.9877,117.51,5254,4471022,1.028619e-05,0.0,0.000477758,15.7238,0
20200706,ministre,4.3758,110.62,4587,4146456,4.20914e-05,0.0,0.000477758,15.7238,0
20240111,ministre,4.4598,111.54,5554,4979375,3.468576e-05,0.0,0.000477758,15.7238,0
20240922,ministre,4.4757,111.78,4409,3944195,3.344014e-05,0.0,0.000477758,15.7238,0
20241224,ministre,5.0112,117.95,3254,2758742,9.744604e-06,0.0,0.000477758,15.7238,0
20120904,nouvelle,4.5213,82.76,3535,4271140,3.011078e-05,0.0,0.000549451,84.6089,0
20140903,nouvelle,4.7676,83.85,3350,3995178,1.707786e-05,0.0,0.000549451,84.6089,0
20201221,nouvelle,4.0279,80.64,3122,3871518,9.378552e-05,0.0,0.000549451,84.6089,0
20210902,nouvelle,4.0799,80.75,4045,5009092,8.319655e-05,0.0,0.000549451,84.6089,0
20220611,nouvelle,7.8623,95.46,4963,5199282,1.373105e-08,0.0,0.000549451,84.6089,1
20220629,nouvelle,29.974,155.16,9875,6364325,1.061708e-30,0.0,0.000549451,84.6089,0
20230907,nouvelle,4.8505,84.06,4413,5249761,1.410804e-05,0.0,0.000549451,84.6089,0
20240516,nouvelle,4.7096,83.43,4831,5790575,1.951739e-05,0.0,0.000549451,84.6089,0
20250102,nouvelle,8.7851,99.13,2854,2879025,1.640213e-09,0.0,0.000549451,84.6089,0
20251110,lieu,5.2106,102.54,3822,3727233,6.157365e-06,0.0,0.00052812,34.0463,1
20251116,lieu,4.4226,96.84,3652,3771133,3.779325e-05,0.0,0.00052812,34.0463,1
20251119,lieu,4.6348,98.32,4670,4749848,2.318321e-05,0.0,0.00052812,34.0463,1
20251122,lieu,6.2405,109.53,4561,4164171,5.747822e-07,0.0,0.00052812,34.0463,1
20251125,lieu,5.7126,105.92,5022,4741348,1.938316e-06,0.0,0.00052812,34.0463,1
20251128,lieu,8.0673,121.16,5458,4504871,8.565286e-09,0.0,0.00052812,34.0463,0
20260620,lieu,5.6473,105.74,2943,2783156,2.252715e-06,0.0,0.00052812,34.0463,1
20260623,lieu,7.6463,118.62,4648,3918408,2.257681e-08,0.0,0.00052812,34.0463,0
20260626,lieu,5.2073,102.54,3678,3586983,6.204318e-06,0.0,0.00052812,34.0463,1
20140726,près,4.578,62.65,1653,2638445,2.642381e-05,0.0,0.000448509,143.604,0
20140810,près,4.1701,61.63,1507,2445277,6.759014e-05,0.0,0.000448509,143.604,1
20260723,près,5.9392,65.86,2034,3088187,1.150194e-06,0.0,0.000448509,143.604,1
20260726,près,6.3943,67.23,1609,2393341,4.033652e-07,0.0,0.000448509,143.604,0
20260801,près,4.2093,61.79,1431,2315725,6.176269e-05,0.0,0.000448509,143.604,1
20260807,près,4.1513,61.59,1493,2424258,7.059107e-05,0.0,0.000448509,143.604,1
20260810,près,4.6282,62.89,1499,2383435,2.353894e-05,0.0,0.000448509,143.604,1
20260816,près,5.3001,66.05,717,1085531,5.010932e-06,0.0,0.000448509,143.604,1
20080108,chef,4.4131,57.81,582,1006776,3.862614e-05,0.0,0.000298855,30.1752,1
20080210,chef,7.445,71.27,635,890998,3.589581e-08,0.0,0.000298855,30.1752,0
20080213,chef,6.109,65.26,733,1123267,7.780127e-07,0.0,0.000298855,30.1752,1
20080216,chef,4.531,58.65,494,842314,2.94435e-05,0.0,0.000298855,30.1752,1
20080219,chef,4.8421,59.55,729,1224280,1.43845e-05,0.0,0.000298855,30.1752,1
20080225,chef,6.2893,66.43,597,898716,5.136563e-07,0.0,0.000298855,30.1752,1
20080703,chef,5.8382,64.4,603,936336,1.451579e-06,0.0,0.000298855,30.1752,0
20080715,chef,4.9314,60.89,426,699567,1.171124e-05,0.0,0.000298855,30.1752,1
20080721,chef,4.3216,58.19,368,632364,4.769249e-05,0.0,0.000298855,30.1752,1
20110504,chef,4.5223,57.6,1152,2000012,3.004287e-05,0.0,0.000298855,30.1752,0
20120129,chef,4.75,58.82,957,1627134,1.778334e-05,0.0,0.000298855,30.1752,0
20120516,chef,4.4017,56.97,1265,2220469,3.965182e-05,0.0,0.000298855,30.1752,0
20170719,chef,5.0864,59.74,2404,4024012,8.196661e-06,0.0,0.000298855,30.1752,0
20251228,vie,5.0039,103.39,2850,2756599,9.910616e-06,0.0,0.000588528,47.3205,0
20080425,question,4.6653,47.48,422,888799,2.161389e-05,0.0,0.000271579,51.6462,0
20080314,reste,6.2976,61.95,707,1141163,5.03972e-07,0.0,0.000431904,230.99,0
20080609,reste,4.0547,58.18,475,816496,8.815799e-05,0.0,0.000431904,230.99,1
20101114,gouvernement,7.6991,144.54,2333,1614048,1.999343e-08,0.0,0.000392574,10.7263,0
20120516,gouvernement,7.0281,136.73,3036,2220469,9.373807e-08,0.0,0.000392574,10.7263,0
20140825,gouvernement,10.4971,174.5,4632,2654450,3.183593e-11,0.0,0.000392574,10.7263,0
20090502,cas,5.4947,106.92,917,857667,3.200956e-06,0.0,0.000438601,18.8304,0
20200305,cas,4.5737,97.25,5890,6056557,2.668766e-05,0.0,0.000438601,18.8304,1
20200311,cas,4.1613,93.43,5598,5991940,6.89784e-05,0.0,0.000438601,18.8304,1
20200314,cas,5.9717,109.66,4858,4429874,1.067414e-06,0.0,0.000438601,18.8304,1
20200317,cas,8.8067,132.6,6730,5075458,1.560651e-09,0.0,0.000438601,18.8304,1
20200320,cas,9.2108,135.81,5653,4162331,6.15467e-10,0.0,0.000438601,18.8304,1
20200323,cas,9.673,139.36,5739,4118154,2.123324e-10,0.0,0.000438601,18.8304,0
20200326,cas,7.9119,125.57,6289,5008309,1.224769e-08,0.0,0.000438601,18.8304,1
20200329,cas,8.9825,134.2,4279,3188473,1.04123e-09,0.0,0.000438601,18.8304,1
20200401,cas,7.5557,122.73,5944,4842990,2.78133e-08,0.0,0.000438601,18.8304,1
20200404,cas,4.7711,99.2,3574,3602998,1.694101e-05,0.0,0.000438601,18.8304,1
20200407,cas,5.8289,108.42,5149,4749111,1.48276e-06,0.0,0.000438601,18.8304,1
20200410,cas,5.2573,103.5,4237,4093810,5.529956e-06,0.0,0.000438601,18.8304,1
20200413,cas,4.3394,95.23,3376,3544946,4.577072e-05,0.0,0.000438601,18.8304,1
20200416,cas,4.3321,95.07,4682,4924882,4.654576e-05,0.0,0.000438601,18.8304,1
20200419,cas,4.2583,94.49,3245,3434306,5.516491e-05,0.0,0.000438601,18.8304,1
20200501,cas,4.0255,92.27,3353,3633950,9.430794e-05,0.0,0.000438601,18.8304,1
20200507,cas,4.0699,92.61,4413,4764968,8.51424e-05,0.0,0.000438601,18.8304,1
20200510,cas,5.1933,102.97,3815,3705036,6.408213e-06,0.0,0.000438601,18.8304,1
20211225,cas,4.0508,92.7,2133,2301024,8.896733e-05,0.0,0.000438601,18.8304,1
20211228,cas,5.4979,105.67,3666,3469214,3.177566e-06,0.0,0.000438601,18.8304,1
20211231,cas,6.0266,110.33,3126,2833309,9.406578e-07,0.0,0.000438601,18.8304,1
20220103,cas,6.4826,114.06,4160,3647346,3.291458e-07,0.0,0.000438601,18.8304,0
20220106,cas,5.166,102.65,4813,4688899,6.82393e-06,0.0,0.000438601,18.8304,1
20240422,cas,6.6829,115.54,6955,6019419,2.07534e-07,0.0,0.000438601,18.8304,0
20240425,cas,6.2971,112.28,7997,7122144,5.045495e-07,0.0,0.000438601,18.8304,1
20240709,cas,6.2044,111.51,7705,6909677,6.246413e-07,0.0,0.000438601,18.8304,1
20240814,cas,5.832,108.45,5148,4747031,1.47233e-06,0.0,0.000438601,18.8304,1
20240823,cas,6.1612,111.23,5674,5101251,6.898694e-07,0.0,0.000438601,18.8304,1
20240829,cas,6.4545,113.62,7435,6543642,3.511568e-07,0.0,0.000438601,18.8304,0
20240904,cas,4.2862,94.58,6003,6346700,5.173249e-05,0.0,0.000438601,18.8304,1
20200317,prendre,11.509,52.68,2674,5075458,3.097317e-12,0.0,0.000325799,189.487,1
20200320,prendre,12.7409,54.27,2259,4162331,1.816089e-13,0.0,0.000325799,189.487,1
20200323,prendre,13.4076,55.0,2265,4118154,3.911881e-14,0.0,0.000325799,189.487,0
20200326,prendre,7.1911,47.48,2378,5008309,6.439655e-08,0.0,0.000325799,189.487,1
20200329,prendre,6.0798,46.35,1478,3188473,8.322084e-07,0.0,0.000325799,189.487,1
20200407,prendre,4.4481,43.48,2065,4749111,3.563623e-05,0.0,0.000325799,189.487,1
20210114,prendre,4.1376,42.92,2187,5095386,7.284357e-05,0.0,0.000325799,189.487,0
20220226,prendre,4.1995,43.16,1774,4110234,6.316437e-05,0.0,0.000325799,189.487,0
20130402,compte,7.9948,67.85,3074,4530319,1.012097e-08,0.0,0.000418716,119.421,0
20130405,compte,4.0252,58.26,2533,4347967,9.435235e-05,0.0,0.000418716,119.421,1
20210108,compte,4.2807,58.99,2491,4222911,5.239113e-05,0.0,0.000418716,119.421,0
20141111,guerre,5.6423,77.22,2769,3585764,2.278817e-06,0.0,0.000220598,8.11709,0
20151115,guerre,6.8102,86.76,2930,3377213,1.548247e-07,0.0,0.000220598,8.11709,0
20181105,guerre,5.77,78.24,3192,4079849,1.698338e-06,0.0,0.000220598,8.11709,1
20181108,guerre,9.0318,104.0,5454,5244295,9.293258e-10,0.0,0.000220598,8.11709,1
20181111,guerre,10.6487,116.4,4278,3675116,2.2455e-11,0.0,0.000220598,8.11709,0
20220226,guerre,8.6237,100.94,4149,4110234,2.378289e-09,0.0,0.000220598,8.11709,1
20220301,guerre,12.5307,130.24,6448,4950830,2.946602e-13,0.0,0.000220598,8.11709,0
20220304,guerre,12.1318,127.33,5958,4679264,7.381884e-13,0.0,0.000220598,8.11709,1
20220307,guerre,9.9268,110.86,5113,4612084,1.183662e-10,0.0,0.000220598,8.11709,1
20220310,guerre,8.9144,103.08,5796,5623002,1.217854e-09,0.0,0.000220598,8.11709,1
20220313,guerre,8.2044,97.7,3963,4056422,6.245463e-09,0.0,0.000220598,8.11709,1
20220316,guerre,9.5515,107.96,5734,5311058,2.808471e-10,0.0,0.000220598,8.11709,1
20220319,guerre,7.5618,92.66,3807,4108568,2.742825e-08,0.0,0.000220598,8.11709,1
20220322,guerre,7.8783,95.07,5014,5274223,1.32352e-08,0.0,0.000220598,8.11709,1
20220325,guerre,7.1683,89.49,4438,4959289,6.786781e-08,0.0,0.000220598,8.11709,1
20220328,guerre,4.5825,68.21,3181,4663607,2.615017e-05,0.0,0.000220598,8.11709,1
20220331,guerre,4.3563,66.22,3586,5415110,4.402636e-05,0.0,0.000220598,8.11709,1
20220403,guerre,5.7097,77.75,3060,3935636,1.951186e-06,0.0,0.000220598,8.11709,1
20220406,guerre,4.4926,67.4,3702,5492484,3.216724e-05,0.0,0.000220598,8.11709,1
20220509,guerre,5.1386,72.96,3155,4324222,7.268576e-06,0.0,0.000220598,8.11709,1
20230224,guerre,6.2496,82.13,3729,4540107,5.62836e-07,0.0,0.000220598,8.11709,0
20260304,guerre,4.7377,69.55,3115,4478794,1.829361e-05,0.0,0.000220598,8.11709,0
20080323,six,4.8211,46.01,284,617191,1.509593e-05,0.0,0.000297048,126.656,1
20080401,six,4.8463,44.67,441,987241,1.424665e-05,0.0,0.000297048,126.656,0
20080703,six,4.8723,44.86,420,936336,1.341956e-05,0.0,0.000297048,126.656,0
20081224,six,4.0263,44.26,263,594190,9.411775e-05,0.0,0.000297048,126.656,0
20260316,six,7.0379,46.39,1964,4233427,9.164807e-08,0.0,0.000297048,126.656,0
20260322,six,5.0866,43.2,1686,3902927,8.192414e-06,0.0,0.000297048,126.656,1
20080126,seul,7.1624,44.27,355,801957,6.87964e-08,0.0,0.000243135,85.8392,1
20080317,seul,5.9732,41.02,483,1177540,1.063585e-06,0.0,0.000243135,85.8392,1
20080323,seul,10.4275,51.2,316,617191,3.737205e-11,0.0,0.000243135,85.8392,0
20080612,seul,4.0351,37.29,383,1027030,9.223132e-05,0.0,0.000243135,85.8392,1
20080721,seul,5.5809,41.91,265,632364,2.624948e-06,0.0,0.000243135,85.8392,1
20080823,seul,6.0299,42.96,264,614559,9.335258e-07,0.0,0.000243135,85.8392,0
20180723,mis,4.1504,54.2,1902,3509059,7.072798e-05,0.0,0.00039441,138.878,0
20200323,mis,4.9104,55.87,2301,4118154,1.229062e-05,0.0,0.00039441,138.878,1
20200326,mis,5.2605,56.53,2831,5008309,5.489432e-06,0.0,0.00039441,138.878,1
20200329,mis,6.6263,59.75,1905,3188473,2.364474e-07,0.0,0.00039441,138.878,0
20200401,mis,6.5034,59.14,2864,4842990,3.13787e-07,0.0,0.00039441,138.878,1
20200404,mis,5.2869,56.81,2047,3602998,5.165942e-06,0.0,0.00039441,138.878,1
20200407,mis,6.0249,58.18,2763,4749111,9.44194e-07,0.0,0.00039441,138.878,1
20200410,mis,5.2553,56.65,2319,4093810,5.555297e-06,0.0,0.00039441,138.878,1
20200419,mis,4.2699,54.51,1872,3434306,5.371505e-05,0.0,0.00039441,138.878,1
20200510,mis,4.4103,54.79,2030,3705036,3.887332e-05,0.0,0.00039441,138.878,1
20200513,mis,5.5778,57.22,2827,4940828,2.643855e-06,0.0,0.00039441,138.878,1
20200516,mis,4.8376,55.8,2026,3630802,1.453455e-05,0.0,0.00039441,138.878,1
20120618,nationale,4.3248,52.96,1890,3568671,4.733284e-05,0.0,0.000271682,26.8717,0
20170619,nationale,6.5577,62.37,2612,4187989,2.768828e-07,0.0,0.000271682,26.8717,0
20220620,nationale,14.1841,89.63,4288,4783922,6.545212e-15,0.0,0.000271682,26.8717,0
20230317,nationale,4.1326,51.98,2548,4902087,7.368126e-05,0.0,0.000271682,26.8717,0
20240609,nationale,11.0508,79.11,3104,3923588,8.896594e-12,0.0,0.000271682,26.8717,0
20240612,nationale,5.9753,59.91,3275,5466486,1.058413e-06,0.0,0.000271682,26.8717,1
20240706,nationale,4.0438,51.62,2135,4136126,9.040904e-05,0.0,0.000271682,26.8717,1
20240709,nationale,5.2088,56.65,3914,6909677,6.183518e-06,0.0,0.000271682,26.8717,1
20080504,seulement,4.289,34.36,241,701470,5.140753e-05,0.0,0.000234932,188.849,0
20080928,seulement,4.7288,35.0,252,720064,1.867425e-05,0.0,0.000234932,188.849,0
20231124,seulement,5.0212,32.18,1617,5024606,9.524521e-06,0.0,0.000234932,188.849,0
20080108,pouvoir,5.3855,59.5,599,1006776,4.115892e-06,0.0,0.000306751,39.0383,0
20080219,pouvoir,4.3875,55.22,676,1224280,4.097678e-05,0.0,0.000306751,39.0383,1
20080425,pouvoir,4.4406,55.92,497,888799,3.625823e-05,0.0,0.000306751,39.0383,0
20081224,pouvoir,4.6231,57.56,342,594190,2.381808e-05,0.0,0.000306751,39.0383,0
20110212,pouvoir,4.3823,54.68,1110,2029860,4.146816e-05,0.0,0.000306751,39.0383,0
20080126,française,4.0478,44.89,360,801957,8.95813e-05,0.0,0.000244511,34.7994,0
20080618,française,5.2438,48.58,554,1140492,5.70478e-06,0.0,0.000244511,34.7994,1
20080621,française,4.8899,48.3,330,683272,1.288534e-05,0.0,0.000244511,34.7994,1
20080630,française,8.1854,58.65,466,794513,6.525002e-09,0.0,0.000244511,34.7994,1
20080703,française,6.2808,52.33,490,936336,5.23892e-07,0.0,0.000244511,34.7994,1
20080706,française,4.977,48.87,300,613898,1.054314e-05,0.0,0.000244511,34.7994,1
20080712,française,7.8235,58.38,355,608066,1.50131e-08,0.0,0.000244511,34.7994,1
20080715,française,4.3212,46.17,323,699567,4.773315e-05,0.0,0.000244511,34.7994,1
20080811,française,9.1206,61.98,416,671133,7.574845e-10,0.0,0.000244511,34.7994,1
20080814,française,9.2433,61.96,466,752074,5.710395e-10,0.0,0.000244511,34.7994,0
20080817,française,4.8296,48.5,279,575212,1.480334e-05,0.0,0.000244511,34.7994,1
20080820,française,4.8207,47.63,398,835536,1.51114e-05,0.0,0.000244511,34.7994,1
