date,N_1gram,N_2gram,guerre,gaulle,communiste,algerie,europe,francs,euro,chomage,internet,nucleaire,climat,terrorisme,immigration,television,mondialisation,croissance,milliards,mitterrand,chirac,sarkozy,hollande,macron,crise,islam,attentats,irak,inflation,covid,confinement,vaccin,russie,ukraine,poutine,gaza,retraites,jeux,dissolution,zemmour,etudiants,intelligence_artificielle,president,gouvernement,economie
19621102,38547,33393.0,10,2,13,4,5,1,0,1,0,3,3,0,0,6,0,0,2,0,0,0,2,0,15,0,2,0,0,0,0,0,3,0,0,0,0,4,1,0,8,0.0,55,59,0
19621103,35320,30630.0,12,6,14,1,4,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.0,40,49,1
19621105,36221,31284.0,13,3,12,7,3,7,0,1,0,4,8,0,0,8,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,3,0.0,70,50,1
19621106,43914,37242.0,19,8,26,7,3,2,0,1,0,6,0,0,0,3,0,0,1,0,0,0,3,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.0,76,71,0
19621107,42575,36580.0,24,9,41,13,4,4,0,5,0,1,2,1,0,8,0,4,3,0,0,0,1,0,16,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,12,0.0,58,52,2
19621108,39279,34173.0,22,4,17,6,3,4,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,66,65,0
19621109,37225,31675.0,25,42,17,9,2,0,0,0,0,1,1,0,0,2,0,1,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0.0,56,51,1
19621110,47147,40502.0,29,12,24,3,7,4,0,3,0,4,1,0,0,3,0,2,3,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,16,0.0,62,54,3
19621112,36979,31866.0,20,23,26,8,3,9,0,0,0,1,2,1,0,4,0,1,8,6,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0.0,58,45,1
19621113,40939,35136.0,25,8,14,20,12,8,0,0,0,4,1,0,0,9,0,2,0,0,0,0,1,0,14,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,1,0.0,48,44,0
19621114,38687,33455.0,19,16,23,12,8,0,0,2,0,11,2,1,0,9,0,0,4,0,0,0,0,0,16,0,2,0,0,0,0,0,3,0,0,0,1,2,0,0,4,0.0,45,54,2
19621115,39835,33783.0,15,22,21,10,2,2,0,2,0,6,3,0,0,3,0,1,6,0,0,0,1,0,29,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,2,0.0,50,66,0
19621116,37983,32617.0,16,30,26,9,10,2,0,1,0,0,4,0,0,2,0,0,5,0,0,0,3,0,7,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,7,0.0,55,51,0
19621117,43551,37435.0,14,18,15,14,8,7,0,0,0,6,5,1,0,7,0,0,2,1,0,0,2,0,10,0,1,1,0,0,0,0,0,2,0,0,0,1,1,0,5,0.0,56,49,2
19621119,34040,29536.0,26,11,10,2,8,7,0,0,0,8,0,0,0,4,0,7,6,1,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0.0,27,34,2
19621120,20776,17704.0,5,22,28,1,1,1,0,0,0,3,1,0,0,1,0,0,5,1,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,16,37,0
19621121,41417,35764.0,22,14,23,9,4,1,0,2,0,9,4,0,0,2,0,1,3,1,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,1,0.0,54,43,0
19621122,36840,31151.0,17,6,106,6,2,4,0,0,0,1,2,0,0,1,0,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9,0.0,45,68,1
19621123,42684,36003.0,16,21,64,8,3,7,0,0,0,1,3,0,0,9,0,2,2,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,25,0.0,62,35,0
19621124,39012,33189.0,15,11,50,2,6,4,0,2,0,5,1,0,0,0,0,0,4,0,0,0,0,0,17,0,2,0,0,0,0,0,2,0,0,0,0,5,1,0,15,0.0,67,63,2
19621126,32656,28609.0,12,9,16,6,7,5,0,1,0,2,3,0,0,10,0,2,3,4,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,3,2,0,12,0.0,54,51,0
19621127,23848,20136.0,11,21,25,0,4,2,0,0,0,2,1,0,0,2,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0.0,42,47,2
19621128,44843,38828.0,18,51,12,5,6,9,0,2,0,9,1,1,0,13,0,5,10,1,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,13,0.0,89,74,1
19621129,42901,37391.0,18,70,16,10,11,13,0,0,0,13,1,0,0,8,0,0,6,0,0,0,1,0,16,0,1,0,0,0,0,0,4,0,0,0,1,5,9,0,3,0.0,122,82,0
19621130,52143,45877.0,11,15,17,6,10,12,0,5,0,9,7,0,0,3,0,1,6,1,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,3,1,3,0,8,0.0,45,66,7
19621201,43322,37774.0,19,11,30,21,9,7,0,4,0,11,3,0,0,3,0,0,3,0,0,0,0,0,12,0,2,4,0,0,0,0,2,0,0,0,7,6,4,0,4,0.0,68,71,1
19621203,34790,30446.0,14,15,10,4,7,11,0,1,0,2,1,0,0,2,0,12,6,0,0,0,0,0,10,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0.0,41,48,0
19621204,38580,33662.0,23,24,21,10,11,5,0,2,0,16,2,1,0,3,0,0,4,0,0,0,0,0,11,0,2,0,0,0,0,0,3,0,0,0,0,6,1,0,17,0.0,59,70,2
19621205,55044,47743.0,22,13,34,11,7,11,0,0,0,17,5,0,0,7,0,3,2,1,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0,2,3,4,0,8,0.0,65,67,4
19621206,42213,36715.0,20,19,33,2,6,3,0,3,0,16,2,0,2,10,0,2,2,0,0,0,3,0,18,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,5,0.0,58,57,0
19621207,55082,47598.0,38,9,18,13,11,11,0,2,0,2,4,0,0,6,0,2,9,1,0,0,2,0,14,2,0,1,0,0,0,0,3,0,0,0,0,2,0,0,11,0.0,57,60,0
19621208,38993,33723.0,13,16,29,7,7,8,0,3,0,3,2,0,0,0,0,1,3,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,89,60,1
19621210,40062,34668.0,21,10,17,6,2,5,0,0,0,4,5,2,0,10,0,2,8,0,0,0,2,0,11,0,0,1,1,0,0,0,2,0,0,0,0,1,3,0,2,0.0,38,63,3
19621211,43923,37996.0,14,9,43,5,1,3,0,2,0,3,3,0,0,2,0,1,5,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,0,0,0,13,0,0,2,0.0,98,60,1
19621212,44518,38731.0,15,7,18,2,7,4,0,9,0,8,1,2,0,8,0,7,10,1,0,0,1,0,16,0,5,0,1,0,0,0,3,0,0,0,2,0,0,0,3,0.0,29,40,0
19621213,41811,36253.0,17,19,6,6,9,7,0,3,0,5,7,14,0,1,0,0,3,0,0,0,0,0,17,0,2,0,0,0,0,0,1,0,0,0,1,1,2,0,11,0.0,54,61,4
19621214,44148,38584.0,28,13,21,7,5,4,0,2,0,4,2,0,0,2,0,1,2,0,0,0,1,0,23,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0.0,83,91,3
19621215,38803,34026.0,14,18,22,16,7,7,0,3,0,5,2,0,0,8,0,3,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0.0,66,82,3
19621217,38397,33607.0,26,17,26,5,6,5,0,5,0,4,1,0,0,7,0,4,4,1,0,0,0,0,10,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,13,0.0,42,55,5
19621218,41670,36390.0,23,28,41,5,9,2,0,1,0,20,1,0,0,8,0,3,0,2,0,0,0,0,14,0,2,2,0,0,0,0,0,0,0,0,0,3,1,0,22,0.0,46,43,0
19621219,41235,35778.0,20,10,20,10,18,13,0,2,0,8,5,0,0,4,0,0,15,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0.0,69,64,1
19621220,49073,42697.0,15,13,14,10,6,12,0,3,0,6,3,0,0,10,0,2,8,0,0,0,0,0,14,0,1,0,1,0,0,0,2,0,0,0,0,4,2,0,3,0.0,71,91,3
19621221,39388,34215.0,17,16,5,9,1,8,0,0,0,7,3,0,0,14,0,1,5,1,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,4,1,0,7,0.0,67,80,1
19621222,31400,27465.0,10,11,10,6,2,2,0,5,0,8,2,0,0,8,0,1,5,0,0,0,2,0,9,0,0,2,0,0,0,0,12,0,0,1,0,4,1,0,3,0.0,51,62,2
19621224,39689,34873.0,14,20,4,11,4,2,0,1,0,25,0,0,0,0,0,2,5,0,0,0,1,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,76,41,3
19621225,35601,31110.0,10,19,6,8,2,2,0,0,0,26,1,1,0,5,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0.0,86,55,0
19621226,30988,26954.0,7,4,9,3,2,3,0,1,0,2,0,1,0,4,0,3,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10,0.0,23,30,0
19621227,28133,24391.0,12,0,7,4,0,5,0,1,0,5,5,0,0,1,0,3,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0.0,25,39,3
19621228,42896,37439.0,13,3,7,2,1,16,0,6,0,9,3,0,0,12,0,1,15,0,0,0,1,0,13,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0.0,30,47,0
19621229,30228,26294.0,21,8,8,11,2,13,0,4,0,6,3,0,0,2,0,0,2,4,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,51,58,0
19621231,47135,40680.0,21,1,10,8,4,11,0,2,0,2,4,2,0,13,0,2,38,5,0,0,2,0,3,0,1,2,1,0,0,0,1,0,0,0,2,2,3,0,7,0.0,47,53,3
19630101,38716,33352.0,19,61,20,13,10,3,0,1,0,8,3,1,0,2,0,1,3,0,0,0,1,0,22,0,13,0,0,0,0,0,0,0,0,0,0,1,4,0,8,0.0,105,99,1
19630102,29002,25265.0,19,19,11,6,5,10,0,4,0,6,4,0,0,5,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,13,0.0,60,42,1
19630103,29248,25302.0,18,14,9,6,4,6,0,2,0,3,1,0,0,12,0,1,4,0,0,0,1,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,44,30,0
19630104,36396,31570.0,22,23,13,2,11,25,0,4,0,5,1,0,0,7,0,2,2,0,0,0,0,0,7,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,9,0.0,45,74,0
19630105,37244,32474.0,13,12,7,12,3,25,0,2,0,3,0,1,0,7,0,0,2,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,31,59,5
19630107,37481,32757.0,19,13,16,6,5,17,0,2,0,3,1,0,0,17,0,1,4,9,0,0,1,0,8,0,3,0,2,0,0,0,0,0,0,0,2,4,1,0,1,0.0,36,82,3
19630108,31879,27890.0,13,7,20,1,4,18,0,2,0,6,2,0,0,4,0,2,22,0,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,2,0.0,30,72,2
19630109,36173,31734.0,38,8,34,5,5,17,0,0,0,5,7,0,0,5,0,1,1,1,0,0,3,0,18,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0.0,48,64,2
19630110,44015,38495.0,20,6,36,7,7,24,0,2,0,9,1,0,0,4,0,6,4,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,67,63,1
19630111,33485,29269.0,14,6,7,8,3,14,0,5,0,6,4,0,0,6,0,2,2,0,0,0,2,0,7,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.0,48,60,1
19630112,35062,30403.0,17,8,21,8,9,14,0,0,0,4,4,0,0,10,0,0,12,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,40,76,0
19630114,36354,31860.0,16,6,20,3,7,12,0,0,0,6,1,0,0,3,0,1,13,1,0,0,2,0,8,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,6,0.0,35,53,1
19630115,37050,32394.0,19,20,12,1,5,13,0,5,0,3,3,0,0,5,0,0,8,0,0,0,0,0,9,0,4,2,1,0,0,0,0,0,0,0,0,2,0,0,3,0.0,67,69,4
19630116,51420,44828.0,29,95,20,6,20,9,0,1,0,24,3,0,0,6,0,4,15,0,0,0,1,0,19,0,4,0,0,0,0,0,5,0,0,0,0,2,0,0,2,0.0,135,77,6
19630117,40043,35026.0,21,50,18,9,8,8,0,3,0,9,3,0,0,16,0,0,4,0,0,0,1,0,12,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0.0,69,69,0
19630118,37346,32396.0,12,26,12,13,5,8,0,2,0,0,1,0,0,3,0,0,3,0,0,0,2,0,14,0,1,0,0,0,0,3,1,0,0,0,6,2,1,0,7,0.0,50,53,3
19630119,39240,34120.0,18,31,4,3,9,9,0,3,0,7,1,0,0,6,0,7,19,2,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0.0,72,74,4
19630121,40427,35487.0,13,32,14,8,11,22,0,1,0,4,3,0,0,10,0,1,4,0,0,0,2,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0.0,66,69,3
19630122,40847,35881.0,21,47,17,5,8,12,0,7,0,11,1,0,0,8,0,1,2,0,0,0,1,0,15,0,0,0,0,0,0,0,4,0,0,0,0,4,2,0,21,0.0,65,83,1
19630123,37957,33174.0,15,44,14,11,9,25,0,2,0,6,3,0,0,3,0,2,12,0,0,0,1,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,0.0,61,59,1
19630124,37361,32619.0,32,30,11,12,13,12,0,5,0,7,6,0,1,7,0,0,4,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,6,0.0,64,80,0
19630125,37455,32618.0,16,26,4,13,9,19,0,2,0,11,2,0,0,3,0,1,9,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,35,62,4
19630126,43802,38122.0,6,49,8,11,26,16,0,2,0,12,4,0,0,4,0,0,1,11,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,9,0.0,69,76,0
19630128,34191,29597.0,14,26,5,2,17,17,0,1,0,7,2,0,0,6,0,2,5,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0.0,60,72,0
19630129,41412,36203.0,14,35,25,1,18,2,0,0,0,12,6,0,0,3,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0.0,60,64,3
19630130,45926,40251.0,9,54,5,6,23,17,0,0,0,6,3,0,0,4,0,2,17,1,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,4,1,0,4,0.0,65,64,1
19630131,34428,30178.0,18,61,8,7,28,7,0,3,0,1,5,0,0,2,0,0,3,1,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0.0,47,68,1
19630201,44021,38576.0,16,53,15,9,23,8,0,1,0,16,2,0,0,6,0,1,3,0,0,0,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0,3,0.0,67,82,1
19630202,41246,35799.0,19,68,13,16,23,5,0,1,0,10,6,0,0,7,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,5,0,0,0,1,1,2,0,6,0.0,87,67,3
19630204,33844,29683.0,24,21,17,8,18,10,0,2,0,12,4,0,0,1,0,0,6,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0.0,45,32,2
19630205,32669,28574.0,13,39,7,4,10,6,0,1,0,9,2,0,0,6,0,0,0,0,0,0,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0,48,40,0
19630206,41916,36643.0,23,28,8,3,6,8,0,4,0,11,1,1,0,15,0,2,2,0,0,0,1,0,14,0,1,2,0,0,0,0,1,0,0,0,0,1,2,0,14,0.0,78,59,1
19630207,43652,38003.0,12,19,10,6,11,12,0,5,0,9,2,0,0,5,0,1,2,2,0,0,2,0,18,0,4,0,0,0,0,4,11,1,0,0,1,2,0,0,10,0.0,61,91,1
19630208,37060,32435.0,27,51,3,4,24,20,0,7,0,19,2,0,0,2,0,1,2,0,0,0,6,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,51,88,0
19630209,40770,35788.0,22,18,19,4,12,20,0,6,0,4,0,0,0,6,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,4,0.0,55,71,1
19630211,36698,31751.0,8,9,9,2,6,17,0,0,0,0,0,0,0,2,0,6,4,0,0,0,1,0,8,0,1,9,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,73,77,2
19630212,45035,39248.0,26,17,32,7,7,7,0,0,0,4,3,0,0,9,0,1,0,0,0,0,0,0,13,0,0,10,0,0,0,0,4,1,0,0,4,7,1,0,3,0.0,49,74,1
19630213,31933,27914.0,10,23,6,7,8,9,0,1,0,20,2,0,0,3,0,0,0,6,0,0,1,0,6,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,6,0.0,35,72,1
19630214,42144,36646.0,11,28,8,5,7,33,0,0,0,2,7,0,0,17,0,2,2,11,0,0,0,0,8,0,1,1,0,0,0,0,1,0,0,0,1,2,1,0,7,0.0,84,62,0
19630215,44804,38619.0,15,32,9,26,18,24,0,4,0,10,3,0,0,5,0,0,4,14,0,0,0,0,4,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0,12,0.0,41,93,0
19630216,37585,32687.0,10,35,11,5,19,13,0,0,0,9,4,0,0,1,0,0,3,0,0,0,1,0,4,0,1,4,0,0,0,0,0,0,0,0,1,3,2,0,19,0.0,84,41,1
19630218,33366,29001.0,28,44,3,13,3,9,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,12,0.0,40,47,1
19630219,41081,36027.0,11,15,16,10,14,11,0,1,0,5,2,0,0,2,0,1,8,5,0,0,0,0,10,0,2,5,0,0,0,0,1,0,0,0,0,3,1,0,9,0.0,49,66,1
19630220,36571,31879.0,11,13,4,13,8,12,0,2,0,5,2,1,0,6,0,3,8,1,0,0,1,0,8,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0.0,50,59,2
19630221,37800,33000.0,23,11,11,13,4,15,0,8,0,11,3,0,0,3,0,1,2,0,0,0,3,0,3,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,3,0.0,85,49,3
19630222,35386,30897.0,11,14,13,9,6,27,0,3,0,3,3,4,0,10,0,0,0,1,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,59,52,2
19630223,37918,33141.0,16,11,7,11,5,11,0,3,0,7,1,0,0,5,0,2,6,0,0,0,1,0,6,0,0,1,1,0,0,0,0,0,0,0,15,0,2,0,12,0.0,52,69,0
19630225,33302,29188.0,24,9,6,4,8,14,0,4,0,4,6,0,0,1,0,1,10,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0.0,35,60,3
19630226,34297,29787.0,19,7,23,2,4,19,0,1,0,10,3,1,0,7,0,8,4,4,0,0,0,0,4,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,8,0.0,48,44,0
19630227,37270,32460.0,21,16,8,9,6,20,0,7,0,3,1,1,0,9,0,6,8,0,0,0,2,0,5,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,22,0.0,37,54,1
19630228,38072,33268.0,20,16,24,13,8,10,0,2,0,11,2,0,0,11,0,3,2,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,8,0.0,43,47,2
19630301,41458,35951.0,17,8,4,2,6,13,0,0,0,7,2,0,0,4,0,5,10,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,14,0.0,37,63,1
19630302,36451,31825.0,35,10,29,14,4,5,0,4,0,9,3,2,0,2,0,0,2,0,0,0,1,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,9,0.0,44,51,0
19630304,31872,27774.0,28,18,4,3,1,22,0,5,0,4,5,0,0,19,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0.0,21,53,2
19630305,40427,35065.0,22,26,26,5,9,15,0,0,0,9,1,2,0,9,0,0,3,0,0,0,2,0,8,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,12,0.0,47,61,1
19630306,42553,37073.0,21,19,20,2,8,9,0,1,0,8,4,3,0,11,0,0,2,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0.0,33,82,0
19630307,42081,36633.0,10,8,13,8,5,24,0,3,0,11,2,2,0,9,0,2,6,0,0,0,0,0,11,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,13,0.0,49,83,4
19630308,33645,29330.0,27,12,13,10,12,8,0,0,0,2,3,0,0,10,0,0,3,0,0,0,2,0,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,11,0.0,47,80,0
19630309,43231,37645.0,19,13,20,4,6,18,0,1,0,4,7,0,0,1,0,1,2,0,0,0,2,0,9,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,14,0.0,44,62,6
19630311,37203,32518.0,15,7,18,4,4,17,0,8,0,4,3,0,0,6,0,4,13,0,0,0,2,0,11,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0.0,53,67,1
19630312,38096,33186.0,7,14,16,8,5,7,0,1,0,0,2,0,0,10,0,0,4,1,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,10,0.0,48,66,0
19630313,41947,36500.0,19,13,24,9,13,13,0,6,0,13,6,2,0,3,0,0,3,0,0,0,4,0,10,0,4,3,0,0,0,0,2,0,0,0,0,2,0,0,11,0.0,60,53,5
19630314,42648,37037.0,11,3,20,5,5,9,0,1,0,1,2,0,0,4,0,3,0,0,0,0,1,0,17,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0.0,45,60,1
19630315,41148,35672.0,20,22,45,4,11,5,0,0,0,3,1,2,0,13,0,0,2,4,0,0,0,0,11,0,3,0,0,0,0,0,2,0,0,0,0,5,0,0,13,0.0,77,61,0
19630316,40407,35084.0,16,16,12,4,12,11,0,2,0,8,1,0,0,4,1,0,6,0,0,0,3,0,6,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,10,0.0,62,65,1
19630318,34432,29922.0,16,9,14,5,1,17,0,0,0,5,6,0,0,11,0,0,5,0,0,0,4,0,9,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,20,0.0,30,55,3
19630319,51976,44949.0,12,9,10,18,4,18,0,2,0,8,11,0,0,15,0,2,4,0,0,0,0,0,12,0,1,1,0,0,0,2,0,0,0,0,3,1,0,0,13,0.0,41,67,0
19630320,44701,38584.0,23,10,11,7,5,5,0,3,0,8,2,1,0,7,0,1,4,0,0,0,0,0,9,0,4,2,0,0,0,0,0,0,0,0,1,5,0,0,20,0.0,69,51,0
19630321,46958,40929.0,31,13,13,8,9,15,0,0,0,14,0,0,0,14,0,8,5,0,0,0,0,0,11,0,1,2,0,0,0,0,6,0,0,0,1,4,0,0,11,0.0,45,69,2
19630322,40554,35225.0,15,14,10,0,6,19,0,0,0,21,3,0,0,2,0,1,6,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,23,0.0,37,81,2
19630323,34202,29664.0,8,6,12,2,1,21,0,1,0,9,2,0,0,4,0,1,6,0,0,0,0,0,4,0,1,3,0,0,0,0,1,0,0,0,1,1,0,0,2,0.0,31,49,0
19630325,33932,29749.0,9,12,23,4,3,16,0,2,0,2,4,0,0,6,0,2,6,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,1,3,2,0,12,0.0,51,73,2
19630326,42621,36655.0,14,22,7,6,8,10,0,0,0,2,2,1,0,5,0,5,13,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0.0,59,82,4
19630327,37923,32967.0,9,11,19,2,10,15,0,6,0,4,2,0,0,4,0,1,7,0,0,0,0,0,7,0,1,1,0,0,0,0,1,0,0,0,0,4,0,0,17,0.0,68,71,2
19630328,41109,35648.0,17,9,12,8,6,35,0,4,0,5,5,2,0,5,0,1,11,0,0,0,1,0,12,0,0,1,0,0,0,0,1,0,0,0,0,10,1,0,12,0.0,47,66,0
19630329,47353,41128.0,18,8,17,3,10,26,0,1,0,3,3,0,0,5,1,3,20,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,10,0.0,48,83,9
19630330,36037,31232.0,15,13,6,4,12,42,0,5,0,10,2,0,0,6,0,2,6,0,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,14,0.0,48,62,0
19630331,32627,28455.0,11,12,6,3,1,36,0,0,0,8,0,0,0,3,0,3,1,0,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,59,103,0
19630402,42065,36370.0,9,12,16,20,5,38,0,1,0,5,3,0,0,9,0,1,1,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,6,3,0,8,0.0,71,85,0
19630403,43305,37480.0,20,15,13,12,4,15,0,0,0,8,3,1,0,22,0,2,2,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,3,0.0,69,88,2
19630404,40429,35296.0,14,1,22,4,8,41,0,4,0,4,7,0,0,11,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,4,0.0,75,82,0
19630405,41419,36029.0,15,5,10,11,2,47,0,5,0,3,4,1,0,9,0,0,6,0,0,0,0,0,13,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0.0,47,69,2
19630406,38784,33582.0,12,9,7,9,4,23,0,0,0,6,7,0,0,9,0,0,4,0,0,0,0,0,10,0,0,3,0,0,0,1,1,0,0,0,0,5,0,0,12,0.0,38,68,1
19630408,34171,29967.0,15,4,12,11,6,19,0,2,0,2,2,2,0,7,0,5,5,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0.0,30,58,1
19630409,40466,35470.0,11,15,12,6,6,6,0,2,0,23,4,0,0,4,0,4,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,20,0.0,63,49,3
19630410,35022,30532.0,16,5,8,3,12,12,0,2,0,16,4,0,0,3,0,0,4,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0,47,41,0
19630411,39488,34306.0,17,14,1,5,7,17,0,1,0,24,1,0,0,9,0,0,2,1,0,0,1,0,3,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,8,0.0,55,68,0
