mot,categorie,source
diktat,nom_propre,lexique+spacy
slovène,adj,lexique
velléité,nom,lexique
poursuivrait,verbe,lexique
soumettant,verbe,lexique
utilisera,verbe,lexique
dépassaient,verbe,lexique
imagerie,nom,lexique
weimar,nom_propre,spacy
bobby,nom_propre,lexique+spacy
l'équateur,nom,lexique
apparaissaient,verbe,lexique
toulousaine,nom,lexique
cordons,nom,lexique
iraient,verbe,lexique
sauvette,verbe,lexique
rétrospectivement,autre,lexique
rabattre,verbe,lexique
s',nom,lexique
l'internaute,nom_propre,lexique+spacy
insolente,adj,lexique
s'épanouit,verbe,lexique
fayçal,nom_propre,spacy
oriente,verbe,lexique
chasses,nom,lexique
copropriété,nom,lexique
gravir,verbe,lexique
diffusera,verbe,lexique
prélevée,verbe,lexique
arrosé,adj,lexique
n'empêchent,verbe,lexique
plastic,nom,lexique
gainsbourg,nom_propre,spacy
eddie,nom_propre,spacy
entreprit,verbe,lexique
célébrait,verbe,lexique
claquer,verbe,lexique
accroche,nom,lexique
occulter,verbe,lexique
grades,nom,lexique
géologie,nom,lexique
once,nom,lexique
cogestion,nom_propre,spacy
corriere,nom_propre,spacy
l'émeute,nom,lexique
s'atteler,verbe,lexique
tiges,nom,lexique
carrosserie,nom,lexique
raf,nom_propre,spacy
virginia,nom_propre,spacy
linda,nom_propre,spacy
forgée,verbe,lexique
bengale,nom_propre,spacy
rossignol,nom,lexique
reproduite,verbe,lexique
monotone,adj,lexique
interviendrait,verbe,lexique
l'injonction,nom,lexique
sanctuaires,nom,lexique
connecticut,nom_propre,spacy
sollicitées,verbe,lexique
tuyau,nom,lexique
encourageantes,adj,lexique
antibiotiques,nom,lexique
vérifiée,adj,lexique
enfantin,adj,lexique
inculpées,autre,spacy
pacific,nom_propre,spacy
hospitalisées,verbe,lexique
inséparables,nom,lexique
haineux,adj,lexique
donations,nom,lexique
tournera,verbe,lexique
hydrauliques,nom,lexique
bayard,nom_propre,lexique+spacy
postuler,verbe,lexique
reproduisant,verbe,lexique
contributeurs,nom,spacy
ars,nom,lexique
chypriotes,nom_propre,spacy
empruntées,adj,lexique
insurgé,nom,lexique
engendrée,verbe,lexique
purges,nom,lexique
health,autre,spacy
désirée,adj,lexique
s'enrichit,verbe,lexique
l'accouchement,nom,lexique
hoffmann,nom_propre,spacy
panoramique,nom,lexique
influer,verbe,lexique
décèle,verbe,lexique
absurdité,nom,lexique
blondel,nom_propre,spacy
d'irrigation,nom,lexique
effacement,nom,lexique
embarque,verbe,lexique
fax,nom,lexique
lorenzo,nom_propre,spacy
débouchant,verbe,lexique
figer,verbe,lexique
prévenant,adj,lexique
éclatée,adj,lexique
gagnées,adj,lexique
médicalement,autre,lexique
culpa,autre,spacy
success,nom_propre,spacy
servies,adj,lexique
proférées,verbe,lexique
patrimoines,nom,lexique
hughes,nom_propre,spacy
bachelot,nom_propre,spacy
d'hitler,nom_propre,spacy
raquette,nom,lexique
redresse,verbe,lexique
comparses,nom,lexique
guillermo,nom_propre,spacy
jockey,nom,lexique
poincaré,nom_propre,spacy
laurens,nom_propre,spacy
blonds,nom,lexique
réapparaît,verbe,lexique
s'opposerait,verbe,lexique
colombe,nom,lexique
jeanneney,nom_propre,spacy
s'agitent,verbe,lexique
development,autre,spacy
unification,nom,lexique
l'avouer,verbe,lexique
symbiose,nom,lexique
brièveté,nom,lexique
promue,adj,lexique
poissy,nom_propre,spacy
antiterroristes,nom_propre,spacy
fécond,adj,lexique
anéanti,verbe,lexique
d'épaisseur,nom,lexique
d'epinal,nom_propre,spacy
l'épave,nom,lexique
réintroduire,verbe,lexique
lancinante,adj,lexique
équilibrés,adj,lexique
autocar,nom,lexique
envisageaient,verbe,lexique
tchétchène,nom,lexique
dingue,nom,lexique
fossés,nom,lexique
annoncera,verbe,lexique
farouk,nom_propre,spacy
indiqués,adj,lexique
honni,adj,lexique
multilatéral,nom_propre,spacy
betteraves,nom,lexique
déroger,verbe,lexique
aloi,nom,lexique
repentir,nom,lexique
déconcentration,nom_propre,lexique+spacy
commercialisée,verbe,spacy
chevallier,nom_propre,spacy
purgatoire,nom,lexique
pigeons,nom,lexique
consister,verbe,lexique
surpopulation,nom,lexique
réapparaître,verbe,lexique
schwartz,nom_propre,spacy
déchirement,nom,lexique
faussé,verbe,lexique
inconditionnels,nom,lexique
universellement,autre,lexique
cubaines,nom,lexique
pci,nom_propre,spacy
épuisées,adj,lexique
rougir,verbe,lexique
éternité,nom,lexique
parachute,nom,lexique
ivoiriens,nom,spacy
hotel,nom,spacy
caron,nom_propre,spacy
aberrant,adj,lexique
s'écouler,verbe,lexique
nigérians,nom,lexique
prédicateur,nom,lexique
installant,verbe,lexique
constantinople,nom_propre,spacy
oxygène,nom,lexique
s'effondrent,verbe,lexique
gravats,nom,lexique
justifierait,verbe,lexique
bailly,nom_propre,spacy
dépouiller,verbe,lexique
jurent,verbe,lexique
cachaient,verbe,lexique
comprenaient,verbe,lexique
pressaient,verbe,lexique
ahram,nom_propre,spacy
gênent,verbe,lexique
satan,nom_propre,lexique+spacy
who,autre,spacy
indochinois,nom,lexique
sensationnel,nom,lexique
décharges,nom,lexique
intensifié,verbe,lexique
l'echiquier,nom,spacy
prusse,nom_propre,spacy
immersion,nom,lexique
orchestra,verbe,lexique
d'industrialisation,nom_propre,lexique+spacy
s'allonge,nom,lexique
comparaît,verbe,lexique
tumultueuse,adj,lexique
secouent,verbe,lexique
volley,nom,lexique
transe,nom,lexique
intrinsèque,adj,lexique
préméditation,nom,lexique
héberger,verbe,lexique
s'exiler,verbe,lexique
turbines,nom,lexique
traqué,verbe,lexique
lys,nom,lexique
mickey,nom_propre,spacy
enfouis,adj,lexique
fouad,nom_propre,spacy
s'élargir,verbe,lexique
mouvant,adj,lexique
tumeur,nom,lexique
d'abonnement,nom,lexique
duché,nom_propre,lexique+spacy
bâtit,verbe,lexique
caillou,nom,lexique
d'applaudissements,nom,lexique
insurmontables,adj,lexique
nationaliser,verbe,lexique
détournées,adj,lexique
apparentés,adj,lexique
l'accrochage,nom,lexique
moquent,verbe,lexique
subventionné,adj,lexique
pourpre,nom,lexique
instructif,adj,lexique
équatoriale,adj,lexique
lexique,nom,lexique
tracasseries,nom,lexique
l'arizona,nom_propre,spacy
rex,nom,lexique
informaticien,nom,lexique
lâches,nom,lexique
autopsie,nom,lexique
s'exercent,verbe,lexique
étudiait,verbe,lexique
forbes,nom_propre,spacy
distrait,nom,lexique
l'adolescente,nom,lexique
désordonnée,nom,lexique
disco,nom,lexique
convenues,adj,lexique
bazin,nom_propre,spacy
odyssée,nom,lexique
tics,nom,lexique
todd,nom_propre,spacy
ravie,adj,lexique
d'expulser,verbe,lexique
kamikazes,nom,lexique
gregory,nom_propre,spacy
recycler,verbe,lexique
canaries,nom,spacy
récuser,verbe,lexique
conjugué,adj,lexique
d'hervé,nom_propre,spacy
l'embryon,nom,lexique
ver,nom,lexique
handicapée,nom,lexique
mouillé,adj,lexique
conjoncturelles,nom_propre,spacy
gamine,nom,lexique
partit,verbe,lexique
hafez,nom_propre,spacy
utopies,nom,lexique
abritait,verbe,lexique
l'autogestion,nom,lexique
l'enfermement,nom,lexique
intraitable,adj,lexique
borde,verbe,lexique
cédera,verbe,lexique
pianistes,nom,lexique
anniversaires,nom,lexique
chimères,nom,lexique
frémissement,nom,lexique
clamé,verbe,lexique
l'étain,nom,lexique
l'humilité,nom,lexique
chauvinisme,nom,lexique
totalisent,verbe,lexique
guettent,verbe,lexique
férié,adj,lexique
helvétiques,adj,lexique
offraient,verbe,lexique
informaticiens,nom,lexique
rudimentaire,adj,lexique
créole,nom,lexique
putain,nom,lexique
trocadéro,nom_propre,spacy
précisés,verbe,lexique
ultérieurs,adj,lexique
roulettes,nom,lexique
rocambolesque,adj,lexique
pléthore,nom_propre,lexique+spacy
flacons,nom,lexique
respectables,adj,lexique
présage,nom,lexique
fourmis,nom,lexique
ambigus,adj,lexique
stevenson,nom_propre,spacy
offrirait,verbe,lexique
l'indre,nom_propre,spacy
nuisance,nom,lexique
provenait,verbe,lexique
trahisons,nom,lexique
l'omniprésence,nom,lexique
begin,nom_propre,spacy
xxiii,nom_propre,spacy
hermétique,adj,lexique
anticommunistes,nom,lexique
groenland,nom_propre,spacy
d'ottawa,nom_propre,spacy
fos,nom_propre,spacy
déferlante,nom,lexique
utilisations,nom,lexique
indifféremment,autre,lexique
marquante,adj,lexique
fédérateur,nom,lexique
homosexualité,nom,lexique
paraphé,verbe,lexique
garni,nom,lexique
chanteuses,nom,lexique
vaudeville,nom,lexique
progressant,verbe,lexique
insensiblement,autre,lexique
slaves,nom,lexique
domiciles,nom,lexique
laideur,nom,lexique
retraitement,nom,lexique
dominées,verbe,lexique
pauses,nom,lexique
déménagé,verbe,lexique
iouri,nom_propre,spacy
appuient,verbe,lexique
julius,nom_propre,spacy
mons,nom_propre,lexique+spacy
entachée,adj,lexique
s'émeut,verbe,lexique
chiraquien,adj,lexique
pierrot,nom,lexique
n'attendait,verbe,lexique
irrecevable,adj,lexique
d'optique,nom,lexique
doc,nom,lexique
génome,nom,lexique
kuala,nom_propre,spacy
conséquente,adj,lexique
potager,nom,lexique
chandelle,nom,lexique
nui,verbe,lexique
permanences,nom,lexique
s'ouvrait,verbe,lexique
demoiselles,nom,lexique
s'habiller,verbe,lexique
royce,nom_propre,spacy
grossistes,nom,lexique
gênante,adj,lexique
ajoutez,verbe,lexique
tramways,nom,lexique
corail,nom,lexique
manageur,nom_propre,lexique+spacy
saturés,adj,lexique
condescendance,nom,lexique
révisionnisme,nom_propre,lexique+spacy
flottes,nom,lexique
poujade,nom_propre,spacy
siégera,verbe,lexique
équipiers,nom,lexique
éduquer,verbe,lexique
couvrait,verbe,lexique
cracovie,nom_propre,spacy
continueraient,verbe,lexique
mélangent,verbe,lexique
transiter,verbe,lexique
patientes,nom,lexique
moules,nom,lexique
aristocrate,nom,lexique
imité,adj,lexique
lacrymogène,adj,lexique
pourtour,nom,lexique
voisinent,verbe,lexique
owen,nom_propre,spacy
funéraire,adj,lexique
bâtis,nom,lexique
extradé,adj,lexique
latitudes,nom,lexique
d'henry,nom_propre,lexique+spacy
détachements,nom,lexique
réécrire,verbe,lexique
nouée,adj,lexique
l'unsa,nom_propre,spacy
racial,adj,lexique
atténuée,adj,lexique
michaux,nom_propre,spacy
aimables,adj,lexique
geoffrey,nom_propre,spacy
d'orgueil,nom,lexique
batailler,verbe,lexique
protestaient,verbe,lexique
n'accepterait,verbe,lexique
bettencourt,nom,spacy
confine,verbe,lexique
voiliers,nom,lexique
n'existaient,verbe,lexique
endommagée,adj,lexique
déformé,adj,lexique
hypothèque,nom,lexique
érudition,nom,lexique
salam,nom_propre,lexique+spacy
constitutif,adj,lexique
transitions,nom,lexique
blake,nom_propre,spacy
apporteront,verbe,lexique
obtiendrait,verbe,lexique
amin,nom_propre,spacy
onde,nom,lexique
altéré,adj,lexique
s'amorce,nom,lexique
reçoive,verbe,lexique
ramassé,adj,lexique
frauduleuses,adj,lexique
anthropologue,nom,lexique
n'hésitait,verbe,lexique
florilège,nom_propre,lexique+spacy
joséphine,nom_propre,spacy
subjectif,adj,lexique
sors,verbe,lexique
incarnant,verbe,lexique
ds,nom_propre,spacy
traduise,verbe,lexique
primeur,nom,lexique
walesa,adj,spacy
l'indulgence,nom,lexique
ravagée,adj,lexique
bureaucrates,nom,lexique
d'avec,autre,lexique
conscientes,adj,lexique
israélites,nom,lexique
répartit,verbe,lexique
substituant,verbe,lexique
ressuscite,verbe,lexique
respectif,adj,lexique
accumulée,verbe,lexique
glenn,nom_propre,spacy
lao,nom_propre,lexique+spacy
this,nom,spacy
collet,nom,lexique
déroulant,adj,lexique
lumpur,nom_propre,spacy
consolide,verbe,lexique
suppléments,nom,lexique
venais,verbe,lexique
favoriserait,verbe,lexique
verrière,nom,lexique
friction,nom,lexique
eldorado,nom_propre,lexique+spacy
désuétude,nom_propre,lexique+spacy
oscillent,verbe,lexique
déplorables,adj,lexique
lassés,verbe,lexique
vancouver,nom_propre,spacy
kamel,nom_propre,spacy
gerald,nom_propre,spacy
restreints,adj,lexique
injustifiées,adj,lexique
annexée,adj,lexique
insoluble,adj,lexique
aquarelles,nom,lexique
utilisaient,verbe,lexique
janine,nom_propre,spacy
imperturbable,adj,lexique
filtres,nom,lexique
naturalisé,nom,lexique
déchirure,nom,lexique
incluses,adj,lexique
ancestrale,adj,lexique
permise,verbe,lexique
ruth,nom_propre,spacy
excède,verbe,lexique
assistantes,nom,lexique
boisseau,nom,lexique
satisfecit,nom_propre,lexique+spacy
fellini,nom_propre,spacy
broglie,nom_propre,spacy
caporal,nom,lexique
ricochet,nom,lexique
repérée,verbe,lexique
l'emballage,nom,lexique
aboutisse,verbe,lexique
brisant,nom,lexique
mass,autre,spacy
emi,nom_propre,spacy
vientiane,nom_propre,spacy
soutenons,verbe,lexique
nikita,nom_propre,spacy
ascenseur,nom,lexique
perversion,nom,lexique
johannes,nom_propre,spacy
rolf,nom_propre,spacy
jumeau,nom,lexique
khmer,adj,lexique
traitera,verbe,lexique
obéissant,adj,lexique
s'amusent,verbe,lexique
digitales,nom,lexique
abîmé,verbe,lexique
hallyday,nom_propre,spacy
combattante,nom,lexique
s'adaptent,verbe,lexique
baleine,nom,lexique
kant,adj,spacy
trichet,nom_propre,spacy
fourre,nom,lexique
télévisuel,adj,lexique
réformisme,nom_propre,lexique+spacy
d'azote,nom,lexique
dérégulation,nom_propre,lexique+spacy
gravée,adj,lexique
d'annulation,nom,lexique
cassant,adj,lexique
motive,verbe,lexique
l'incohérence,nom,lexique
compromissions,nom,lexique
essayent,verbe,lexique
rappelée,adj,lexique
aveuglément,autre,lexique
bât,nom,lexique
hippique,adj,lexique
équivaudrait,verbe,lexique
envisageant,verbe,lexique
tomate,nom,lexique
délirante,adj,lexique
edition,nom,spacy
jt,nom,spacy
andes,nom,spacy
persan,nom,lexique
renie,verbe,lexique
séparait,verbe,lexique
supervisé,verbe,lexique
frissons,nom,lexique
troncs,nom,lexique
s'invite,nom,lexique
dépouilles,nom,lexique
emilio,nom_propre,spacy
supervise,verbe,lexique
d'humilité,nom,lexique
oubliettes,nom,lexique
cuisiner,verbe,lexique
theatre,autre,spacy
interprètent,verbe,lexique
hulot,nom_propre,spacy
d'obédience,nom,lexique
trompettes,nom,lexique
dinars,nom,lexique
supposait,verbe,lexique
débits,nom,lexique
notifier,verbe,lexique
habilitée,adj,lexique
fath,nom_propre,spacy
découragés,adj,lexique
s'habituer,verbe,lexique
graffiti,nom,lexique
régine,nom_propre,spacy
domingue,nom_propre,spacy
pathos,nom,lexique
aiguille,nom,lexique
sévir,verbe,lexique
romanesques,adj,lexique
irrégulières,adj,lexique
entraînait,verbe,lexique
raisonnements,nom,lexique
akbar,nom_propre,spacy
itinérant,nom,lexique
vaclav,nom_propre,spacy
interrompt,verbe,lexique
côtoyer,verbe,lexique
poses,nom,lexique
réaffirmation,nom_propre,lexique+spacy
révolutionner,verbe,lexique
radiation,nom,lexique
diversifiées,verbe,lexique
toxicomanie,nom,lexique
grandioses,adj,lexique
erich,nom_propre,spacy
l'oural,nom_propre,spacy
l'atteindre,verbe,lexique
postée,adj,lexique
mrap,nom_propre,spacy
stylistique,adj,lexique
prépondérance,nom,lexique
ôter,verbe,lexique
ternir,verbe,lexique
n'aimait,verbe,lexique
lançaient,verbe,lexique
métallurgique,adj,lexique
bretonnes,nom,lexique
d'inquiéter,verbe,lexique
l'allusion,nom,lexique
allonger,verbe,lexique
s'articule,verbe,lexique
astucieux,adj,lexique
t'aime,verbe,lexique
l'économique,nom,lexique
boulin,nom_propre,spacy
d'envie,nom,lexique
expliquée,verbe,lexique
motards,nom,lexique
quitteront,verbe,lexique
connaîtront,verbe,lexique
édifiant,adj,lexique
bayer,verbe,lexique
l'affirment,verbe,lexique
écrin,nom,lexique
montesquieu,nom_propre,spacy
algorithmes,nom_propre,lexique+spacy
concerter,verbe,lexique
d'intérieur,nom,lexique
châteauroux,nom_propre,spacy
thant,verbe,spacy
seydoux,nom_propre,spacy
convertie,nom,lexique
l'apogée,nom,lexique
exclusions,nom,lexique
gays,nom,lexique
survenant,verbe,lexique
hispano,autre,lexique
largesses,nom,lexique
abattements,nom,lexique
l'amène,adj,lexique
répugne,verbe,lexique
obéi,verbe,lexique
allégée,verbe,lexique
minsk,nom_propre,spacy
chéreau,nom_propre,spacy
constitutifs,adj,lexique
picturale,adj,lexique
consentent,verbe,lexique
bambou,nom,lexique
stravinsky,nom_propre,spacy
poursuivit,verbe,lexique
qu'aggraver,verbe,lexique
kaki,nom,lexique
chalet,nom,lexique
édifiée,verbe,lexique
obligerait,verbe,lexique
alertée,adj,lexique
xiaoping,nom_propre,spacy
pillé,verbe,lexique
attendions,verbe,lexique
féru,adj,lexique
camoufler,verbe,lexique
trentenaires,adj,lexique
accentuent,verbe,lexique
circonscrit,verbe,lexique
dei,nom_propre,spacy
régence,nom,lexique
d'impatience,nom,lexique
étaler,verbe,lexique
nuée,nom,lexique
allah,nom_propre,spacy
totalisé,verbe,lexique
fusillades,nom,lexique
visitent,verbe,lexique
d'administrateur,nom,lexique
transversale,adj,lexique
outrances,nom,lexique
s'étire,verbe,lexique
dépressif,nom,lexique
bousquet,nom_propre,spacy
dévastateurs,nom,lexique
fixait,verbe,lexique
gouvernée,verbe,lexique
niamey,nom_propre,spacy
l'emportera,verbe,lexique
tiberi,nom_propre,spacy
potsdam,nom_propre,spacy
visitera,verbe,lexique
mallarmé,nom_propre,spacy
statutaires,nom_propre,spacy
conjuguent,verbe,lexique
l'equateur,nom,spacy
chimère,nom,lexique
moduler,verbe,lexique
captation,nom,lexique
marmite,nom,lexique
octroyer,verbe,lexique
décélération,nom,lexique
indésirable,nom,lexique
descentes,nom,lexique
queues,nom,lexique
paludisme,nom,lexique
réitère,verbe,lexique
control,adj,lexique
rechignent,verbe,lexique
bulldozer,nom,lexique
tuiles,nom,lexique
escient,nom,lexique
l'unita,nom_propre,spacy
risquons,verbe,lexique
l'étang,nom,lexique
prévost,nom_propre,spacy
sacerdoce,nom,lexique
inexplicable,adj,lexique
pornographique,adj,lexique
lotus,nom,lexique
sade,nom_propre,spacy
suarez,nom_propre,spacy
honore,verbe,lexique
d'onde,nom,lexique
douma,nom_propre,lexique+spacy
l'attendent,verbe,lexique
comptabilisés,verbe,lexique
cuisinière,nom,lexique
hymnes,nom,lexique
plaquette,nom,lexique
certifié,adj,lexique
mât,nom,lexique
ayez,verbe,lexique
ceylan,nom_propre,spacy
kermesse,nom,lexique
hétérogènes,adj,lexique
étouffée,nom,lexique
souhaitables,adj,lexique
rectification,nom,lexique
d'austerlitz,nom_propre,spacy
raccrocher,verbe,lexique
muse,nom,lexique
vargas,nom_propre,spacy
pam,nom_propre,spacy
détonateur,nom,lexique
déductions,nom,lexique
l'approfondissement,nom,lexique
s'entretiendra,verbe,lexique
gianni,nom_propre,spacy
contrastées,adj,lexique
préemption,nom,lexique
représenteraient,verbe,lexique
hameaux,nom,lexique
xie,nom_propre,spacy
délaissée,nom,lexique
atteigne,verbe,lexique
cascades,nom,lexique
patriarcat,nom_propre,lexique+spacy
laporte,nom_propre,spacy
bardot,nom,lexique
épuration,nom,lexique
quartet,nom_propre,lexique+spacy
rejouer,verbe,lexique
affaiblis,adj,lexique
l'excitation,nom,lexique
l'asphyxie,nom,lexique
surplombant,adj,lexique
malaisé,adj,lexique
errant,adj,lexique
réminiscences,nom,lexique
l'icône,nom,lexique
débarqués,adj,lexique
abbé,nom,lexique
s'interdit,nom,lexique
insignes,nom,lexique
sarcelles,nom,lexique
marilyn,nom_propre,spacy
meurtrie,adj,lexique
libellé,nom,lexique
lords,nom,lexique
rassemblait,verbe,lexique
guido,nom_propre,spacy
vintage,nom,lexique
planétaires,adj,lexique
rockefeller,nom_propre,spacy
abeilles,nom,lexique
maçonnerie,nom,lexique
inondé,nom,lexique
négligeant,verbe,lexique
exquis,adj,lexique
contagieux,nom,lexique
émigrer,verbe,lexique
convulsions,nom,lexique
éligible,adj,lexique
importateur,nom,lexique
consciencieusement,autre,lexique
élastique,nom,lexique
duke,autre,spacy
revenues,adj,lexique
décorés,adj,lexique
moshe,nom,spacy
ivry,nom_propre,spacy
refermé,verbe,lexique
champignon,nom,lexique
wallace,nom,lexique
béthune,nom_propre,spacy
truands,nom,lexique
charpente,nom,lexique
drian,nom_propre,spacy
immobilisme,nom_propre,lexique+spacy
informateurs,nom,lexique
liliane,nom_propre,spacy
négligés,nom,lexique
