mot,date,X_t,N_t,f_t,p_t,surprise
d'imaginer,20110415,8,104722,7.64,6.180e-05,4.21
d'imaginer,20220806,12,224944,5.33,6.712e-05,4.17
fournie,20090714,9,53732,16.75,1.192e-06,5.92
fournie,20090728,8,48920,16.35,3.480e-06,5.46
fournie,20090908,8,87638,9.13,7.834e-05,4.11
fournie,20090922,8,71840,11.14,2.846e-05,4.55
fournie,20091020,8,72779,10.99,3.046e-05,4.52
fournie,20091027,7,67776,10.33,8.636e-05,4.06
fournie,20091110,8,90418,8.85,9.138e-05,4.04
fournie,20091208,8,83389,9.59,6.114e-05,4.21
fournie,20091215,9,77875,11.56,1.160e-05,4.94
fournie,20091222,8,65994,12.12,1.817e-05,4.74
fournie,20100105,7,56231,12.45,3.627e-05,4.44
fournie,20100119,8,72053,11.10,2.890e-05,4.54
fournie,20100223,8,84537,9.46,6.547e-05,4.18
fournie,20100309,8,83417,9.59,6.124e-05,4.21
rois,19470530,6,18832,31.86,5.424e-05,4.27
rois,19471104,7,21260,32.93,1.835e-05,4.74
rois,19550106,10,29373,34.04,1.559e-06,5.81
rois,19591215,10,42177,23.71,1.486e-05,4.83
rois,19650329,10,38799,25.77,9.030e-06,5.04
rois,19920730,12,47987,25.01,4.420e-06,5.35
rois,19940108,14,85894,16.30,4.095e-05,4.39
rois,19971220,16,98504,16.24,2.864e-05,4.54
rois,20000221,14,40553,34.52,1.555e-07,6.81
rois,20041221,13,52772,24.63,3.349e-06,5.48
rois,20041222,16,64203,24.92,1.171e-06,5.93
rois,20100612,13,84695,15.35,7.273e-05,4.14
rayonnement,19531107,9,39540,22.76,4.450e-05,4.35
rayonnement,19560719,11,40157,27.39,6.366e-06,5.20
rayonnement,19561107,9,33906,26.54,1.982e-05,4.70
rayonnement,19571114,10,38150,26.21,1.300e-05,4.89
rayonnement,19571119,9,38581,23.33,3.922e-05,4.41
rayonnement,19600215,11,37940,28.99,4.424e-06,5.35
rayonnement,19610415,16,30166,53.04,2.493e-09,8.60
rayonnement,19621005,16,54119,29.56,6.131e-07,6.21
rayonnement,19640723,8,34234,23.37,6.409e-05,4.19
rayonnement,19640806,8,30303,26.40,3.564e-05,4.45
rayonnement,19651014,9,41078,21.91,5.404e-05,4.27
rayonnement,19671005,45,63865,70.46,1.891e-15,14.72
rayonnement,19680328,10,49562,20.18,5.562e-05,4.25
rayonnement,19690719,10,52283,19.13,7.353e-05,4.13
rayonnement,19710127,40,63324,63.17,5.748e-14,13.24
rayonnement,19710510,18,55685,32.32,1.559e-07,6.81
rayonnement,19710616,14,66182,21.15,1.293e-05,4.89
rayonnement,19740814,12,42885,27.98,3.659e-06,5.44
rayonnement,19750910,14,46924,29.84,1.087e-06,5.96
rayonnement,19750915,10,53733,18.61,8.463e-05,4.07
rayonnement,19810211,11,51167,21.50,2.766e-05,4.56
rayonnement,19810722,17,47092,36.10,7.502e-08,7.12
rayonnement,19810728,14,52235,26.80,2.448e-06,5.61
rayonnement,19831226,12,69132,17.36,6.983e-05,4.16
rayonnement,19841121,16,54500,29.36,6.503e-07,6.19
rayonnement,19880831,14,51147,27.37,2.093e-06,5.68
rayonnement,19911225,12,40978,29.28,2.679e-06,5.57
rayonnement,19920429,11,55493,19.82,4.386e-05,4.36
rayonnement,19941111,18,59738,30.13,2.982e-07,6.53
rayonnement,19951111,10,54083,18.49,8.748e-05,4.06
rayonnement,20001016,7,28278,24.75,8.917e-05,4.05
rayonnement,20090515,13,79584,16.33,7.869e-05,4.10
expriment,19740516,8,74514,10.74,1.054e-05,4.98
attribuée,19500711,5,28137,17.77,8.459e-05,4.07
attribuée,20030729,7,63646,11.00,6.658e-05,4.18
attribuée,20030803,5,11829,42.27,3.481e-06,5.46
attribuée,20051228,8,85952,9.31,7.229e-05,4.14
attribuée,20060308,12,167015,7.18,5.068e-05,4.30
attribuée,20220222,34,397700,8.55,2.336e-07,6.63
majors,19471030,8,18419,43.43,4.156e-06,5.38
majors,19550625,9,33816,26.61,3.059e-05,4.51
majors,19850509,15,43293,34.65,4.165e-07,6.38
majors,19860203,12,55793,21.51,3.264e-05,4.49
majors,19880217,12,56115,21.38,3.378e-05,4.47
majors,19950606,11,43941,25.03,1.823e-05,4.74
majors,20010825,19,127086,14.95,9.361e-05,4.03
majors,20010826,12,63306,18.96,6.786e-05,4.17
majors,20010929,24,168506,14.24,8.694e-05,4.06
majors,20020910,22,147201,14.95,7.285e-05,4.14
majors,20030924,22,79935,27.52,5.831e-07,6.23
majors,20031007,16,98078,16.31,7.755e-05,4.11
majors,20050627,38,158539,23.97,4.710e-07,6.33
majors,20050726,15,93651,16.02,9.975e-05,4.00
majors,20080405,11,52718,20.87,5.231e-05,4.28
majors,20080618,19,89204,21.30,8.232e-06,5.08
majors,20140202,11,33488,32.85,3.278e-06,5.48
daily,19450716,7,13861,50.50,5.594e-05,4.25
daily,19451109,6,10044,59.74,6.240e-05,4.20
daily,19490914,13,30342,42.84,8.632e-06,5.06
daily,19551223,16,36420,43.93,3.251e-06,5.49
daily,19590815,12,29076,41.27,1.499e-05,4.82
daily,19911207,17,56414,30.13,3.875e-05,4.41
daily,20001106,18,43114,41.75,3.171e-06,5.50
daily,20001107,41,152852,26.82,2.031e-05,4.69
l'agitation,19471127,5,10012,49.94,7.514e-05,4.12
l'agitation,19680307,10,41133,24.31,5.573e-05,4.25
l'agitation,19680508,13,52341,24.84,1.989e-05,4.70
l'agitation,19710126,13,63645,20.43,6.414e-05,4.19
imposés,19471015,7,19246,36.37,3.700e-07,6.43
imposés,19520509,7,26199,26.72,1.911e-06,5.72
imposés,19520620,6,27912,21.50,1.949e-05,4.71
imposés,19521213,6,39391,15.23,8.304e-05,4.08
imposés,19550822,7,29979,23.35,3.842e-06,5.42
imposés,19600502,8,30402,26.31,6.041e-07,6.22
imposés,19630829,12,36698,32.70,1.557e-09,8.81
