mot,date,X_t,N_t,f_t,p_t,surprise
geste,20140110,51,262061,19.46,1.834e-06,5.74
construire,19660509,33,117684,28.04,3.096e-06,5.51
construire,19681220,44,168544,26.11,2.331e-06,5.63
construire,19700309,25,104046,24.03,7.943e-05,4.10
construire,19721012,44,182077,24.17,7.615e-06,5.12
spécial,19931203,48,199703,24.04,7.372e-05,4.13
spécial,19970419,73,231260,31.57,8.322e-07,6.08
jugé,20110905,47,223903,20.99,9.997e-05,4.00
participé,19681206,31,172813,17.94,5.965e-06,5.22
participé,20030728,24,142015,16.90,5.478e-05,4.26
actions,19451201,21,41130,51.06,7.831e-05,4.11
actions,19500717,42,84982,49.42,1.162e-05,4.93
actions,19890202,90,190370,47.28,4.208e-06,5.38
actions,19980616,104,192338,54.07,3.787e-07,6.42
actions,20010506,220,426214,51.62,3.238e-07,6.49
qu'est,19990704,30,164528,18.23,4.591e-05,4.34
qu'est,20010714,59,387426,15.23,4.928e-05,4.31
qu'est,20070502,41,235095,17.44,2.164e-05,4.66
industrielle,19461012,26,61073,42.57,9.463e-06,5.02
industrielle,19831012,58,152930,37.93,3.299e-06,5.48
mérite,19550326,28,105491,26.54,5.848e-08,7.23
mérite,19870103,37,150858,24.53,2.241e-08,7.65
mérite,20090828,33,209519,15.75,3.935e-05,4.41
chargée,20040217,184,285253,64.50,4.613e-33,32.34
chargée,20120517,95,516220,18.40,2.934e-07,6.53
chargée,20220703,166,250761,66.20,6.155e-33,32.21
chargée,20240923,40,244101,16.39,3.921e-05,4.41
portes,19501009,19,76703,24.77,1.501e-05,4.82
portes,19511004,45,61693,72.94,3.046e-20,19.52
portes,19631005,27,128503,21.01,1.257e-05,4.90
portes,19681004,47,157534,29.83,6.207e-10,9.21
portes,19681122,42,185859,22.60,3.448e-07,6.46
portes,19701003,34,205097,16.58,9.128e-05,4.04
portes,19721005,36,178331,20.19,4.885e-06,5.31
portes,19731004,39,202555,19.25,6.786e-06,5.17
portes,19741003,47,185158,25.38,1.907e-08,7.72
portes,19761006,41,197379,20.77,1.631e-06,5.79
portes,20040923,41,260078,15.76,9.325e-05,4.03
rang,19651125,25,135005,18.52,3.144e-05,4.50
rang,19720515,31,147229,21.06,1.515e-06,5.82
rang,19780102,32,150102,21.32,1.014e-06,5.99
rang,19840111,27,157980,17.09,5.653e-05,4.25
rang,19920602,32,155298,20.61,1.715e-06,5.77
rang,19980422,50,243276,20.55,1.122e-07,6.95
agents,19530810,34,85658,39.69,2.903e-06,5.54
agents,19530825,34,102658,33.12,2.628e-05,4.58
agents,19600802,21,35906,58.49,3.112e-07,6.51
agents,19850828,70,127083,55.08,4.393e-10,9.36
agents,19870107,42,148302,28.32,8.930e-05,4.05
agents,19900529,50,168034,29.76,3.549e-05,4.45
agents,19901122,68,238396,28.52,3.457e-05,4.46
agents,19930113,56,191822,29.19,3.594e-05,4.44
agents,19951010,54,139763,38.64,8.349e-07,6.08
agents,20030725,65,220817,29.44,2.494e-05,4.60
agents,20060606,75,262502,28.57,2.925e-05,4.53
agents,20070330,62,224209,27.65,5.832e-05,4.23
agents,20250415,74,284920,25.97,9.604e-05,4.02
maisons,19550122,30,96635,31.04,2.900e-05,4.54
maisons,19630807,31,103120,30.06,3.733e-05,4.43
maisons,19690402,51,180903,28.19,2.029e-05,4.69
maisons,19720401,43,139892,30.74,1.026e-05,4.99
maisons,19721012,48,182077,26.36,5.375e-05,4.27
maisons,19780728,38,135512,28.04,4.526e-05,4.34
maisons,19800105,33,110624,29.83,3.335e-05,4.48
maisons,19871227,27,82504,32.73,2.366e-05,4.63
maisons,19991228,35,107190,32.65,9.215e-06,5.04
maisons,20040517,53,200354,26.45,4.195e-05,4.38
maisons,20040520,64,254354,25.16,5.556e-05,4.26
maisons,20050608,156,664468,23.48,5.057e-05,4.30
maisons,20220218,140,405466,34.53,9.167e-08,7.04
choisir,19780306,32,193465,16.54,8.969e-05,4.05
choisir,19801007,41,213225,19.23,3.863e-06,5.41
pensée,19460518,25,40059,62.41,6.548e-08,7.18
pensée,19511210,42,76209,55.11,1.593e-08,7.80
pensée,19560126,31,95403,32.49,6.463e-05,4.19
pensée,19620710,36,111496,32.29,4.666e-05,4.33
pensée,19621127,33,101347,32.56,5.341e-05,4.27
centres,19590807,27,87512,30.85,9.612e-05,4.02
centres,19680320,55,152397,36.09,1.692e-06,5.77
centres,20020323,104,417004,24.94,9.081e-05,4.04
centres,20091129,61,176784,34.51,2.508e-06,5.60
lancer,19990825,39,160649,24.28,4.091e-06,5.39
lancer,20071011,56,249403,22.45,3.228e-06,5.49
lancer,20170813,30,135299,22.17,4.538e-05,4.34
logique,19580125,28,92955,30.12,5.623e-06,5.25
logique,19800111,44,193897,22.69,3.887e-05,4.41
logique,19900830,39,152340,25.60,1.146e-05,4.94
interdit,20010226,83,375567,22.10,2.163e-09,8.66
interdit,20170130,39,259851,15.01,9.100e-05,4.04
constituent,19680424,24,149708,16.03,7.804e-05,4.11
employés,19450521,12,33184,36.16,7.062e-05,4.15
employés,19450524,16,30573,52.33,2.239e-07,6.65
employés,19460925,21,65013,32.30,5.798e-06,5.24
employés,19460928,21,69171,30.36,1.157e-05,4.94
employés,19490727,19,69453,27.36,5.740e-05,4.24
employés,19630308,33,118957,27.74,3.386e-06,5.47
employés,19680607,40,171314,23.35,1.619e-05,4.79
employés,19871212,46,178282,25.80,2.405e-06,5.62
employés,19910123,80,240315,33.29,2.052e-09,8.69
employés,19921212,53,240176,22.07,1.526e-05,4.82
employés,20011024,131,575919,22.75,1.415e-06,5.85
employés,20020603,74,386028,19.17,5.367e-05,4.27
employés,20161113,43,211435,20.34,7.603e-05,4.12
employés,20200318,60,316174,18.98,8.816e-05,4.05
nationales,19650916,32,133463,23.98,6.371e-05,4.20
nationales,19770702,42,182275,23.04,4.852e-05,4.31
nationales,20170611,128,240591,53.20,1.935e-14,13.71
l'entreprise,19750214,127,160647,79.06,2.507e-06,5.60
l'entreprise,20001113,173,289696,59.72,7.586e-05,4.12
l'entreprise,20220221,392,590852,66.34,1.551e-05,4.81
financiers,20000417,80,219343,36.47,4.914e-05,4.31
financiers,20080920,58,152873,37.94,4.794e-05,4.32
financiers,20081005,54,130418,41.41,1.905e-05,4.72
financiers,20081008,99,259636,38.13,2.209e-05,4.66
financiers,20081011,62,129441,47.90,2.010e-06,5.70
financiers,20081014,85,223092,38.10,2.661e-05,4.57
financiers,20081026,50,137106,36.47,9.503e-05,4.02
parvenir,20110710,25,162860,15.35,3.668e-05,4.44
règle,19991225,34,199904,17.01,8.406e-05,4.08
règle,20100519,61,293656,20.77,3.746e-07,6.43
règle,20101127,40,180024,22.22,8.721e-07,6.06
règle,20110731,35,144732,24.18,4.788e-07,6.32
règle,20110818,45,244713,18.39,1.025e-05,4.99
règle,20110821,30,149915,20.01,1.774e-05,4.75
règle,20110824,97,277367,34.97,2.280e-14,13.64
règle,20110902,71,290157,24.47,5.633e-09,8.25
règle,20110905,51,223903,22.78,1.515e-07,6.82
règle,20111207,112,377757,29.65,1.999e-12,11.70
règle,20120115,45,217634,20.68,1.587e-06,5.80
règle,20120716,48,208468,23.03,1.718e-07,6.77
engagé,20061103,36,174360,20.65,1.020e-05,4.99
documents,19460724,23,66899,34.38,4.207e-05,4.38
documents,19480123,22,57365,38.35,1.659e-05,4.78
documents,19480213,19,55811,34.04,9.897e-05,4.00
documents,19480312,24,55646,43.13,2.925e-06,5.53
documents,19500216,25,74385,33.61,3.853e-05,4.41
documents,19550319,66,117841,56.01,1.160e-10,9.94
documents,19710626,49,186500,26.27,9.240e-05,4.03
documents,19830426,55,184459,29.82,1.566e-05,4.81
documents,20100727,115,206437,55.71,8.489e-12,11.07
documents,20101022,112,286608,39.08,3.870e-08,7.41
documents,20101121,46,172299,26.70,8.693e-05,4.06
documents,20101127,62,180024,34.44,1.515e-06,5.82
documents,20101130,178,312842,56.90,9.157e-13,12.04
documents,20131021,91,241640,37.66,1.276e-07,6.89
documents,20140311,83,298871,27.77,1.949e-05,4.71
documents,20160502,71,266819,26.61,4.289e-05,4.37
documents,20161207,131,356536,36.74,9.548e-08,7.02
documents,20170506,76,253623,29.97,7.741e-06,5.11
documents,20171105,83,207961,39.91,5.479e-08,7.26
documents,20171108,120,343333,34.95,2.852e-07,6.54
documents,20180621,90,366776,24.54,8.728e-05,4.06
documents,20191020,61,196152,31.10,7.062e-06,5.15
documents,20220712,81,325633,24.87,8.316e-05,4.08
documents,20230114,64,244899,26.13,6.274e-05,4.20
documents,20230411,72,249437,28.87,1.438e-05,4.84
documents,20230414,75,302912,24.76,9.650e-05,4.02
écoles,19510914,37,83846,44.13,7.091e-05,4.15
écoles,19570809,45,93525,48.12,1.887e-05,4.72
écoles,19591225,65,100177,64.89,1.336e-07,6.87
écoles,19710422,97,196792,49.29,3.905e-06,5.41
écoles,19770517,82,204377,40.12,6.124e-05,4.21
écoles,19820312,87,194376,44.76,1.584e-05,4.80
écoles,19830325,101,192905,52.36,1.560e-06,5.81
écoles,19840307,61,151019,40.39,7.908e-05,4.10
écoles,19871009,97,192292,50.44,2.823e-06,5.55
écoles,19891016,91,155446,58.54,3.294e-07,6.48
écoles,19891130,89,219488,40.55,5.024e-05,4.30
écoles,19901017,89,211395,42.10,3.249e-05,4.49
écoles,19910515,247,222602,110.96,8.748e-15,14.06
écoles,19940115,98,214000,45.79,1.036e-05,4.98
écoles,19971126,162,234080,69.21,5.857e-09,8.23
écoles,19981124,95,249730,38.04,9.649e-05,4.02
écoles,20021118,150,357908,41.91,2.244e-05,4.65
écoles,20091111,102,251560,40.55,4.453e-05,4.35
écoles,20141103,117,250225,46.76,6.539e-06,5.18
écoles,20151104,183,345070,53.03,6.664e-07,6.18
écoles,20160118,111,251312,44.17,1.457e-05,4.84
écoles,20171108,128,343333,37.28,9.800e-05,4.01
écoles,20171111,83,204493,40.59,5.316e-05,4.27
écoles,20180218,79,204438,38.64,9.561e-05,4.02
écoles,20200511,96,211733,45.34,1.205e-05,4.92
écoles,20210331,117,299344,39.09,6.117e-05,4.21
demandent,19680524,34,154180,22.05,1.078e-07,6.97
demandent,19680528,30,151309,19.83,1.394e-06,5.86
d'ordre,19480922,26,62328,41.71,1.497e-05,4.82
d'ordre,19580515,32,92978,34.42,5.622e-05,4.25
d'ordre,19601028,38,104003,36.54,2.093e-05,4.68
d'ordre,19601213,52,105330,49.37,2.082e-07,6.68
d'ordre,19601216,31,92000,33.70,7.369e-05,4.13
d'ordre,19610706,38,109634,34.66,3.627e-05,4.44
d'ordre,19611102,72,120440,59.78,2.988e-09,8.52
d'ordre,19611221,39,110777,35.21,2.926e-05,4.53
d'ordre,19620212,46,107918,42.62,2.200e-06,5.66
d'ordre,19680509,52,150242,34.61,2.055e-05,4.69
d'ordre,19680513,55,152980,35.95,1.209e-05,4.92
d'ordre,19680524,48,154180,31.13,7.151e-05,4.15
d'ordre,19680528,83,151309,54.85,9.664e-09,8.01
définitivement,19560803,18,96402,18.67,7.627e-05,4.12
définitivement,19561231,21,98053,21.42,7.457e-06,5.13
définitivement,19940714,29,186967,15.51,6.274e-05,4.20
l'agriculture,19650329,56,126016,44.44,5.675e-05,4.25
l'agriculture,20240226,128,288554,44.36,2.567e-05,4.59
arrivée,20140323,38,185949,20.44,4.567e-05,4.34
arrivée,20170611,48,240591,19.95,3.290e-05,4.48
arrivée,20210620,40,210651,18.99,9.502e-05,4.02
arrivée,20220612,50,239189,20.90,1.590e-05,4.80
arrivée,20240701,71,275738,25.75,2.038e-07,6.69
arrivée,20240707,60,266109,22.55,3.207e-06,5.49
venait,20010819,43,253142,16.99,1.705e-07,6.77
venait,20220221,112,590852,18.96,2.266e-11,10.64
salariés,19980513,283,273503,103.47,9.811e-06,5.01
salariés,20000214,239,235848,101.34,1.361e-05,4.87
salariés,20000613,242,252749,95.75,2.698e-05,4.57
partenaires,19540901,49,123287,39.74,2.821e-05,4.55
partenaires,19820520,57,153673,37.09,4.868e-05,4.31
cinquième,19531222,33,108738,30.35,1.592e-07,6.80
cinquième,19851121,35,154224,22.69,7.720e-06,5.11
cinquième,19851125,59,176009,33.52,6.408e-10,9.19
cinquième,19851128,33,146301,22.56,1.057e-05,4.98
cinquième,19920507,37,191859,19.28,4.986e-05,4.30
cinquième,19920514,42,204416,20.55,1.518e-05,4.82
cinquième,19941214,43,218983,19.64,2.567e-05,4.59
cinquième,19970317,57,293349,19.43,1.400e-05,4.85
cinquième,20190228,60,309442,19.39,1.275e-05,4.89
cinquième,20190303,58,206367,28.11,2.723e-08,7.56
cinquième,20190312,74,308933,23.95,2.224e-07,6.65
modèle,20051003,152,253497,59.96,2.774e-06,5.56
l'italie,19450804,29,45219,64.13,6.374e-07,6.20
l'italie,19450912,34,44863,75.79,2.994e-08,7.52
l'italie,19450915,34,44689,76.08,2.826e-08,7.55
l'italie,19450919,43,44613,96.38,1.226e-10,9.91
l'italie,19460423,24,54248,44.24,6.619e-05,4.18
l'italie,19460430,37,54413,68.00,9.623e-08,7.02
l'italie,19460504,38,51201,74.22,2.293e-08,7.64
l'italie,19460511,30,41248,72.73,1.052e-07,6.98
l'italie,19460515,27,52325,51.60,1.019e-05,4.99
l'italie,19460518,19,40059,47.43,7.598e-05,4.12
l'italie,19460529,28,53266,52.57,7.369e-06,5.13
l'italie,19460615,21,44225,47.48,5.347e-05,4.27
l'italie,19460626,36,64384,55.91,1.501e-06,5.82
l'italie,19460629,29,67746,42.81,5.378e-05,4.27
l'italie,19460717,29,68340,42.43,5.844e-05,4.23
l'italie,19460724,31,66899,46.34,2.044e-05,4.69
l'italie,19460814,43,69574,61.80,2.074e-07,6.68
l'italie,19460821,46,70200,65.53,6.719e-08,7.17
l'italie,19460824,47,74300,63.26,1.063e-07,6.97
l'italie,19460828,41,70940,57.80,6.262e-07,6.20
l'italie,19460904,39,63999,60.94,3.634e-07,6.44
l'italie,19460907,47,68112,69.00,2.728e-08,7.56
l'italie,19460911,38,64805,58.64,6.723e-07,6.17
l'italie,19461009,36,63358,56.82,1.226e-06,5.91
l'italie,19461012,28,61073,45.85,3.033e-05,4.52
l'italie,19461109,33,60970,54.12,3.005e-06,5.52
l'italie,19470211,35,58706,59.62,7.333e-07,6.13
l'italie,19470616,26,61227,42.46,7.686e-05,4.11
l'italie,19470916,33,60839,54.24,2.929e-06,5.53
l'italie,19471003,32,53831,59.45,1.078e-06,5.97
l'italie,19480323,85,57126,148.79,5.956e-18,17.23
l'italie,19480326,25,58667,42.61,8.269e-05,4.08
l'italie,19480413,32,54636,58.57,1.295e-06,5.89
l'italie,19480423,26,53085,48.98,1.972e-05,4.71
l'italie,19480915,25,57622,43.39,7.033e-05,4.15
l'italie,19481222,41,71115,57.65,6.474e-07,6.19
l'italie,19490312,27,63115,42.78,6.505e-05,4.19
l'italie,19490511,32,64528,49.59,9.021e-06,5.04
l'italie,19490720,30,64947,46.19,2.314e-05,4.64
l'italie,19510928,66,70418,93.73,1.495e-11,10.83
l'italie,19511015,53,63416,83.58,5.330e-10,9.27
l'italie,19511210,34,76209,44.61,2.382e-05,4.62
l'italie,19641116,76,133432,56.96,1.362e-07,6.87
l'italie,20020323,139,417004,33.33,9.257e-05,4.03
l'italie,20060709,59,121231,48.67,2.396e-06,5.62
l'italie,20110713,102,252132,40.45,1.196e-05,4.92
l'italie,20110803,84,219775,38.22,2.902e-05,4.54
l'italie,20180624,74,210494,35.16,8.329e-05,4.08
continuent,19441223,11,35344,31.12,1.196e-05,4.92
continuent,19441227,10,34075,29.35,4.520e-05,4.34
poser,19511220,17,83401,20.38,2.351e-05,4.63
poser,19660919,22,135139,16.28,4.986e-05,4.30
poser,20190616,33,230239,14.33,2.685e-05,4.57
poser,20220221,105,590852,17.77,3.199e-10,9.50
tué,19620104,28,94503,29.63,8.300e-05,4.08
tué,20010819,66,253142,26.07,5.506e-05,4.26
tué,20020805,51,164529,31.00,1.020e-05,4.99
tué,20110502,104,230058,45.21,2.503e-09,8.60
tué,20110505,79,323241,24.44,9.402e-05,4.03
tué,20140817,31,108238,28.64,8.818e-05,4.05
tué,20141224,37,131360,28.17,6.756e-05,4.17
tué,20151228,43,156782,27.43,6.484e-05,4.19
supplémentaires,19980911,57,242973,23.46,1.821e-05,4.74
supplémentaires,20000214,58,235848,24.59,8.945e-06,5.05
supplémentaires,20070502,50,235095,21.27,8.663e-05,4.06
supplémentaires,20070529,51,234130,21.78,6.189e-05,4.21
supplémentaires,20070604,46,182114,25.26,1.154e-05,4.94
supplémentaires,20070607,111,270331,41.06,2.928e-11,10.53
supplémentaires,20071219,54,206748,26.12,4.467e-06,5.35
supplémentaires,20090310,56,206113,27.17,2.193e-06,5.66
supplémentaires,20110824,65,277367,23.43,1.380e-05,4.86
supplémentaires,20120716,106,208468,50.85,6.588e-14,13.18
supplémentaires,20120719,73,271232,26.91,1.208e-06,5.92
venue,20150111,31,196044,15.81,1.806e-05,4.74
venue,20220823,83,678182,12.24,2.501e-05,4.60
préciser,19510312,15,81226,18.47,9.893e-05,4.00
préciser,20150914,382,265989,143.61,3.195e-96,95.50
combien,19960307,38,213907,17.76,2.015e-06,5.70
l'hôtel,19450618,19,47434,40.06,2.046e-05,4.69
l'hôtel,19450822,22,35734,61.57,7.060e-08,7.15
l'hôtel,19450825,19,49313,38.53,2.950e-05,4.53
l'hôtel,19480828,23,64429,35.70,2.772e-05,4.56
l'hôtel,19480908,28,56460,49.59,2.361e-07,6.63
l'hôtel,19600329,39,110021,35.45,4.632e-06,5.33
l'hôtel,19860324,64,183040,34.97,1.434e-06,5.84
l'hôtel,19940824,39,140700,27.72,8.071e-05,4.09
l'hôtel,20081128,55,209002,26.32,7.592e-05,4.12
l'hôtel,20220820,184,726456,25.33,3.663e-05,4.44
multiples,20220531,45,303299,14.84,5.143e-05,4.29
chinois,19501125,68,77736,87.48,3.559e-05,4.45
chinois,19510412,62,71109,87.19,4.082e-05,4.39
chinois,19510626,86,77510,110.95,1.577e-06,5.80
chinois,19560123,74,91811,80.60,7.537e-05,4.12
chinois,19630717,134,103879,129.00,9.325e-08,7.03
chinois,19660324,110,137159,80.20,5.904e-05,4.23
chinois,19720219,116,142818,81.22,5.005e-05,4.30
chinois,19760911,198,169655,116.71,3.198e-07,6.50
chinois,20080809,102,117061,87.13,2.556e-05,4.59
chinois,20080812,146,190468,76.65,8.087e-05,4.09
chinois,20080821,155,203768,76.07,8.521e-05,4.07
chinois,20080824,106,132499,80.00,6.200e-05,4.21
l'art,19490105,29,59312,48.89,1.349e-05,4.87
l'art,19551110,59,98390,59.97,5.095e-08,7.29
l'art,19610427,54,102102,52.89,5.525e-07,6.26
l'art,19680927,63,169493,37.17,4.998e-05,4.30
l'art,19780530,73,196985,37.06,4.183e-05,4.38
l'art,19961123,85,220040,38.63,1.997e-05,4.70
l'art,20030920,146,234001,62.39,1.552e-09,8.81
résoudre,19461109,14,60970,22.96,8.654e-05,4.06
résoudre,19590929,21,114861,18.28,8.876e-05,4.05
auteur,20030917,66,288099,22.91,2.600e-05,4.59
auteur,20040217,108,285253,37.86,3.700e-10,9.43
auteur,20071011,67,249403,26.86,2.198e-06,5.66
auteur,20220218,118,405466,29.10,1.223e-07,6.91
conseils,19561206,50,104578,47.81,8.815e-09,8.05
conseils,19561210,35,107361,32.60,1.086e-05,4.96
conseils,19681011,49,173322,28.27,2.512e-05,4.60
conseils,19690326,88,167438,52.56,8.697e-11,10.06
conseils,19700309,30,104046,28.83,6.697e-05,4.17
conseils,19701208,64,198163,32.30,2.382e-06,5.62
conseils,19750625,54,210470,25.66,6.548e-05,4.18
conseils,19820414,47,142794,32.91,3.981e-06,5.40
conseils,19850222,41,147209,27.85,4.416e-05,4.36
conseils,19920328,66,219367,30.09,6.127e-06,5.21
ouvriers,19470605,63,57534,109.50,6.283e-07,6.20
ouvriers,19471125,45,57527,78.22,4.480e-05,4.35
ouvriers,19471128,26,29052,89.49,3.667e-05,4.44
ouvriers,19471205,26,29312,88.70,3.959e-05,4.40
ouvriers,19550912,61,86414,70.59,8.137e-05,4.09
ouvriers,19680521,112,149380,74.98,2.855e-05,4.54
ouvriers,19680528,176,151309,116.32,6.505e-08,7.19
ouvriers,19680531,122,138186,88.29,4.298e-06,5.37
ouvriers,19680604,98,142459,68.79,7.253e-05,4.14
ii,19610807,41,86212,47.56,2.444e-05,4.61
ii,19710714,106,124120,85.40,2.880e-10,9.54
ii,19720821,50,117844,42.43,5.683e-05,4.25
ii,19781017,102,204216,49.95,3.319e-06,5.48
ii,19781020,71,182495,38.91,9.032e-05,4.04
ii,19800530,91,199205,45.68,1.181e-05,4.93
ii,19800603,127,216381,58.69,2.360e-07,6.63
ii,19830304,85,162933,52.17,2.317e-06,5.63
ii,19830817,57,123562,46.13,1.913e-05,4.72
ii,19850807,103,133078,77.40,2.384e-09,8.62
ii,19850821,58,121333,47.80,1.239e-05,4.91
ii,19851118,59,99954,59.03,8.157e-07,6.09
ii,19861007,72,144147,49.95,5.209e-06,5.28
ii,19990725,159,164360,96.74,4.942e-12,11.31
ii,20031002,191,313976,60.83,8.229e-08,7.08
ii,20031008,113,296688,38.09,7.822e-05,4.11
ii,20031011,122,209752,58.16,2.871e-07,6.54
ii,20050403,432,184010,234.77,2.602e-30,29.58
ii,20050406,170,247138,68.79,9.714e-09,8.01
ii,20050409,153,142821,107.13,3.473e-13,12.46
ii,20050412,90,237979,37.82,9.845e-05,4.01
ii,20050418,114,164701,69.22,1.623e-08,7.79
ii,20050421,150,249828,60.04,1.328e-07,6.88
ii,20050816,126,252549,49.89,2.709e-06,5.57
ii,20220907,270,648714,41.62,1.874e-05,4.73
ii,20220910,836,534650,156.36,3.935e-21,20.41
ii,20220919,246,497820,49.42,1.932e-06,5.71
voitures,19480918,20,51462,38.86,4.423e-05,4.35
voitures,19491008,24,68862,34.85,6.272e-05,4.20
voitures,19511004,34,61693,55.11,4.244e-08,7.37
voitures,19550613,40,115090,34.76,1.305e-05,4.88
voitures,19560918,26,77109,33.72,6.661e-05,4.18
voitures,19580322,47,93017,50.53,3.080e-08,7.51
voitures,19600906,33,93612,35.25,1.950e-05,4.71
voitures,19631005,40,128503,31.13,4.755e-05,4.32
voitures,19631204,46,135481,33.95,1.205e-05,4.92
voitures,19751001,57,177708,32.08,1.541e-05,4.81
voitures,19800303,69,247206,27.91,6.293e-05,4.20
voitures,19821002,102,224843,45.36,1.450e-08,7.84
voitures,19841004,56,186869,29.97,3.718e-05,4.43
voitures,19860701,54,176173,30.65,3.024e-05,4.52
voitures,20051105,66,232325,28.41,5.426e-05,4.27
voitures,20051108,116,410761,28.24,3.012e-05,4.52
voitures,20120923,52,180371,28.83,6.675e-05,4.18
voitures,20150926,60,199407,30.09,3.136e-05,4.50
voitures,20181203,66,237316,27.81,6.981e-05,4.16
voitures,20250424,96,269786,35.58,1.315e-06,5.88
revenus,19471017,57,57504,99.12,4.786e-11,10.32
revenus,19510219,59,84269,70.01,3.564e-08,7.45
revenus,19520218,64,96733,66.16,7.169e-08,7.14
revenus,19570218,66,95412,69.17,2.997e-08,7.52
revenus,19580215,64,104400,61.30,2.522e-07,6.60
revenus,19600219,67,105075,63.76,1.166e-07,6.93
revenus,19610217,93,112109,82.95,2.366e-10,9.63
revenus,19620220,92,110840,83.00,2.429e-10,9.61
revenus,19620914,55,127873,43.01,4.293e-05,4.37
revenus,19630219,109,111018,98.18,1.931e-12,11.71
revenus,19640215,80,125945,63.52,7.738e-08,7.11
