mot,date,X_t,N_t,f_t,p_t,surprise
l'intégrité,20080815,39,386823,10.08,5.361e-08,7.27
l'intégrité,20220225,73,951901,7.67,4.651e-07,6.33
carton,19880508,38,466793,8.14,3.507e-06,5.46
carton,20020607,62,1064635,5.82,6.011e-05,4.22
carton,20060623,35,478935,7.31,1.482e-05,4.83
carton,20060707,32,409716,7.81,9.229e-06,5.03
carton,20240913,59,624837,9.44,1.332e-07,6.88
civique,19581120,25,240262,10.41,1.986e-05,4.70
civique,19581215,21,203659,10.31,3.657e-05,4.44
civique,19680607,39,360086,10.83,3.916e-06,5.41
civique,19841122,38,442672,8.58,4.631e-05,4.33
civique,19891126,68,415777,16.35,1.913e-09,8.72
civique,19891203,41,417106,9.83,1.021e-05,4.99
civique,19891210,68,436008,15.60,4.495e-09,8.35
civique,20150123,93,656105,14.17,1.072e-08,7.97
civique,20150206,74,703341,10.52,1.560e-06,5.81
finales,19920807,48,323574,14.83,4.223e-05,4.37
finales,19960730,212,423420,50.07,8.309e-16,15.08
finales,19960807,59,336445,17.54,6.436e-06,5.19
finales,20000929,111,846733,13.11,6.699e-05,4.17
finales,20040813,61,435458,14.01,5.495e-05,4.26
finales,20040820,67,419530,15.97,1.460e-05,4.84
finales,20040827,101,463242,21.80,2.271e-07,6.64
finales,20080815,65,386823,16.80,8.959e-06,5.05
finales,20090731,54,325521,16.59,1.277e-05,4.89
finales,20110729,60,452592,13.26,8.969e-05,4.05
finales,20130802,65,443727,14.65,3.461e-05,4.46
finales,20150807,54,383445,14.08,5.877e-05,4.23
finales,20210730,82,504717,16.25,1.010e-05,5.00
finales,20210806,99,475792,20.81,4.404e-07,6.36
finales,20240809,83,563455,14.73,2.685e-05,4.57
support,19710928,26,426151,6.10,2.306e-05,4.64
support,20101105,43,613111,7.01,7.208e-07,6.14
support,20190607,57,619546,9.20,2.549e-09,8.59
support,20200103,36,418091,8.61,7.655e-08,7.12
inquiétante,20110422,20,498338,4.01,2.612e-05,4.58
inquiétante,20220225,44,951901,4.62,4.293e-08,7.37
inquiétante,20230811,19,479559,3.96,3.897e-05,4.41
battue,19950611,43,490540,8.77,1.633e-05,4.79
battue,19960530,46,483116,9.52,5.920e-06,5.23
battue,19960606,40,450946,8.87,1.654e-05,4.78
battue,19980606,42,482972,8.70,1.848e-05,4.73
battue,20000526,60,680868,8.81,9.022e-06,5.04
battue,20000602,64,631790,10.13,1.535e-06,5.81
battue,20000609,53,638645,8.30,2.059e-05,4.69
battue,20010601,74,1055502,7.01,7.702e-05,4.11
battue,20010608,79,1148244,6.88,8.751e-05,4.06
battue,20210604,51,691884,7.37,6.961e-05,4.16
battue,20250606,49,650282,7.54,5.951e-05,4.23
d'adopter,20220225,48,951901,5.04,1.915e-08,7.72
noyau,19450816,12,115147,10.42,6.651e-05,4.18
noyau,19520901,21,214617,9.78,9.034e-06,5.04
noyau,19640810,24,229538,10.46,2.655e-06,5.58
noyau,19720126,23,310908,7.40,8.318e-05,4.08
noyau,19730822,31,285323,10.86,5.870e-07,6.23
noyau,19860516,30,393295,7.63,3.170e-05,4.50
noyau,19940910,37,468970,7.89,1.358e-05,4.87
noyau,19950518,32,464848,6.88,7.207e-05,4.14
noyau,19970322,70,833649,8.40,1.772e-06,5.75
noyau,20021227,34,337435,10.08,1.046e-06,5.98
savant,19500214,27,166141,16.25,1.010e-09,9.00
savant,19540415,16,210237,7.61,9.296e-05,4.03
savant,19540604,23,278165,8.27,1.141e-05,4.94
savant,19550419,32,212157,15.08,8.383e-10,9.08
savant,19571108,20,246414,8.12,2.320e-05,4.63
savant,19571116,22,261511,8.41,1.143e-05,4.94
savant,19571125,18,249054,7.23,9.132e-05,4.04
savant,19580814,17,222785,7.63,7.258e-05,4.14
savant,19580908,23,222661,10.33,1.103e-06,5.96
savant,19590512,17,213335,7.97,5.117e-05,4.29
complaisance,19670502,25,357806,6.99,3.203e-06,5.49
complaisance,19780323,21,395133,5.31,9.404e-05,4.03
complaisance,19780417,22,397744,5.53,5.649e-05,4.25
complaisance,19780425,25,441561,5.66,2.943e-05,4.53
complaisance,19811207,24,436671,5.50,4.491e-05,4.35
complaisance,20000121,30,600722,4.99,5.939e-05,4.23
complaisance,20130712,40,561714,7.12,3.466e-07,6.46
rtl,19871120,46,375523,12.25,6.545e-05,4.18
rtl,20010209,137,1150176,11.91,3.223e-05,4.49
impôt,19751011,70,361357,19.37,3.466e-08,7.46
impôt,19760906,36,282993,12.72,2.777e-05,4.56
impôt,19761018,52,432902,12.01,2.679e-05,4.57
impôt,19780218,46,395315,11.64,4.339e-05,4.36
impôt,19960218,65,453167,14.34,2.688e-06,5.57
impôt,20010112,83,784913,10.57,5.878e-05,4.23
impôt,20020315,99,988730,10.01,8.840e-05,4.05
détresse,19741127,52,432706,12.02,1.446e-11,10.84
détresse,19791128,44,503280,8.74,1.749e-08,7.76
détresse,19961225,32,613500,5.22,4.990e-05,4.30
détresse,20140124,47,655066,7.17,3.014e-07,6.52
détresse,20210129,33,637349,5.18,4.981e-05,4.30
fontaine,19570809,26,222570,11.68,4.946e-06,5.31
fontaine,19680212,30,362070,8.29,9.068e-05,4.04
fontaine,19811128,40,437138,9.15,1.970e-05,4.71
fontaine,19880508,40,466793,8.57,3.829e-05,4.42
fontaine,19900413,28,324474,8.63,7.347e-05,4.13
fontaine,19950314,62,475624,13.04,7.781e-08,7.11
fontaine,19990720,31,348699,8.89,4.474e-05,4.35
fontaine,20010817,93,729747,12.74,4.430e-08,7.35
fontaine,20140704,52,601770,8.64,2.275e-05,4.64
fontaine,20191220,84,575836,14.59,5.224e-09,8.28
arrêts,19571023,21,220857,9.51,6.351e-06,5.20
arrêts,19610503,20,223474,8.95,1.389e-05,4.86
arrêts,19630713,26,260878,9.97,1.531e-06,5.81
arrêts,20111111,43,708846,6.07,7.586e-05,4.12
artificielle,20250207,160,638983,25.04,8.466e-08,7.07
artificielle,20250214,104,632661,16.44,2.030e-05,4.69
artificielle,20251031,87,585886,14.85,5.849e-05,4.23
artificielle,20251107,94,661165,14.22,8.183e-05,4.09
clan,19931006,33,400644,8.24,5.853e-05,4.23
clan,20110204,54,584486,9.24,6.948e-06,5.16
clan,20120817,42,376068,11.17,1.215e-06,5.92
servant,19620718,13,251275,5.17,3.845e-05,4.42
récompense,20091009,30,531003,5.65,3.503e-05,4.46
grise,19900427,26,375021,6.93,2.941e-07,6.53
grise,20090410,19,398988,4.76,8.674e-05,4.06
grise,20090925,26,470536,5.53,4.925e-06,5.31
grise,20191122,31,624917,4.96,8.449e-06,5.07
dignes,19560405,11,198484,5.54,7.970e-05,4.10
poissons,20000811,41,416841,9.84,1.725e-05,4.76
poissons,20130222,48,567630,8.46,6.183e-05,4.21
poissons,20210423,61,599666,10.17,5.687e-06,5.25
stockholm,19450424,16,89029,17.97,3.098e-05,4.51
stockholm,19450503,26,93625,27.77,4.781e-08,7.32
stockholm,19500624,36,186077,19.35,1.014e-06,5.99
stockholm,19520618,37,240383,15.39,1.119e-05,4.95
stockholm,19550325,33,254287,12.98,6.673e-05,4.18
stockholm,19560611,28,214368,13.06,8.479e-05,4.07
stockholm,19680401,68,360590,18.86,3.133e-07,6.50
stockholm,19720615,46,379301,12.13,7.448e-05,4.13
stockholm,19840116,55,390457,14.09,1.424e-05,4.85
retourne,20221104,25,579747,4.31,1.262e-05,4.90
hans,19891112,43,426046,10.09,4.746e-05,4.32
hans,20030131,68,517852,13.13,1.298e-06,5.89
hans,20030214,77,541713,14.21,3.643e-07,6.44
hans,20030228,92,626915,14.68,1.719e-07,6.76
hans,20090710,67,423577,15.82,1.018e-07,6.99
clandestine,19720308,30,355672,8.43,6.956e-06,5.16
clandestine,19720426,42,404701,10.38,1.741e-07,6.76
clandestine,19720505,61,394639,15.46,3.157e-11,10.50
clandestine,19830830,24,340532,7.05,7.484e-05,4.13
clandestine,19910711,34,398215,8.54,4.152e-06,5.38
clandestine,19960419,46,505173,9.11,7.826e-07,6.11
clandestine,19960823,27,305131,8.85,5.914e-06,5.23
clandestine,19970219,90,1004099,8.96,2.171e-07,6.66
clandestine,19970227,67,958314,6.99,1.027e-05,4.99
jacob,19460416,18,102337,17.59,1.099e-05,4.96
jacob,20071221,44,379840,11.58,5.036e-05,4.30
jacob,20090424,51,433375,11.77,3.559e-05,4.45
jacob,20101224,54,405101,13.33,9.160e-06,5.04
jacob,20140523,79,718783,10.99,4.414e-05,4.36
jacob,20170616,78,730716,10.67,5.923e-05,4.23
jacob,20180216,114,673686,16.92,1.461e-07,6.84
jacob,20200828,87,533690,16.30,3.670e-07,6.44
proclame,19460314,9,105976,8.49,7.429e-05,4.13
proclame,19680820,16,278130,5.75,4.933e-05,4.31
réviser,20140530,44,631056,6.97,1.342e-07,6.87
réviser,20150522,17,285776,5.95,4.696e-05,4.33
réviser,20170602,28,614826,4.55,9.609e-05,4.02
réviser,20180608,42,691160,6.08,1.139e-06,5.94
réviser,20180615,65,752548,8.64,5.789e-10,9.24
réviser,20190614,54,643501,8.39,2.416e-09,8.62
réviser,20190621,40,639961,6.25,9.174e-07,6.04
clément,19530502,26,186032,13.98,1.899e-05,4.72
clément,19960530,60,483116,12.42,1.207e-05,4.92
clément,20061020,49,460726,10.64,7.238e-05,4.14
clément,20130607,199,687562,28.94,4.193e-13,12.38
attribuer,20010202,39,1233357,3.16,3.861e-05,4.41
attribuer,20010518,37,1158807,3.19,3.991e-05,4.40
écrivent,19700210,19,385211,4.93,8.086e-05,4.09
écrivent,20220218,38,826097,4.60,1.471e-05,4.83
dorénavant,19460226,8,106173,7.53,9.233e-05,4.03
l'agglomération,19871127,33,414750,7.96,4.527e-05,4.34
posséder,20080627,27,452574,5.97,2.522e-07,6.60
éliminé,19670313,29,341134,8.50,8.207e-06,5.09
éliminé,19980319,38,575397,6.60,5.383e-05,4.27
éliminé,19980327,46,625128,7.36,1.264e-05,4.90
éliminé,20080815,30,386823,7.76,1.886e-05,4.72
éliminé,20170609,82,708899,11.57,5.498e-09,8.26
aborde,19481215,10,167107,5.98,8.609e-05,4.07
vivons,20090327,20,420112,4.76,4.260e-05,4.37
vivons,20200327,26,610219,4.26,4.587e-05,4.34
vivons,20200403,28,622419,4.50,1.954e-05,4.71
vivons,20200501,23,547632,4.20,8.172e-05,4.09
inattendue,20161111,25,692598,3.61,1.199e-05,4.92
vitrine,19960530,28,483116,5.80,1.480e-05,4.83
colonne,19441222,14,80998,17.28,5.794e-07,6.24
colonne,19450330,11,94939,11.59,5.908e-05,4.23
colonne,19450407,10,74241,13.47,3.777e-05,4.42
colonne,19450424,11,89029,12.36,3.855e-05,4.41
colonne,19460110,16,108914,14.69,1.022e-06,5.99
colonne,19500719,32,203542,15.72,5.315e-09,8.27
colonne,19500812,15,167851,8.94,9.084e-05,4.04
colonne,19500922,30,186855,16.06,5.848e-09,8.23
colonne,19501009,24,176056,13.63,1.949e-07,6.71
colonne,19501025,22,184967,11.89,1.416e-06,5.85
colonne,19501110,20,157760,12.68,1.179e-06,5.93
colonne,19501125,19,190090,10.00,1.466e-05,4.83
colonne,19510216,22,181609,12.11,1.166e-06,5.93
colonne,19520219,22,215025,10.23,6.552e-06,5.18
colonne,19530415,19,193042,9.84,1.681e-05,4.77
colonne,19570218,22,226562,9.71,1.083e-05,4.97
colonne,19580214,21,230390,9.11,2.292e-05,4.64
colonne,19600222,26,248104,10.48,2.658e-06,5.58
colonne,19610218,25,256977,9.73,6.683e-06,5.18
colonne,19620221,30,263293,11.39,5.765e-07,6.24
colonne,19630215,30,275948,10.87,1.011e-06,6.00
colonne,19640219,27,289705,9.32,7.960e-06,5.10
colonne,19650213,41,279658,14.66,3.915e-09,8.41
colonne,19840201,29,366921,7.90,3.283e-05,4.48
colonne,19990415,40,561240,7.13,4.525e-05,4.34
gaulliste,19460919,59,146773,40.20,2.544e-08,7.59
gaulliste,19461022,47,145288,32.35,7.115e-07,6.15
gaulliste,19621117,54,256289,21.07,4.306e-05,4.37
gaulliste,19621126,51,262784,19.41,8.920e-05,4.05
gaulliste,19670304,97,359623,26.97,2.147e-06,5.67
gaulliste,19670313,92,341134,26.97,2.256e-06,5.65
gaulliste,19680530,92,337018,27.30,1.962e-06,5.71
gaulliste,19680615,82,381766,21.48,2.578e-05,4.59
gaulliste,19680624,135,338828,39.84,6.412e-09,8.19
gaulliste,19680702,114,377480,30.20,4.668e-07,6.33
gaulliste,19690502,82,415010,19.76,5.428e-05,4.27
gaulliste,19690620,73,369980,19.73,5.915e-05,4.23
accéléré,20210312,24,650783,3.69,3.667e-05,4.44
s'expliquer,20001006,27,638932,4.23,1.463e-05,4.83
s'expliquer,20001013,25,576643,4.34,1.522e-05,4.82
s'expliquer,20010615,49,1101643,4.45,7.031e-07,6.15
s'expliquer,20010706,41,1076470,3.81,1.160e-05,4.94
d'avions,19450424,11,89029,12.36,5.084e-05,4.29
d'avions,19700911,50,398127,12.56,4.001e-08,7.40
d'avions,19700919,37,401489,9.22,5.745e-06,5.24
d'avions,19910124,34,442531,7.68,4.512e-05,4.35
puits,19481023,120,136230,88.09,4.911e-27,26.31
puits,19481102,63,140422,44.86,4.960e-14,13.30
puits,19500930,26,186058,13.97,6.294e-05,4.20
puits,19520211,39,188404,20.70,4.291e-07,6.37
puits,19560807,30,225864,13.28,7.226e-05,4.14
puits,19560816,42,206903,20.30,4.423e-07,6.35
puits,19561214,39,238288,16.37,6.207e-06,5.21
puits,19630823,33,223353,14.77,2.382e-05,4.62
puits,19770428,52,442664,11.75,9.632e-05,4.02
puits,19790720,62,344441,18.00,8.441e-07,6.07
puits,20100528,81,504018,16.07,2.340e-06,5.63
puits,20100716,76,431848,17.60,8.118e-07,6.09
puits,20100806,95,384845,24.69,3.020e-09,8.52
puits,20120330,93,776148,11.98,4.998e-05,4.30
bulletins,19471021,19,127890,14.86,9.366e-06,5.03
bulletins,19471122,25,129310,19.33,1.919e-07,6.72
bulletins,19610109,36,228747,15.74,5.147e-07,6.29
bulletins,19650318,49,262785,18.65,1.784e-08,7.75
bulletins,19790327,53,466412,11.36,9.196e-06,5.04
bulletins,19881012,45,479168,9.39,7.510e-05,4.12
bulletins,19920403,62,518718,11.95,4.116e-06,5.39
bulletins,19940407,52,459629,11.31,9.928e-06,5.00
bulletins,20001110,96,742667,12.93,8.551e-07,6.07
bulletins,20001117,79,663776,11.90,3.121e-06,5.51
bulletins,20001124,132,598666,22.05,4.126e-11,10.38
bulletins,20001208,85,607272,14.00,3.364e-07,6.47
bulletins,20041105,111,559779,19.83,5.788e-10,9.24
bulletins,20201106,192,627269,30.61,2.313e-15,14.64
minoritaires,19471201,10,69475,14.39,2.481e-05,4.61
minoritaires,19570629,24,265231,9.05,1.482e-05,4.83
minoritaires,19580916,22,237715,9.25,1.621e-05,4.79
minoritaires,19790618,33,468389,7.05,6.886e-05,4.16
minoritaires,19990622,37,511925,7.23,4.306e-05,4.37
minoritaires,20010504,72,1027350,7.01,2.142e-05,4.67
messieurs,19450816,17,115147,14.76,1.169e-05,4.93
messieurs,19551025,38,232801,16.32,1.798e-07,6.75
messieurs,19610603,24,206054,11.65,2.753e-05,4.56
messieurs,19620523,68,303788,22.38,1.222e-10,9.91
messieurs,19920730,47,369540,12.72,2.224e-06,5.65
messieurs,19920807,66,323574,20.40,8.048e-10,9.09
messieurs,19920815,28,282704,9.90,7.645e-05,4.12
messieurs,19960730,90,423420,21.26,1.290e-10,9.89
messieurs,19960807,37,336445,11.00,1.718e-05,4.76
messieurs,19980217,51,568950,8.96,7.310e-05,4.14
messieurs,20000811,52,416841,12.47,2.282e-06,5.64
messieurs,20000915,71,731540,9.71,2.388e-05,4.62
messieurs,20000929,71,846733,8.39,9.792e-05,4.01
messieurs,20020215,87,933159,9.32,3.012e-05,4.52
messieurs,20130802,68,443727,15.32,8.496e-08,7.07
messieurs,20150731,42,414262,10.14,3.018e-05,4.52
messieurs,20150807,57,383445,14.87,1.970e-07,6.71
romancier,19671104,32,376418,8.50,2.533e-05,4.60
romancier,20220218,93,826097,11.26,2.637e-08,7.58
annonces,20170203,87,665723,13.07,2.221e-05,4.65
annonces,20181214,88,659083,13.35,1.764e-05,4.75
fixées,19451130,17,121341,14.01,1.556e-08,7.81
écologique,20220610,244,669677,36.44,1.805e-05,4.74
écologique,20220617,258,731688,35.26,2.439e-05,4.61
conciliation,19480316,22,133200,16.52,4.771e-05,4.32
conciliation,19481215,26,167107,15.56,5.295e-05,4.28
conciliation,19500104,28,192226,14.57,7.740e-05,4.11
conciliation,19500302,26,165408,15.72,4.881e-05,4.31
conciliation,19500310,29,182567,15.88,3.613e-05,4.44
conciliation,19610218,35,256977,13.62,9.299e-05,4.03
densité,19600430,15,235316,6.37,7.283e-05,4.14
densité,19750225,24,416382,5.76,2.540e-05,4.60
densité,19751011,42,361357,11.62,3.750e-11,10.43
l'angoisse,19451106,33,108710,30.36,2.359e-20,19.63
l'angoisse,19560619,33,231460,14.26,7.939e-13,12.10
l'angoisse,19770822,17,302705,5.62,5.867e-05,4.23
l'angoisse,19780928,22,422686,5.20,4.005e-05,4.40
l'angoisse,20200403,33,622419,5.30,7.310e-06,5.14
nuire,19500206,10,156264,6.40,5.228e-05,4.28
nuire,19511011,10,166946,5.99,8.172e-05,4.09
del,19550119,27,216540,12.47,3.383e-05,4.47
del,19620126,35,273118,12.81,1.446e-05,4.84
del,19620203,34,265897,12.79,1.574e-05,4.80
del,19670414,46,340687,13.50,4.729e-06,5.33
del,20000811,423,416841,101.48,2.835e-45,44.55
del,20010713,126,1042167,12.09,4.826e-06,5.32
del,20010720,110,877461,12.54,3.444e-06,5.46
del,20010727,107,800809,13.36,1.559e-06,5.81
del,20020215,97,933159,10.39,3.225e-05,4.49
del,20020719,83,643726,12.89,3.252e-06,5.49
del,20020726,88,643634,13.67,1.440e-06,5.84
del,20030711,68,549874,12.37,6.836e-06,5.17
del,20030718,42,413539,10.16,9.336e-05,4.03
soirées,20030516,36,481583,7.48,1.632e-06,5.79
soirées,20030530,44,559268,7.87,4.011e-07,6.40
soirées,20120217,39,731557,5.33,6.452e-05,4.19
soirées,20120224,42,698271,6.01,1.477e-05,4.83
soirées,20250808,39,450022,8.67,1.578e-07,6.80
favorablement,19650205,19,271839,6.99,4.752e-05,4.32
agriculture,19570116,16,214904,7.45,8.946e-05,4.05
agriculture,20190222,37,629176,5.88,6.650e-05,4.18
agriculture,20240223,47,671709,7.00,6.100e-06,5.21
persiste,19560208,12,218553,5.49,2.027e-05,4.69
persiste,19630823,11,223353,4.92,8.750e-05,4.06
stages,19780520,60,468680,12.80,1.113e-05,4.95
stages,19890210,63,418702,15.05,1.556e-06,5.81
stages,19910110,53,413111,12.83,1.297e-05,4.89
stages,19930516,62,537124,11.54,3.160e-05,4.50
lucien,19880927,51,459685,11.09,8.614e-05,4.06
lucien,19920326,60,518800,11.57,4.976e-05,4.30
lucien,20050902,96,817997,11.74,2.882e-05,4.54
lucien,20131129,83,642958,12.91,1.184e-05,4.93
entendue,20100723,28,424775,6.59,3.412e-09,8.47
traitant,20041217,53,465278,11.39,6.770e-13,12.17
traitant,20050114,39,511532,7.62,1.841e-08,7.74
traitant,20050121,37,529354,6.99,9.545e-08,7.02
traitant,20050318,50,946435,5.28,1.825e-06,5.74
traitant,20050701,37,832332,4.45,3.494e-05,4.46
traitant,20060414,28,607532,4.61,5.103e-05,4.29
traitant,20090515,23,452347,5.08,3.697e-05,4.43
conducteurs,19471013,19,131855,14.41,1.823e-05,4.74
conducteurs,19480505,28,130768,21.41,4.880e-08,7.31
conducteurs,19660603,40,292037,13.70,3.134e-06,5.50
conducteurs,19711006,72,401178,17.95,1.750e-08,7.76
conducteurs,19711013,117,323982,36.11,2.057e-16,15.69
conducteurs,19861224,39,310042,12.58,8.454e-06,5.07
conducteurs,19870109,46,395236,11.64,1.396e-05,4.85
conducteurs,20091225,35,314661,11.12,3.581e-05,4.45
conducteurs,20251226,45,442215,10.18,5.459e-05,4.26
hollandais,19451020,27,100792,26.79,1.033e-06,5.99
hollandais,19460209,21,118834,17.67,8.017e-05,4.10
hollandais,19460809,49,165039,29.69,4.481e-08,7.35
hollandais,19470722,72,145815,49.38,1.186e-12,11.93
hollandais,19470730,71,147149,48.25,2.118e-12,11.67
hollandais,19470807,47,133981,35.08,4.449e-09,8.35
hollandais,19480505,25,130768,19.12,2.949e-05,4.53
hollandais,19481223,84,159133,52.79,1.153e-13,12.94
hollandais,19481231,44,155206,28.35,1.138e-07,6.94
hollandais,19490108,25,135867,18.40,4.021e-05,4.40
hollandais,19490117,25,135034,18.51,3.827e-05,4.42
hollandais,19500821,30,146466,20.48,1.075e-05,4.97
delhi,19650828,49,244105,20.07,4.767e-05,4.32
delhi,19650906,66,265486,24.86,4.032e-06,5.39
delhi,19650914,55,298175,18.45,8.772e-05,4.06
delhi,19650922,68,305049,22.29,1.242e-05,4.91
delhi,19710811,52,257149,20.22,4.182e-05,4.38
delhi,19711209,106,376315,28.17,5.095e-07,6.29
delhi,19711217,80,383474,20.86,2.081e-05,4.68
delhi,19841106,81,380393,21.29,1.680e-05,4.77
sacrifier,19570528,12,228956,5.24,7.069e-05,4.15
sages,19511011,20,166946,11.98,3.597e-05,4.44
sages,19511113,23,171545,13.41,8.446e-06,5.07
sages,19511215,36,188234,19.13,2.232e-08,7.65
sages,19520211,32,188404,16.98,1.836e-07,6.74
sages,19520219,33,215025,15.35,5.696e-07,6.24
sages,19561214,33,238288,13.85,1.880e-06,5.73
sages,19630320,37,293230,12.62,3.865e-06,5.41
sages,19630328,91,271602,33.50,1.001e-15,15.00
sages,19871023,39,340260,11.46,9.602e-06,5.02
sages,19880108,46,341175,13.48,1.046e-06,5.98
sages,19990314,50,532776,9.38,4.701e-05,4.33
sages,20010406,149,1130077,13.18,2.155e-07,6.67
ensembles,19651213,27,301604,8.95,9.074e-05,4.04
gel,20100723,44,424775,10.36,5.592e-05,4.25
gel,20120106,63,674163,9.34,9.595e-05,4.02
gel,20200320,83,644636,12.88,2.265e-06,5.64
candidate,20070119,188,445747,42.18,6.751e-05,4.17
candidate,20070223,229,425171,53.86,7.236e-06,5.14
candidate,20070316,234,522693,44.77,3.958e-05,4.40
candidate,20070420,391,736787,53.07,7.503e-06,5.12
candidate,20070427,297,526147,56.45,4.182e-06,5.38
candidate,20070504,300,471964,63.56,1.106e-06,5.96
candidate,20170505,358,670182,53.42,7.125e-06,5.15
candidate,20220211,317,680609,46.58,2.664e-05,4.57
candidate,20220218,341,826097,41.28,7.268e-05,4.14
candidate,20220225,634,951901,66.60,5.349e-07,6.27
candidate,20220401,297,726047,40.91,7.943e-05,4.10
candidate,20220408,403,728722,55.30,4.888e-06,5.31
candidate,20220415,387,664036,58.28,2.804e-06,5.55
candidate,20220422,437,656704,66.54,5.780e-07,6.24
foreign,19490108,29,135867,21.34,4.094e-05,4.39
foreign,19490117,31,135034,22.96,1.985e-05,4.70
foreign,19511011,33,166946,19.77,6.120e-05,4.21
foreign,19550922,46,235963,19.49,4.496e-05,4.35
foreign,20081114,84,449389,18.69,3.882e-05,4.41
filet,19520101,18,204687,8.79,1.425e-05,4.85
filet,19940717,26,421754,6.16,9.851e-05,4.01
filet,20181123,36,606444,5.94,6.762e-05,4.17
filet,20220218,50,826097,6.05,3.036e-05,4.52
l'innovation,19711106,47,379010,12.40,6.129e-05,4.21
nuance,20200124,32,583453,5.48,1.417e-06,5.85
nuance,20200131,42,623952,6.73,1.753e-08,7.76
nuance,20220610,59,669677,8.81,9.495e-12,11.02
franche,19560925,21,242897,8.65,7.423e-06,5.13
franche,19701217,54,483031,11.18,3.738e-09,8.43
franche,19770420,108,461354,23.41,1.305e-19,18.88
franche,19770428,39,442664,8.81,5.219e-07,6.28
franche,19830728,23,365112,6.30,9.874e-05,4.01
franche,19870401,27,431181,6.26,6.850e-05,4.16
franche,19871106,47,393845,11.93,2.246e-09,8.65
franche,19960327,29,436914,6.64,3.295e-05,4.48
franche,19960411,31,474888,6.53,3.270e-05,4.49
franche,19980319,45,575397,7.82,1.603e-06,5.80
franche,20100312,36,589023,6.11,4.471e-05,4.35
franche,20151127,64,630060,10.16,1.068e-08,7.97
franche,20151204,50,629948,7.94,9.976e-07,6.00
franche,20151211,45,604156,7.45,2.972e-06,5.53
coupes,20130301,80,630342,12.69,5.622e-07,6.25
