mot,total,jours_actifs,n_medias
fille,1199601,6809,36
l'onu,378132,6805,36
message,724516,6809,36
devront,432874,6809,36
rome,247611,6809,36
l'initiative,369077,6802,36
acte,437741,6809,36
offre,907543,6809,36
clairement,385525,6808,36
d'action,317054,6798,36
francs,139676,6784,36
soviétique,79723,6711,36
continuer,841189,6809,36
circonstances,279338,6806,36
formes,337556,6797,36
film,1652628,6809,36
secret,362692,6809,36
l'après,722629,6808,36
côte,608253,6808,36
frontières,334230,6800,36
l'existence,178792,6791,36
concurrence,522912,6809,36
entièrement,392079,6802,36
financier,599836,6804,36
afp,311256,6806,36
l'essentiel,281532,6806,36
institutions,249476,6802,36
télévision,563860,6809,36
cessé,185794,6803,36
difficulté,534708,6808,36
l'instant,572082,6809,36
délégué,384976,6798,36
onze,408449,6809,36
tentative,337234,6808,36
foi,204156,6803,36
remise,668748,6808,36
s'agissait,283530,6806,36
joué,725090,6809,36
suffit,371834,6808,36
autrement,329398,6808,36
chances,272834,6807,36
complètement,454133,6809,36
cherche,377640,6806,36
gestion,1067835,6806,36
états,1050684,6807,36
capable,423297,6809,36
permettant,594054,6807,36
occasion,441891,6809,36
transports,552083,6798,36
souci,229338,6802,36
démocrate,259653,6806,36
masse,243211,6794,36
responsabilités,235068,6802,36
travailler,1143729,6809,36
surprise,683275,6808,36
su,570565,6809,36
échanges,448427,6805,36
syndicat,691840,6801,36
thème,750027,6806,36
mises,477944,6802,36
mener,454684,6805,36
l'étude,429398,6785,36
l'indépendance,135522,6781,36
auparavant,395446,6808,36
règlement,259237,6795,36
concours,1177741,6804,36
bernard,976063,6809,36
atteindre,568668,6806,36
différence,463774,6809,36
jusqu'ici,222954,6801,36
meilleurs,528269,6809,36
locales,616012,6809,36
nettement,208252,6801,36
indispensable,265806,6799,36
réduit,409992,6808,36
l'unité,198739,6792,36
acquis,279351,6805,36
printemps,716619,6805,36
blessés,519005,6809,36
quotidien,1140396,6809,36
capital,564497,6803,36
réaction,310048,6807,36
dispose,412986,6804,36
passant,603153,6808,36
lois,227917,6794,36
effort,179123,6801,36
refuse,245454,6806,36
objectifs,490557,6808,36
disent,377990,6809,36
publication,383551,6800,36
délai,288725,6789,36
d'y,377904,6805,36
cadres,271826,6800,36
candidat,1089519,6808,36
méthodes,168714,6780,36
connaît,630353,6809,36
historique,703753,6809,36
alliés,208663,6777,36
bref,245736,6808,36
d'eux,288578,6802,36
marseille,984207,6809,36
relève,413721,6807,36
industriels,262659,6777,36
recherches,427558,6803,36
lire,3011789,6809,36
saison,3533965,6809,36
henri,372525,6805,36
coût,821752,6805,36
mauvaise,380929,6809,36
sortie,1356352,6809,36
ferme,782518,6807,36
contrairement,377590,6808,36
exprimé,273775,6799,36
risques,704779,6809,36
retrouve,677796,6809,36
citoyens,467927,6807,36
armée,157657,6795,36
esprit,312205,6803,36
conclusion,161554,6798,36
classique,477624,6807,36
pièce,628692,6806,36
sensible,256053,6798,36
l'emploi,536900,6806,36
conduite,373601,6802,36
l'opération,621115,6806,36
peur,719788,6809,36
soutenir,547921,6808,36
tradition,341431,6806,36
mandat,721327,6809,36
sang,552082,6809,36
parents,1966438,6809,36
l'autorité,319525,6800,36
limite,390573,6807,36
règles,652337,6806,36
célèbre,568452,6808,36
bonnes,615323,6807,36
mondial,1026091,6809,36
visage,497264,6807,36
secteurs,410062,6796,36
fonctionnement,602794,6805,36
dossier,1170673,6809,36
marqué,566106,6809,36
accusé,420322,6807,36
récente,215455,6799,36
actes,359663,6801,36
faux,429128,6808,36
disait,255248,6807,36
européennes,515271,6809,36
réseau,1299456,6809,36
objectif,931323,6809,36
zones,659300,6804,36
voulait,442725,6809,36
retraite,887092,6809,36
entrer,337381,6807,36
minimum,368194,6807,36
accepter,185026,6798,36
communistes,82675,6685,35
club,4219912,6809,36
entretien,514381,6809,36
totalement,621602,6809,36
efficace,353117,6808,36
permettent,517423,6803,36
rares,363450,6808,36
hauts,445796,6805,36
n'aurait,251168,6806,36
expérience,634749,6805,36
retard,443997,6809,36
organisée,764668,6806,36
tonnes,405421,6790,36
d'origine,449049,6809,36
regard,677011,6808,36
fixé,348865,6804,36
cinéma,1036452,6808,36
vit,474743,6809,36
programmes,304904,6804,36
maximum,595498,6808,36
placé,588098,6808,36
marchés,723296,6807,36
commencer,512955,6809,36
l'expérience,313201,6802,36
préparation,595920,6806,36
menée,452186,6808,36
renforcer,464755,6805,36
policiers,919479,6809,36
quasi,393470,6808,36
mémoire,633810,6808,36
parlementaires,248512,6792,36
électorale,218788,6796,36
stade,1681600,6809,36
poursuivi,419441,6809,36
dispositions,148821,6789,36
adversaires,283045,6808,36
calme,345816,6807,36
constate,353076,6803,36
italie,326288,6803,36
communication,744435,6809,36
cher,479394,6805,36
donnent,280194,6801,36
réunis,347070,6806,36
japon,430893,6805,36
payer,523148,6808,36
d'or,550994,6809,36
belgique,345968,6802,36
principales,245305,6806,36
privée,385063,6807,36
extrêmement,387446,6807,36
maître,502329,6809,36
devenue,445485,6809,36
l'attention,220955,6794,36
finale,1918145,6809,36
noire,378766,6808,36
orient,215972,6796,36
commis,316140,6807,36
l'information,275936,6806,36
dizaine,688108,6809,36
l'élection,559480,6807,36
comptes,662059,6806,36
internationaux,250736,6804,36
prononcé,160913,6790,36
changé,518692,6809,36
réserves,199972,6791,36
confirme,531250,6809,36
auxquels,179767,6794,36
table,762945,6807,36
oublier,509067,6809,36
militants,381790,6807,36
étudiants,596836,6798,36
dialogue,380485,6809,36
langue,426883,6802,36
reconnaître,225923,6801,36
établissements,585966,6799,36
document,314847,6796,36
exactement,213547,6801,36
italien,314820,6807,36
l'âge,690951,6809,36
certainement,287162,6805,36
vaut,303536,6806,36
spécialistes,241442,6804,36
chute,547490,6809,36
l'été,1031306,6807,36
pages,360247,6801,36
perspective,279581,6803,36
champ,371958,6801,36
jugement,234423,6795,36
principale,389865,6808,36
professionnels,1007558,6809,36
d'information,404399,6802,36
compromis,172819,6785,36
plans,330440,6803,36
bras,670703,6809,36
échange,389315,6804,36
mi,1207535,6809,36
prennent,370680,6809,36
lecture,517076,6799,36
personnalité,231039,6801,36
noms,348094,6807,36
geste,358637,6807,36
construire,535594,6807,36
l'enquête,819182,6809,36
spécial,249470,6804,36
jugé,499576,6809,36
participé,757211,6808,36
actions,922287,6809,36
qu'est,426332,6807,36
industrielle,233785,6772,36
suivante,214150,6804,36
mérite,259072,6809,36
chargée,424948,6806,36
portes,813783,6806,36
rang,305019,6809,36
agents,687912,6801,36
maisons,529203,6804,36
n'étaient,276438,6808,36
proches,802223,6809,36
choisir,402924,6807,36
pensée,211250,6790,36
centres,478216,6803,36
lancer,663148,6809,36
logique,355247,6809,36
interdit,337663,6803,36
constituent,183502,6786,36
employés,402768,6802,36
nationales,194339,6799,36
l'entreprise,1272281,6806,36
financiers,394041,6807,36
changer,687534,6808,36
parvenir,312778,6805,36
règle,280651,6801,36
engagé,524914,6809,36
documents,363081,6797,36
écoles,916587,6799,36
étude,585798,6806,36
demandent,223625,6807,36
d'ordre,127872,6779,36
définitivement,253770,6809,36
l'agriculture,357090,6787,36
arrivée,652489,6809,36
venait,313517,6809,36
salariés,1387045,6806,36
partenaires,788647,6809,36
cinquième,347356,6809,36
attitude,114188,6792,36
modèle,737643,6806,36
l'italie,315761,6804,36
continuent,253797,6804,36
poser,392517,6807,36
tué,401204,6808,36
supplémentaires,528925,6807,36
venue,622865,6809,36
gagné,544954,6809,36
préciser,251898,6802,36
combien,315759,6806,36
l'hôtel,457859,6804,36
multiples,378956,6804,36
chinois,604316,6805,36
l'art,479664,6804,36
résoudre,168169,6796,36
d'obtenir,234384,6801,36
l'attitude,84813,6777,36
seules,273495,6806,36
auteur,478659,6809,36
permettra,520300,6804,36
conseils,481507,6801,36
judiciaire,923743,6807,36
ouvriers,154441,6785,36
ii,367920,6803,36
voitures,646945,6809,36
revenus,575819,6807,36
détail,323422,6800,36
limites,212826,6805,36
fédérale,225904,6779,36
provisoire,271528,6796,36
convient,193329,6789,36
berlin,257836,6803,36
financières,302692,6799,36
saurait,63691,6723,36
étape,706510,6809,36
réuni,350726,6800,36
d'études,226954,6790,36
sujets,446967,6806,36
n'ai,843970,6809,36
rues,563653,6808,36
sources,445415,6809,36
investissements,379604,6789,36
intervention,297381,6804,36
distribution,478694,6802,36
journaliste,662012,6807,36
fit,92827,6769,36
hommage,624246,6808,36
humaine,313528,6802,36
créée,432053,6790,36
afrique,280408,6801,36
constituer,161021,6790,36
évoqué,442348,6807,36
jeux,1663850,6809,36
officiels,155130,6796,36
docteur,206792,6788,36
collaboration,394952,6793,36
air,610770,6806,36
sciences,328890,6801,36
village,1334925,6809,36
réalisation,474127,6798,36
difficiles,340938,6808,36
titres,493686,6808,36
financement,585179,6800,36
reconnaissance,354914,6798,36
l'espoir,253215,6807,36
liens,446475,6807,36
défaut,283957,6807,36
division,347064,6807,36
paru,174129,6801,36
naissance,396899,6805,36
crédits,166126,6768,36
futur,614002,6809,36
destiné,244815,6799,36
suffisamment,257640,6804,36
l'eau,1182183,6808,36
probable,190617,6796,36
uniquement,543001,6806,36
centaine,516055,6808,36
contrat,928283,6809,36
rupture,289229,6807,36
circulation,764560,6806,36
représentent,297828,6794,36
l'enseignement,256310,6779,36
souvenir,413413,6807,36
précis,253127,6805,36
locale,846176,6808,36
transport,549715,6802,36
envoyé,341235,6808,36
conclut,373584,6804,36
ciel,719039,6804,36
privés,336099,6805,36
entière,182310,6791,36
disparu,314327,6804,36
sommet,459148,6809,36
ami,471522,6807,36
vieille,209913,6802,36
quatorze,187736,6784,36
structure,547324,6800,36
coupe,1403504,6809,36
crois,316491,6808,36
augmenté,338564,6800,36
treize,223942,6798,36
carte,823701,6809,36
biens,312420,6788,36
destinée,211989,6791,36
articles,236736,6787,36
maurice,251114,6787,36
scrutin,350411,6799,36
capacité,708296,6808,36
scientifique,330819,6787,36
m'a,1082001,6809,36
couleurs,656064,6808,36
retrait,393375,6809,36
invité,454125,6807,36
foule,311344,6808,36
plaisir,946432,6809,36
charges,331057,6791,36
l'application,292152,6748,36
parlé,264417,6808,36
fortement,408354,6807,36
généraux,109917,6776,36
réel,446066,6795,36
union,229885,6789,36
voisins,404001,6806,36
cgt,460906,6773,36
attend,431465,6809,36
valeurs,639306,6809,36
l'établissement,664150,6805,36
prenant,264875,6809,36
démission,255089,6787,36
association,894377,6807,36
vive,194435,6798,36
l'argent,536212,6808,36
bases,205107,6805,36
méthode,301250,6803,36
philippe,1565351,6809,36
solutions,521492,6803,36
opposition,183715,6799,36
fournir,225888,6791,36
dieu,274751,6806,36
l'augmentation,232937,6791,36
d'intérêt,305754,6798,36
découverte,782834,6804,36
commissaire,247843,6797,36
enfant,877577,6809,36
possède,328938,6808,36
proposer,709563,6809,36
associations,1293125,6805,36
erreur,271023,6803,36
perte,495627,6806,36
chômage,523047,6796,36
aider,621304,6806,36
correspondant,333676,6801,36
déficit,344970,6794,36
supérieure,251623,6800,36
vingtaine,624851,6808,36
demandes,410642,6799,36
l'image,690893,6809,36
négociation,179486,6784,36
rencontrer,487194,6806,36
avenir,308745,6805,36
n'avons,408147,6809,36
parisien,741832,6809,36
seize,175067,6787,36
réactions,180601,6794,36
major,151972,6784,36
prête,255217,6804,36
pouvaient,211882,6806,36
sénat,389283,6798,36
fallu,380302,6809,36
prochaines,457289,6808,36
apporter,429682,6807,36
tableau,433869,6808,36
pratiquement,126314,6794,36
nationaux,195200,6794,36
complète,376955,6806,36
physique,626027,6808,36
appris,623339,6809,36
consiste,270939,6802,36
adressé,192543,6792,36
page,704493,6805,36
puissent,271700,6795,36
normal,303269,6805,36
découvert,539397,6808,36
dizaines,540884,6809,36
traitement,535087,6799,36
interrogé,409704,6809,36
tension,271569,6803,36
conserver,324024,6807,36
voté,422607,6799,36
effectifs,328876,6785,36
frère,555091,6807,36
qu'a,206220,6799,36
reconnaît,459502,6808,36
qu',238527,6806,36
territoires,429691,6790,36
suprême,165465,6768,36
réelle,225817,6804,36
réformes,237770,6790,36
d'armes,213549,6788,36
rené,318660,6790,36
garder,485224,6809,36
collègues,355165,6800,36
occidentaux,148466,6773,36
john,362921,6809,36
vacances,1025056,6808,36
l'extrême,266974,6779,36
atlantique,441808,6799,36
commercial,403214,6800,36
âgé,566922,6809,36
diplomatique,136976,6766,36
empêcher,187868,6801,36
quart,562891,6809,36
priorité,424846,6805,36
profonde,162807,6793,36
suppression,245516,6791,36
conception,183143,6776,36
constater,213109,6802,36
satisfaction,254140,6800,36
trafic,561324,6807,36
conduire,282799,6802,36
commandant,211504,6795,36
direct,706189,6808,36
intérieur,249595,6797,36
signifie,241403,6804,36
d'état,438189,6804,36
marine,820265,6805,36
savent,266544,6807,36
agricole,516671,6792,36
égard,90491,6746,36
soleil,654364,6807,36
personnage,372963,6803,36
signature,253982,6801,36
décret,196331,6760,36
attaques,382050,6809,36
représentation,240375,6786,36
pratiques,443911,6798,36
régulièrement,697884,6808,36
occidentale,76336,6722,36
échec,173445,6806,36
décider,209495,6802,36
séjour,349188,6801,36
domaines,243721,6798,36
vague,404179,6806,36
phase,632994,6806,36
naturellement,199818,6786,36
continent,236379,6792,36
démarche,518512,6804,36
royaume,595618,6802,36
l'afrique,209383,6801,36
prononcer,154691,6790,36
anti,486842,6806,36
intérieure,142515,6782,36
l'énergie,454177,6804,36
d'éviter,258673,6802,36
conclusions,158902,6785,36
russe,937128,6809,36
possibilités,162286,6790,36
duquel,157149,6790,36
phénomène,387847,6805,36
hier,1551772,6809,36
s'être,289602,6807,36
dessous,372674,6806,36
record,681140,6809,36
consacrée,222664,6795,36
portent,203912,6794,36
volume,245159,6789,36
équipes,1509964,6809,36
évolution,219892,6780,36
retrouvé,644204,6809,36
matinée,626787,6804,36
images,733975,6809,36
l'espace,956367,6804,36
l'intervention,267916,6794,36
heureux,501040,6809,36
places,897385,6809,36
appartient,171684,6781,36
convention,397220,6797,36
pacifique,155502,6781,36
l'appel,363048,6805,36
profondément,204645,6799,36
d'eau,893551,6806,36
considérable,103061,6753,36
opposé,171934,6805,36
relativement,178326,6796,36
vienne,187536,6802,36
complexe,423037,6803,36
favorables,177423,6793,36
cru,231726,6803,36
l'annonce,501079,6808,36
convaincre,295692,6804,36
expliqué,1108687,6809,36
d'aujourd'hui,245241,6802,36
champion,852749,6809,36
publiée,326210,6791,36
totalité,225926,6798,36
professionnelle,539941,6800,36
frères,395815,6807,36
l'humanité,168988,6790,36
drame,385638,6803,36
fondé,194535,6793,36
entrée,912306,6809,36
régler,204545,6801,36
montrent,260713,6796,36
économie,272709,6796,36
domicile,1191866,6809,36
information,429560,6806,36
sénateur,219564,6805,36
produire,359994,6803,36
l'amérique,168105,6797,36
intention,189605,6795,36
compétition,967620,6809,36
lance,620311,6808,36
vitesse,621011,6809,36
fête,1477072,6808,36
industriel,213015,6781,36
procédé,228435,6793,36
longues,269456,6804,36
élèves,1884218,6801,36
gouvernementale,105002,6753,36
attaque,472545,6809,36
mettent,306317,6804,36
libres,197474,6787,36
milliard,433450,6795,36
devons,363724,6807,36
espère,512143,6807,36
médecins,525214,6803,36
extraordinaire,208545,6799,36
vent,1084764,6807,36
règne,155819,6795,36
dangereux,316912,6806,36
constitué,181182,6788,36
riche,403021,6807,36
restera,552452,6807,36
réflexion,413038,6807,36
soin,278995,6795,36
marge,389610,6806,36
bâtiment,760372,6808,36
valoir,234548,6797,36
définitive,132074,6772,36
partage,577647,6808,36
engagements,246509,6794,36
attention,490670,6807,36
populaires,181540,6792,36
progression,396575,6805,36
vol,517185,6804,36
possibles,341544,6805,36
morale,120342,6786,36
lutter,372263,6805,36
emploi,504353,6801,36
perspectives,193396,6776,36
ventes,681217,6803,36
distance,428775,6808,36
arrière,351187,6806,36
peuples,93681,6749,36
évoque,396151,6805,36
respecter,406410,6805,36
visant,435916,6805,36
dos,487142,6809,36
essentiel,225826,6781,36
personnages,367370,6797,36
résolution,154634,6724,36
civils,246788,6792,36
l'échec,129177,6789,36
vis,555203,6807,36
match,3336329,6809,36
change,390926,6807,36
départements,383270,6792,36
arabe,146529,6769,36
vivant,333758,6801,36
el,360379,6807,36
l'objectif,936367,6808,36
chaîne,764626,6809,36
métier,674842,6806,36
médecin,535936,6806,36
autorité,147120,6785,36
processus,422704,6808,36
disparition,373241,6805,36
justement,313998,6805,36
rêve,462531,6809,36
traduit,189945,6794,36
analyse,384161,6808,36
couleur,393240,6802,36
pouvant,294020,6796,36
uvre,1140090,6809,36
prévues,292714,6793,36
l'hôpital,826818,6808,36
complet,436306,6806,36
initiative,306047,6799,36
battu,351213,6809,36
attendu,464127,6808,36
assemblée,394674,6776,36
fini,573662,6809,36
maladie,758610,6805,36
limiter,335975,6800,36
l'ancienne,551829,6804,36
installé,559820,6807,36
renoncer,146347,6795,36
bureaux,324059,6800,36
trouvait,270043,6809,36
soutenu,307083,6802,36
discuter,224205,6798,36
préfet,487085,6784,36
l'appui,146280,6784,36
récent,159827,6798,36
construit,338349,6805,36
tiré,320131,6805,36
réunir,216703,6789,36
anniversaire,404507,6805,36
découvrir,1431459,6808,36
précédente,323064,6803,36
version,607076,6808,36
banques,514028,6805,36
expliquer,307184,6806,36
principalement,413281,6796,36
garantie,202508,6792,36
intentions,165125,6794,36
procéder,181923,6788,36
d'administration,349908,6792,36
avance,425405,6809,36
protéger,509212,6807,36
l'expression,136860,6785,36
alain,894255,6809,36
bénéfice,287885,6784,36
beaux,402441,6804,36
provoquer,149941,6792,36
local,1012957,6808,36
objet,190343,6787,36
bénéficier,418918,6797,36
naturel,366503,6796,36
pétrole,323452,6795,36
producteurs,438041,6796,36
tribune,289035,6799,36
simples,232741,6795,36
langage,148120,6770,36
légèrement,346966,6809,36
présidents,250512,6793,36
classes,580451,6792,36
réclame,160611,6795,36
canada,297188,6799,36
rencontré,405274,6804,36
touche,549810,6809,36
man,298522,6807,36
absolument,292677,6809,36
particulière,307240,6801,36
supplémentaire,345634,6807,36
importance,103484,6774,36
présents,867262,6807,36
gaz,643598,6803,36
défaite,670979,6808,36
manifeste,107662,6757,36
code,446787,6795,36
films,645331,6805,36
