mot,categorie,source
d'entendre,verbe,lexique
licenciements,nom,lexique
durement,autre,lexique
élue,adj,lexique
s'agirait,verbe,lexique
ballon,nom,lexique
mini,nom,lexique
grévistes,nom,lexique
circuler,verbe,lexique
installées,verbe,lexique
alliances,nom,lexique
menacent,verbe,lexique
grecs,nom,lexique
tom,nom_propre,manuel
l'adversaire,nom,lexique
comique,nom,lexique
metz,nom_propre,spacy
abordé,adj,lexique
rumeur,nom,lexique
assurément,autre,lexique
visait,verbe,lexique
prononcés,adj,lexique
permanents,nom,lexique
rebelle,nom,lexique
adhésion,nom,lexique
barrières,nom,lexique
fantastique,nom,lexique
individuels,adj,lexique
correspondants,nom,lexique
l'opportunité,nom,lexique
d'angleterre,nom_propre,lexique+spacy
l'emporte,verbe,lexique
psychologie,nom,lexique
rouen,nom_propre,spacy
stage,nom,lexique
l'agression,nom,lexique
déséquilibre,nom,lexique
l'hexagone,nom_propre,lexique+spacy
miroir,nom,lexique
devise,nom,lexique
désignés,adj,lexique
manières,nom,lexique
l'arabie,nom_propre,spacy
conducteur,nom,lexique
jeanne,nom_propre,spacy
considérées,verbe,lexique
démographique,adj,lexique
l'enthousiasme,nom,lexique
illusion,nom,lexique
ch,autre,spacy
danois,nom,lexique
ballet,nom,lexique
originaires,adj,lexique
riposte,nom,lexique
concitoyens,nom,lexique
supplément,nom,lexique
chapelle,nom,lexique
tantôt,nom,lexique
représentée,adj,lexique
naturels,nom,lexique
l'emporter,verbe,lexique
indienne,nom,lexique
d'impôts,nom,lexique
ambiance,nom,lexique
désastre,nom,lexique
queue,nom,lexique
générosité,nom,lexique
allure,nom,lexique
directes,adj,lexique
exigence,nom,lexique
vocabulaire,nom,lexique
grecque,nom,lexique
cimetière,nom,lexique
huis,nom,lexique
primaires,nom,lexique
cathédrale,nom,lexique
d'homme,nom,lexique
accompagner,verbe,lexique
renvoyer,verbe,lexique
évaluer,verbe,lexique
sensation,nom,lexique
composer,verbe,lexique
voulais,verbe,lexique
s'occuper,verbe,lexique
cgc,nom_propre,spacy
ajoutent,verbe,lexique
chaussures,nom,lexique
saisons,nom,lexique
disposés,adj,lexique
conquérir,verbe,lexique
napoléon,nom_propre,manuel
touchent,verbe,lexique
opéré,nom,lexique
utilisateurs,nom,lexique
chargées,adj,lexique
élan,nom,lexique
garonne,nom_propre,spacy
boutique,nom,lexique
interrompu,adj,lexique
protesté,verbe,lexique
augmentations,nom,lexique
l'incident,nom,lexique
bain,nom,lexique
interrogations,nom,lexique
acheteurs,nom,lexique
banc,nom,lexique
d'assistance,nom,lexique
liquide,nom,lexique
conduits,nom,lexique
emprunts,nom,lexique
recueillis,adj,lexique
qu'aujourd'hui,autre,lexique
dramatiques,nom,lexique
l'italien,nom,lexique
consolider,verbe,lexique
redoutent,verbe,lexique
sincérité,nom,lexique
négocié,verbe,lexique
perdent,verbe,lexique
antonio,nom_propre,spacy
construits,verbe,lexique
remontée,nom,lexique
créent,verbe,lexique
gêne,nom,lexique
rapidité,nom,lexique
partition,nom,lexique
sections,nom,lexique
subvention,nom,lexique
d'expliquer,verbe,lexique
raconté,verbe,lexique
dénonciation,nom,lexique
ah,autre,lexique
inspecteur,nom,lexique
énergétique,nom,lexique
épaules,nom,lexique
sombres,adj,lexique
renvoyé,verbe,lexique
parait,verbe,lexique
s'attend,verbe,lexique
exclure,verbe,lexique
progresse,verbe,lexique
d'heure,nom,lexique
régulation,nom,lexique
éditeurs,nom,lexique
légers,adj,lexique
l'historien,nom,lexique
procédés,nom,lexique
blessées,nom,lexique
projection,nom,lexique
centimètres,nom,lexique
intégrer,verbe,lexique
légitimes,adj,lexique
procurer,verbe,lexique
comportant,verbe,lexique
s'élèvent,verbe,lexique
meubles,nom,lexique
permette,verbe,lexique
variété,nom,lexique
urnes,nom,lexique
israéliennes,nom,lexique
douteux,adj,lexique
firent,verbe,lexique
chapeau,nom,lexique
pib,nom,spacy
colonies,nom,lexique
bourses,nom,lexique
entretient,verbe,lexique
déçus,nom,lexique
identiques,adj,lexique
fatigue,nom,lexique
impact,nom,lexique
éloigné,adj,lexique
bagdad,nom_propre,spacy
marketing,nom,lexique
n'hésite,verbe,lexique
gratuit,adj,lexique
associée,nom,lexique
concrète,adj,lexique
l'incertitude,nom,lexique
aperçu,nom,lexique
palmarès,nom,lexique
quoique,autre,lexique
convenu,adj,lexique
évité,verbe,lexique
attachement,nom,lexique
respectifs,adj,lexique
textile,nom,lexique
situer,verbe,lexique
appartements,nom,lexique
conceptions,nom,lexique
brutal,adj,lexique
fabricant,nom,lexique
d'espoir,nom,lexique
s'attaquer,verbe,lexique
l'assaut,nom,lexique
douloureux,adj,lexique
équitable,adj,lexique
florence,nom_propre,lexique+spacy
suspect,nom,lexique
faiblesses,nom,lexique
réfugié,nom,lexique
prioritaire,adj,lexique
infrastructures,nom_propre,lexique+spacy
reprochent,verbe,lexique
frank,nom_propre,spacy
mutuelle,nom,lexique
carnet,nom,lexique
filière,nom,lexique
cerveau,nom,lexique
appelait,verbe,lexique
péninsule,nom,lexique
vingtième,nom,lexique
plaintes,nom,lexique
menu,nom,lexique
aériens,nom,lexique
l'écho,nom,lexique
historiens,nom,lexique
repartir,verbe,lexique
exceptionnelles,adj,lexique
aboutit,verbe,lexique
souhaitons,verbe,lexique
prêté,nom,lexique
l'imagination,nom,lexique
différend,nom,lexique
amitié,nom,lexique
situées,adj,lexique
inédit,nom,lexique
installation,nom,lexique
mince,adj,lexique
poisson,nom,lexique
dus,adj,lexique
attentif,adj,lexique
dispositifs,nom,lexique
sache,verbe,lexique
fantaisie,nom,lexique
identifié,verbe,lexique
offerte,verbe,lexique
deuil,nom,lexique
senti,nom,lexique
exprimée,verbe,lexique
clause,nom,lexique
incarne,verbe,lexique
liaisons,nom,lexique
clichés,nom,lexique
relatifs,adj,lexique
pratiqué,verbe,lexique
inférieurs,nom,lexique
d'avenir,nom,lexique
breton,nom,lexique
l'autriche,nom_propre,spacy
gratuitement,autre,lexique
chanter,verbe,lexique
sorbonne,nom_propre,lexique+spacy
développements,nom,lexique
athènes,nom_propre,spacy
cou,nom,lexique
émanant,verbe,lexique
d'apprendre,verbe,lexique
recommande,verbe,lexique
orchestre,nom,lexique
céréales,nom,lexique
tiens,nom,lexique
orange,nom_propre,manuel
tél,nom,lexique
décidées,adj,lexique
mohammed,nom_propre,spacy
pleins,nom,lexique
variable,nom,lexique
d'abandonner,verbe,lexique
hassan,nom_propre,spacy
mineur,nom,lexique
collèges,nom,lexique
entretenir,verbe,lexique
monuments,nom,lexique
patients,nom,lexique
gère,verbe,lexique
déclarée,adj,lexique
dégage,verbe,lexique
caractéristique,nom,lexique
complément,nom,lexique
routier,nom,lexique
casser,verbe,lexique
défauts,nom,lexique
finlande,nom_propre,spacy
loyer,nom,lexique
éliminer,verbe,lexique
haye,nom_propre,spacy
continu,nom,lexique
d'offrir,verbe,lexique
modérée,nom,lexique
espérait,verbe,lexique
démissionner,verbe,lexique
centriste,nom,lexique
héritage,nom,lexique
grièvement,autre,lexique
pensions,nom,lexique
iv,autre,spacy
bruits,nom,lexique
honnête,adj,lexique
couches,nom,lexique
pme,nom,spacy
allocations,nom,lexique
réputé,adj,lexique
general,nom_propre,spacy
réunira,verbe,lexique
fonder,verbe,lexique
étonnante,adj,lexique
boutiques,nom,lexique
semblé,verbe,lexique
manquait,verbe,lexique
rencontrent,verbe,lexique
accueillie,verbe,lexique
d'alain,nom_propre,lexique+spacy
marocain,nom,lexique
similaires,adj,lexique
bond,nom,lexique
grille,nom,lexique
correctionnel,adj,lexique
retraités,nom,lexique
revues,nom,lexique
rabat,nom,lexique
sanitaires,nom,lexique
atout,nom,lexique
demandeurs,nom,lexique
rembourser,verbe,lexique
noble,nom,lexique
agréable,nom,lexique
armements,nom,lexique
accusation,nom,lexique
ile,nom_propre,spacy
sénégal,nom_propre,spacy
compromettre,verbe,lexique
d'assises,nom,lexique
vraies,adj,lexique
dépassant,nom,lexique
confortable,adj,lexique
globe,nom,lexique
jordanie,nom_propre,spacy
distribué,adj,lexique
faciles,adj,lexique
exceptions,nom,lexique
sportives,nom,lexique
d'inspiration,nom,lexique
ordinateur,nom,lexique
devoirs,nom,lexique
envoie,verbe,lexique
tests,nom,lexique
merveilleux,nom,lexique
l'erreur,nom,lexique
chiens,nom,lexique
scepticisme,nom,lexique
belgrade,nom_propre,spacy
secrétaires,nom,lexique
reculer,verbe,lexique
l'adaptation,nom,lexique
business,nom,lexique
pension,nom,lexique
proclamé,verbe,lexique
l'espèce,nom,lexique
tv,nom,spacy
d'azur,nom,lexique
for,nom,lexique
voyez,verbe,lexique
brillante,adj,lexique
artistiques,adj,lexique
mobilité,nom,lexique
équipement,nom,lexique
mortes,nom,lexique
d'examiner,verbe,lexique
semblant,nom,lexique
l'inspection,nom,lexique
époux,nom,lexique
sociologue,nom,lexique
engins,nom,lexique
financièrement,autre,lexique
ondes,nom,lexique
perception,nom,lexique
technologiques,adj,lexique
italiennes,nom,lexique
commandé,adj,lexique
équipés,adj,lexique
d'épargne,nom,lexique
tchécoslovaquie,nom_propre,spacy
couples,nom,lexique
rentré,nom,lexique
vins,nom,lexique
exploiter,verbe,lexique
modernité,nom,lexique
vainqueurs,nom,lexique
l'atelier,nom,lexique
staline,nom_propre,spacy
jouait,verbe,lexique
maintenue,nom,lexique
creux,nom,lexique
calmer,verbe,lexique
anonymes,nom,lexique
optimisme,nom,lexique
faure,nom_propre,spacy
distribuer,verbe,lexique
terrestre,adj,lexique
interprètes,nom,lexique
sauvages,nom,lexique
divisée,adj,lexique
aveugle,nom,lexique
maux,nom,lexique
repousser,verbe,lexique
prêtres,nom,lexique
ministérielle,adj,lexique
reprennent,verbe,lexique
fautes,nom,lexique
dérouler,verbe,lexique
délits,nom,lexique
protégés,nom,lexique
allés,verbe,lexique
démissionné,verbe,lexique
boris,nom_propre,spacy
contraires,nom,lexique
fossé,nom,lexique
glisse,nom,lexique
déterminant,nom,lexique
abrite,verbe,lexique
médiocre,nom,lexique
laissés,nom,lexique
parité,nom,lexique
l'échéance,nom,lexique
impliqués,verbe,lexique
individu,nom,lexique
partent,verbe,lexique
luis,verbe,lexique
gallimard,nom_propre,spacy
établies,adj,lexique
fleur,nom,lexique
mérites,nom,lexique
envisagées,adj,lexique
champagne,nom,lexique
ruines,nom,lexique
d'accroître,verbe,lexique
changent,verbe,lexique
ajoutait,verbe,lexique
recueil,nom,lexique
roses,nom,lexique
fragiles,adj,lexique
succèdent,verbe,lexique
salons,nom,lexique
excessif,adj,lexique
commando,nom,lexique
bourgeoisie,nom,lexique
attaquer,verbe,lexique
quo,autre,spacy
applaudissements,nom,lexique
d'accéder,verbe,lexique
l'insee,nom_propre,spacy
hitler,nom_propre,spacy
commissaires,nom,lexique
envoyée,nom,lexique
lyrique,adj,lexique
radicalement,autre,lexique
prendrait,verbe,lexique
abandonnée,adj,lexique
torture,nom,lexique
rémunérations,nom,lexique
l'éventualité,nom,lexique
minoritaire,adj,lexique
chars,nom,lexique
reconstituer,verbe,lexique
ford,nom_propre,spacy
écologistes,nom,lexique
l'évacuation,nom,lexique
économiquement,autre,lexique
directives,nom,lexique
vivait,verbe,lexique
tromper,verbe,lexique
habituel,adj,lexique
qu'avant,nom,lexique
atouts,nom,lexique
mathématiques,nom,lexique
chante,verbe,lexique
boîtes,nom,lexique
courtes,adj,lexique
militante,nom,lexique
oreilles,nom,lexique
satisfaisante,adj,lexique
issues,nom,lexique
cuir,nom,lexique
animateurs,nom,lexique
abonnés,nom,lexique
l'idéologie,nom,lexique
monaco,nom_propre,spacy
pair,nom,lexique
sûrs,adj,lexique
envisagent,verbe,lexique
assurait,verbe,lexique
visiteur,nom,lexique
détour,nom,lexique
l'épargne,nom,lexique
dépendent,verbe,lexique
devenait,verbe,lexique
église,nom,lexique
criminel,nom,lexique
regain,nom,lexique
fragilité,nom,lexique
conduisent,verbe,lexique
tirent,verbe,lexique
d'amende,nom,lexique
bac,nom,lexique
hussein,nom_propre,spacy
n'avais,verbe,lexique
d'activités,nom,lexique
rencontrés,adj,lexique
l'anonymat,nom,lexique
d'élections,nom,lexique
appliquées,adj,lexique
diffuse,adj,lexique
sonore,adj,lexique
saluer,verbe,lexique
partenariat,nom,lexique
compétitions,nom,lexique
interpellé,verbe,lexique
entente,nom,lexique
explosé,verbe,lexique
saisis,adj,lexique
sexuelle,adj,lexique
législative,nom,lexique
communiqués,nom,lexique
latin,nom,lexique
déroulent,verbe,lexique
rapproche,verbe,lexique
émeutes,nom,lexique
reconstitution,nom,lexique
commenter,verbe,lexique
prière,nom,lexique
hélicoptères,nom,lexique
existants,adj,lexique
poing,nom,lexique
panne,nom,lexique
changes,nom,lexique
retarder,verbe,lexique
fumée,nom,lexique
contribuent,verbe,lexique
pétrolières,adj,lexique
trône,nom,lexique
standard,nom,lexique
franchise,nom,lexique
centenaire,nom,lexique
barrages,nom,lexique
candidatures,nom,lexique
gardent,verbe,lexique
n'aime,verbe,lexique
bill,nom_propre,lexique+spacy
l'incendie,nom,lexique
l'architecte,nom,lexique
surfaces,nom,lexique
suffisent,verbe,lexique
pressé,nom,lexique
lent,adj,lexique
combattant,nom,lexique
satisfaits,adj,lexique
progressiste,nom,lexique
l'irlande,nom_propre,spacy
natale,adj,lexique
reviendra,verbe,lexique
recommandé,nom,lexique
intérieurs,nom,lexique
transporter,verbe,lexique
bancs,nom,lexique
veuve,nom,lexique
lisbonne,nom_propre,spacy
médiation,nom,lexique
déployés,adj,lexique
séparés,adj,lexique
spirituel,nom,lexique
inédite,adj,lexique
garanti,adj,lexique
flot,nom,lexique
mario,nom_propre,spacy
canton,nom,lexique
turcs,nom,lexique
dangereuses,adj,lexique
curieusement,autre,lexique
laissée,verbe,lexique
l'acteur,nom,lexique
disposait,verbe,lexique
trouvant,verbe,lexique
culpabilité,nom,lexique
coordonner,verbe,lexique
musiques,nom,lexique
tchèque,nom,lexique
amendements,nom,lexique
régulier,nom,lexique
finissent,verbe,lexique
debré,nom_propre,spacy
munitions,nom,lexique
accusent,verbe,lexique
censé,adj,lexique
l'oreille,nom,lexique
l'intéressé,nom,lexique
tracts,nom,lexique
intégration,nom,lexique
fournis,adj,lexique
entraînant,adj,lexique
reims,nom_propre,spacy
duo,nom,lexique
l'archipel,nom,lexique
chimique,adj,lexique
transformée,adj,lexique
baptisée,verbe,lexique
annoncent,verbe,lexique
bus,nom,lexique
incontestable,adj,lexique
prévient,verbe,lexique
cadavres,nom,lexique
s'intéresser,verbe,lexique
rattraper,verbe,lexique
lorsqu'un,autre,lexique
retards,nom,lexique
serons,verbe,lexique
l'élargissement,nom,lexique
durablement,autre,lexique
amende,nom,lexique
internet,nom,lexique
contribuables,nom,lexique
apportées,verbe,lexique
ordinaires,nom,lexique
spéculation,nom,lexique
polonaise,nom,lexique
l'émergence,nom_propre,lexique+spacy
sons,nom,lexique
obtenue,verbe,lexique
privilégiés,nom,lexique
syrien,nom,lexique
jugeant,verbe,lexique
solidaire,adj,lexique
stars,nom,lexique
joli,adj,lexique
débattre,verbe,lexique
dominant,nom,lexique
accompagnés,adj,lexique
rurale,nom,lexique
légalité,nom,lexique
illustré,nom,lexique
rentable,adj,lexique
travaillait,verbe,lexique
notables,nom,lexique
bank,autre,spacy
menés,verbe,lexique
invitation,nom,lexique
l'électorat,nom,lexique
urbains,adj,lexique
accompagne,verbe,lexique
surprendre,verbe,lexique
entreprendre,verbe,lexique
incontestablement,autre,lexique
parution,nom,lexique
progressif,adj,lexique
cercles,nom,lexique
cession,nom,lexique
tony,nom_propre,spacy
espérons,verbe,lexique
di,autre,spacy
vaincre,verbe,lexique
revenue,adj,lexique
l'avènement,nom,lexique
ajoutée,adj,lexique
défavorable,adj,lexique
ultérieurement,autre,lexique
dirigeait,verbe,lexique
économiste,nom_propre,lexique+spacy
irlandais,nom,lexique
ambassadeurs,nom,lexique
commettre,verbe,lexique
description,nom,lexique
télévisé,adj,lexique
d'alerte,nom,lexique
concrètement,autre,lexique
foire,nom,lexique
clermont,nom_propre,spacy
sterling,nom,lexique
tombent,verbe,lexique
prévenus,nom,lexique
comédien,nom,lexique
carlo,nom_propre,spacy
comparé,adj,lexique
indemnités,nom,lexique
seconds,nom,lexique
simone,nom_propre,spacy
d'opérations,nom,lexique
confondre,verbe,lexique
soigner,verbe,lexique
télévisions,nom,lexique
promenade,nom,lexique
intégralement,autre,lexique
cachent,verbe,lexique
tendresse,nom,lexique
incendie,nom,lexique
cherchait,verbe,lexique
souffrances,nom,lexique
viens,verbe,lexique
potentiels,nom,lexique
estimée,verbe,lexique
plaint,verbe,lexique
inculpés,nom,lexique
osé,adj,lexique
généralisée,adj,lexique
élire,verbe,lexique
intérim,nom,lexique
formée,adj,lexique
parcouru,verbe,lexique
qu'entre,autre,lexique
maillot,nom,lexique
existantes,adj,lexique
carburant,nom,lexique
étroit,adj,lexique
l'hostilité,nom,lexique
serre,nom,lexique
défis,nom,lexique
redresser,verbe,lexique
couteau,nom,lexique
d'échanges,nom,lexique
déchets,nom,lexique
d'audience,nom,lexique
croître,verbe,lexique
idéologiques,adj,lexique
british,adj,lexique
sympathisants,nom,lexique
rendues,adj,lexique
d'acier,nom,lexique
turque,nom,lexique
détourner,verbe,lexique
ressemblent,verbe,lexique
vus,adj,lexique
sincère,adj,lexique
calculé,verbe,lexique
statue,nom,lexique
d'expérience,nom,lexique
l'octroi,nom,lexique
conversion,nom,lexique
parisiennes,nom,lexique
imaginaire,nom,lexique
indiquait,verbe,lexique
reflet,nom,lexique
d'existence,nom,lexique
s'appuyer,verbe,lexique
échéant,adj,lexique
prélèvements,nom,lexique
arrivant,nom,lexique
patrice,nom_propre,spacy
poussent,verbe,lexique
d'exception,nom,lexique
l'élimination,nom,lexique
chapitres,nom,lexique
signatures,nom,lexique
concret,nom,lexique
studios,nom,lexique
s'ajouter,verbe,lexique
renouer,verbe,lexique
adapter,verbe,lexique
gratuite,adj,lexique
madame,nom,lexique
frein,nom,lexique
press,autre,spacy
déroulé,verbe,lexique
resterait,verbe,lexique
galeries,nom,lexique
habile,adj,lexique
analystes,nom,lexique
ventre,nom,lexique
conservatoire,nom,lexique
commercialisation,nom,lexique
psychologiques,adj,lexique
dessein,nom,lexique
éclat,nom,lexique
donna,verbe,lexique
symboles,nom,lexique
strauss,nom_propre,spacy
refusait,verbe,lexique
exercices,nom,lexique
revalorisation,nom,lexique
indice,nom,lexique
semblaient,verbe,lexique
colombie,nom_propre,spacy
raisonnement,nom,lexique
contributions,nom,lexique
rassemblé,verbe,lexique
bourbon,nom,lexique
fusil,nom,lexique
datant,verbe,lexique
dépendra,verbe,lexique
sébastien,nom_propre,spacy
n'entend,verbe,lexique
prévaloir,verbe,lexique
l'informatique,nom,lexique
accusée,nom,lexique
aimerait,verbe,lexique
hâte,nom,lexique
statu,nom,spacy
supériorité,nom,lexique
détournement,nom,lexique
boire,nom,lexique
rentre,verbe,lexique
irlande,nom_propre,spacy
frappant,adj,lexique
adopte,verbe,lexique
news,nom,lexique
renversement,nom,lexique
d'appeler,verbe,lexique
d'effectuer,verbe,lexique
bébé,nom,lexique
ressenti,adj,lexique
racheter,verbe,lexique
voyons,verbe,lexique
ère,nom,lexique
visité,verbe,lexique
résolutions,nom,lexique
sommets,nom,lexique
apportée,verbe,lexique
condamnations,nom,lexique
l'audiovisuel,nom,lexique
retire,verbe,lexique
planification,nom,lexique
blessure,nom,lexique
timide,adj,lexique
hélène,nom_propre,spacy
n'exclut,verbe,lexique
réjouit,verbe,lexique
tva,nom,spacy
peint,adj,lexique
optimistes,nom,lexique
virage,nom,lexique
examens,nom,lexique
interdisant,verbe,lexique
