horodatage,tag,media,demi,seuil,filtre,nettoie,pics,n_pics_seuil,n_mots,n_nms,n_bords,n_centres_ecartes,n_plates,n_fenetres,D,K50,K50_frac,rang_eff,rang_eff_frac,cum3,cum6,cum10,gain6,cum6_nul,exces6,v1,v2,v3,v4,v5,v6,duree_s
2026-07-31T16:51:15,lefigaro_d5_s4_noms_propres_n5000,lefigaro,5,4,noms_propres,5000,_s3,7950,812,5435,14,146,4,5271,11,3,0.3000,8.13,0.8127,0.5041,0.7534,0.9972,1.256,0.6375,1.182,0.200103,0.174836,0.129192,0.089880,0.081527,0.077882,1
2026-07-31T16:51:17,lefigaro_d5_s5_tous_n5000,lefigaro,5,5,tous,5000,_s3,30635,6549,20413,34,543,17,19819,11,4,0.4000,8.77,0.8766,0.4506,0.7334,0.9961,1.222,0.6333,1.158,0.172426,0.160556,0.117620,0.114876,0.089384,0.078564,1
2026-07-31T16:51:19,lefigaro_d5_s5_sans_verbes_n5000,lefigaro,5,5,sans_verbes,5000,_s3,28875,5755,18911,32,532,15,18332,11,4,0.4000,8.74,0.8745,0.4523,0.7352,0.9961,1.225,0.6341,1.160,0.173128,0.159856,0.119349,0.116016,0.088934,0.077948,1
2026-07-31T16:51:21,lefigaro_d5_s5_noms_n5000,lefigaro,5,5,noms,5000,_s3,23226,4930,16328,30,481,11,15806,11,4,0.4000,8.53,0.8530,0.4745,0.7379,0.9957,1.230,0.6345,1.163,0.181419,0.172581,0.120491,0.094571,0.089751,0.079046,1
2026-07-31T16:51:23,lefigaro_d5_s5_noms_propres_n5000,lefigaro,5,5,noms_propres,5000,_s3,3885,715,2622,11,93,1,2517,11,3,0.3000,7.81,0.7811,0.5252,0.7608,0.9955,1.268,0.6484,1.173,0.213733,0.181754,0.129707,0.082275,0.081210,0.072079,1
2026-07-31T16:51:25,lefigaro_d5_s6_tous_n5000,lefigaro,5,6,tous,5000,_s3,18963,4610,11443,25,380,8,11030,11,4,0.4000,8.57,0.8573,0.4732,0.7442,0.9945,1.240,0.6452,1.153,0.180645,0.153643,0.138901,0.112798,0.084140,0.074097,1
2026-07-31T16:51:27,lefigaro_d5_s6_sans_verbes_n5000,lefigaro,5,6,sans_verbes,5000,_s3,18131,4155,10735,23,372,7,10333,11,4,0.4000,8.55,0.8552,0.4745,0.7448,0.9945,1.241,0.6448,1.155,0.182088,0.153283,0.139152,0.112639,0.083796,0.073853,1
2026-07-31T16:51:29,lefigaro_d5_s6_noms_n5000,lefigaro,5,6,noms,5000,_s3,13666,3646,9105,21,332,6,8746,11,4,0.4000,8.42,0.8424,0.4745,0.7507,0.9938,1.251,0.6444,1.165,0.186491,0.168781,0.119201,0.115265,0.084354,0.076594,1
2026-07-31T16:51:31,lefigaro_d5_s6_noms_propres_n5000,lefigaro,5,6,noms_propres,5000,_s3,2275,567,1495,10,56,1,1428,11,3,0.3000,7.39,0.7392,0.5476,0.7773,0.9947,1.296,0.6588,1.180,0.235663,0.182716,0.129212,0.080324,0.076577,0.072829,1
2026-07-31T16:51:34,lefigaro_d10_s3_tous_n5000,lefigaro,10,3,tous,5000,_s3,161005,9954,111406,179,1303,10,109914,21,8,0.4000,18.06,0.9028,0.2495,0.4271,0.6171,1.424,0.3681,1.160,0.092779,0.081266,0.075432,0.069502,0.054652,0.053513,2
2026-07-31T16:51:37,lefigaro_d10_s3_sans_verbes_n5000,lefigaro,10,3,sans_verbes,5000,_s3,143427,7987,97100,165,1254,10,95671,21,8,0.4000,17.85,0.8927,0.2551,0.4344,0.6233,1.448,0.3723,1.167,0.095557,0.083252,0.076311,0.070418,0.055392,0.053469,2
2026-07-31T16:51:39,lefigaro_d10_s3_noms_n5000,lefigaro,10,3,noms,5000,_s3,122015,6440,82893,148,1137,8,81600,21,8,0.4000,17.64,0.8822,0.2609,0.4416,0.6288,1.472,0.3753,1.177,0.098359,0.085271,0.077220,0.071722,0.055350,0.053702,2
2026-07-31T16:51:42,lefigaro_d10_s3_noms_propres_n5000,lefigaro,10,3,noms_propres,5000,_s3,20311,825,12353,41,204,2,12106,21,7,0.3500,15.89,0.7943,0.3052,0.4988,0.6749,1.663,0.4136,1.206,0.116172,0.105329,0.083739,0.079378,0.058116,0.056064,1
2026-07-31T16:51:44,lefigaro_d10_s4_tous_n5000,lefigaro,10,4,tous,5000,_s3,60558,8823,40897,84,792,5,40016,21,7,0.3500,16.58,0.8290,0.2873,0.4744,0.6555,1.581,0.4066,1.167,0.115447,0.091875,0.079966,0.075068,0.059419,0.052581,1
2026-07-31T16:51:46,lefigaro_d10_s4_sans_verbes_n5000,lefigaro,10,4,sans_verbes,5000,_s3,55761,7348,36960,79,773,5,36103,21,7,0.3500,16.39,0.8195,0.2916,0.4802,0.6602,1.601,0.4096,1.173,0.117887,0.093793,0.079876,0.075777,0.060274,0.052625,1
2026-07-31T16:51:49,lefigaro_d10_s4_noms_n5000,lefigaro,10,4,noms,5000,_s3,46726,6065,32088,69,705,4,31310,21,7,0.3500,16.10,0.8052,0.2980,0.4877,0.6653,1.626,0.4103,1.189,0.121977,0.096798,0.079241,0.077649,0.058576,0.053472,2
2026-07-31T16:51:52,lefigaro_d10_s4_noms_propres_n5000,lefigaro,10,4,noms_propres,5000,_s3,7950,812,5095,24,130,1,4940,21,6,0.3000,14.51,0.7255,0.3420,0.5324,0.7012,1.775,0.4331,1.229,0.138673,0.117135,0.086155,0.074250,0.060335,0.055887,1
2026-07-31T16:51:55,lefigaro_d10_s5_tous_n5000,lefigaro,10,5,tous,5000,_s3,30635,6548,19219,51,498,4,18666,21,6,0.3000,15.27,0.7637,0.3199,0.5118,0.6836,1.706,0.4346,1.178,0.132766,0.102082,0.085076,0.077240,0.064412,0.050241,2
2026-07-31T16:51:58,lefigaro_d10_s5_sans_verbes_n5000,lefigaro,10,5,sans_verbes,5000,_s3,28875,5754,17769,48,487,4,17230,21,6,0.3000,15.14,0.7568,0.3235,0.5158,0.6866,1.719,0.4364,1.182,0.134398,0.103306,0.085824,0.077517,0.064517,0.050260,2
2026-07-31T16:52:01,lefigaro_d10_s5_noms_n5000,lefigaro,10,5,noms,5000,_s3,23226,4929,15498,45,446,3,15004,21,6,0.3000,14.78,0.7391,0.3299,0.5230,0.6919,1.743,0.4364,1.199,0.140307,0.108388,0.081193,0.079554,0.061959,0.051644,1
2026-07-31T16:52:03,lefigaro_d10_s5_noms_propres_n5000,lefigaro,10,5,noms_propres,5000,_s3,3885,715,2500,14,86,1,2399,21,5,0.2500,13.20,0.6600,0.3769,0.5638,0.7235,1.879,0.4500,1.253,0.156734,0.131549,0.088654,0.069675,0.061258,0.055938,1
2026-07-31T16:52:06,lefigaro_d10_s6_tous_n5000,lefigaro,10,6,tous,5000,_s3,18963,4608,10653,35,350,2,10266,21,6,0.3000,14.29,0.7147,0.3489,0.5388,0.7028,1.796,0.4543,1.186,0.144283,0.108034,0.096581,0.077058,0.064689,0.048142,1
2026-07-31T16:52:08,lefigaro_d10_s6_sans_verbes_n5000,lefigaro,10,6,sans_verbes,5000,_s3,18131,4153,9965,32,342,2,9589,21,6,0.3000,14.20,0.7099,0.3523,0.5409,0.7045,1.803,0.4559,1.186,0.145369,0.109005,0.097888,0.076818,0.063835,0.047994,1
2026-07-31T16:52:10,lefigaro_d10_s6_noms_n5000,lefigaro,10,6,noms,5000,_s3,13666,3645,8617,30,312,2,8273,21,5,0.2500,13.85,0.6925,0.3544,0.5505,0.7129,1.835,0.4564,1.206,0.151797,0.114425,0.088151,0.081402,0.064517,0.050214,1
2026-07-31T16:52:12,lefigaro_d10_s6_noms_propres_n5000,lefigaro,10,6,noms_propres,5000,_s3,2275,567,1440,12,52,1,1375,21,5,0.2500,12.28,0.6139,0.3999,0.5854,0.7422,1.951,0.4681,1.251,0.172987,0.137264,0.089601,0.070458,0.060902,0.054201,1
2026-07-31T16:52:15,lefigaro_d15_s3_tous_n5000,lefigaro,15,3,tous,5000,_s3,161005,9954,105104,281,1163,0,103660,31,11,0.3667,26.28,0.8761,0.1925,0.3277,0.4732,1.638,0.2712,1.208,0.074310,0.060020,0.058143,0.052547,0.043682,0.038997,2
2026-07-31T16:52:18,lefigaro_d15_s3_sans_verbes_n5000,lefigaro,15,3,sans_verbes,5000,_s3,143427,7987,91410,261,1117,0,90032,31,11,0.3667,25.87,0.8624,0.1984,0.3358,0.4813,1.679,0.2751,1.220,0.077264,0.061229,0.059881,0.053623,0.044434,0.039325,2
2026-07-31T16:52:21,lefigaro_d15_s3_noms_n5000,lefigaro,15,3,noms,5000,_s3,122015,6440,78008,238,1014,0,76756,31,11,0.3667,25.52,0.8507,0.2035,0.3424,0.4876,1.712,0.2772,1.235,0.079943,0.062146,0.061418,0.054712,0.044449,0.039708,2
2026-07-31T16:52:23,lefigaro_d15_s3_noms_propres_n5000,lefigaro,15,3,noms_propres,5000,_s3,20311,825,11479,49,183,0,11247,31,9,0.3000,22.54,0.7513,0.2418,0.3994,0.5447,1.997,0.3119,1.281,0.096047,0.079093,0.066709,0.061985,0.050684,0.044904,1
2026-07-31T16:52:25,lefigaro_d15_s4_tous_n5000,lefigaro,15,4,tous,5000,_s3,60558,8822,39118,133,702,0,38283,31,10,0.3333,23.44,0.7813,0.2322,0.3777,0.5214,1.889,0.3079,1.227,0.097263,0.069256,0.065672,0.057966,0.047442,0.040118,1
2026-07-31T16:52:28,lefigaro_d15_s4_sans_verbes_n5000,lefigaro,15,4,sans_verbes,5000,_s3,55761,7347,35309,126,685,0,34498,31,10,0.3333,23.06,0.7686,0.2370,0.3843,0.5274,1.922,0.3117,1.233,0.100169,0.070950,0.065904,0.058818,0.048065,0.040408,2
2026-07-31T16:52:30,lefigaro_d15_s4_noms_n5000,lefigaro,15,4,noms,5000,_s3,46726,6064,30713,113,627,0,29973,31,10,0.3333,22.68,0.7560,0.2415,0.3902,0.5325,1.951,0.3127,1.248,0.103432,0.072676,0.065394,0.060086,0.047548,0.041052,1
2026-07-31T16:52:32,lefigaro_d15_s4_noms_propres_n5000,lefigaro,15,4,noms_propres,5000,_s3,7950,812,4854,28,116,0,4710,31,8,0.2667,20.03,0.6678,0.2771,0.4380,0.5784,2.190,0.3405,1.286,0.118173,0.090704,0.068197,0.062958,0.052762,0.045193,1
2026-07-31T16:52:34,lefigaro_d15_s5_tous_n5000,lefigaro,15,5,tous,5000,_s3,30635,6545,18457,78,440,0,17939,31,9,0.3000,20.78,0.6928,0.2690,0.4209,0.5608,2.105,0.3397,1.239,0.117799,0.080202,0.071037,0.061594,0.050043,0.040250,1
2026-07-31T16:52:37,lefigaro_d15_s5_sans_verbes_n5000,lefigaro,15,5,sans_verbes,5000,_s3,28875,5751,17042,75,430,0,16537,31,9,0.3000,20.50,0.6834,0.2730,0.4256,0.5648,2.128,0.3422,1.244,0.119997,0.081444,0.071514,0.062144,0.050152,0.040362,1
2026-07-31T16:52:39,lefigaro_d15_s5_noms_n5000,lefigaro,15,5,noms,5000,_s3,23226,4926,14935,71,397,0,14467,31,8,0.2667,20.09,0.6695,0.2764,0.4305,0.5695,2.153,0.3417,1.260,0.124500,0.084173,0.067738,0.063809,0.049486,0.040811,1
2026-07-31T16:52:41,lefigaro_d15_s5_noms_propres_n5000,lefigaro,15,5,noms_propres,5000,_s3,3885,714,2404,16,77,0,2311,31,7,0.2333,17.53,0.5842,0.3177,0.4758,0.6110,2.379,0.3679,1.293,0.139944,0.105120,0.072650,0.061611,0.051558,0.044959,1
2026-07-31T16:52:44,lefigaro_d15_s6_tous_n5000,lefigaro,15,6,tous,5000,_s3,18963,4605,10211,56,309,0,9846,31,8,0.2667,18.81,0.6269,0.3007,0.4553,0.5906,2.277,0.3661,1.244,0.131890,0.089170,0.079666,0.063013,0.050623,0.040981,2
2026-07-31T16:52:47,lefigaro_d15_s6_sans_verbes_n5000,lefigaro,15,6,sans_verbes,5000,_s3,18131,4150,9532,53,302,0,9177,31,8,0.2667,18.58,0.6195,0.3048,0.4588,0.5935,2.294,0.3686,1.245,0.133599,0.090178,0.080982,0.063067,0.050001,0.040964,1
2026-07-31T16:52:50,lefigaro_d15_s6_noms_n5000,lefigaro,15,6,noms,5000,_s3,13666,3642,8305,50,277,0,7978,31,7,0.2333,18.16,0.6053,0.3061,0.4638,0.5999,2.319,0.3676,1.262,0.139533,0.092002,0.074524,0.065689,0.050469,0.041590,1
2026-07-31T16:52:52,lefigaro_d15_s6_noms_propres_n5000,lefigaro,15,6,noms_propres,5000,_s3,2275,567,1391,13,47,0,1331,31,6,0.2000,15.76,0.5252,0.3476,0.5063,0.6401,2.531,0.3939,1.285,0.155135,0.115896,0.076614,0.062971,0.050448,0.045199,1
2026-07-31T16:52:57,lefigaro_d25_s3_tous_n5000,lefigaro,25,3,tous,5000,_s3,161005,9954,97105,378,1040,0,95687,51,18,0.3600,41.66,0.8332,0.1448,0.2438,0.3458,2.031,0.1937,1.259,0.056853,0.047598,0.040398,0.036624,0.033855,0.028452,3
2026-07-31T16:53:01,lefigaro_d25_s3_sans_verbes_n5000,lefigaro,25,3,sans_verbes,5000,_s3,143427,7987,84275,349,995,0,82931,51,18,0.3600,40.78,0.8155,0.1506,0.2514,0.3546,2.095,0.1978,1.271,0.059745,0.048947,0.041910,0.037632,0.034147,0.028970,3
2026-07-31T16:53:04,lefigaro_d25_s3_noms_n5000,lefigaro,25,3,noms,5000,_s3,122015,6440,71855,319,909,0,70627,51,17,0.3400,40.08,0.8015,0.1552,0.2570,0.3613,2.142,0.2002,1.284,0.062111,0.049983,0.043135,0.038474,0.033928,0.029368,2
2026-07-31T16:53:06,lefigaro_d25_s3_noms_propres_n5000,lefigaro,25,3,noms_propres,5000,_s3,20311,825,10471,55,167,0,10249,51,14,0.2800,34.15,0.6830,0.1906,0.3089,0.4198,2.574,0.2350,1.314,0.077235,0.057413,0.055998,0.045512,0.039507,0.033202,1
2026-07-31T16:53:09,lefigaro_d25_s4_tous_n5000,lefigaro,25,4,tous,5000,_s3,60558,8821,37160,166,636,0,36358,51,15,0.3000,35.82,0.7164,0.1827,0.2911,0.3962,2.426,0.2295,1.268,0.079348,0.055325,0.048020,0.041334,0.035925,0.031126,2
2026-07-31T16:53:12,lefigaro_d25_s4_sans_verbes_n5000,lefigaro,25,4,sans_verbes,5000,_s3,55761,7346,33508,159,619,0,32730,51,15,0.3000,35.04,0.7009,0.1874,0.2974,0.4032,2.479,0.2333,1.275,0.082247,0.055775,0.049373,0.042244,0.036292,0.031514,2
2026-07-31T16:53:15,lefigaro_d25_s4_noms_n5000,lefigaro,25,4,noms,5000,_s3,46726,6064,29184,143,572,0,28469,51,15,0.3000,34.43,0.6886,0.1911,0.3017,0.4084,2.514,0.2346,1.286,0.084642,0.055931,0.050552,0.043138,0.035968,0.031430,2
2026-07-31T16:53:17,lefigaro_d25_s4_noms_propres_n5000,lefigaro,25,4,noms_propres,5000,_s3,7950,812,4579,30,106,0,4443,51,12,0.2400,29.25,0.5849,0.2219,0.3501,0.4613,2.918,0.2666,1.313,0.098827,0.068328,0.054732,0.051140,0.041865,0.035213,1
2026-07-31T16:53:19,lefigaro_d25_s5_tous_n5000,lefigaro,25,5,tous,5000,_s3,30635,6542,17711,97,409,0,17205,51,13,0.2600,30.45,0.6089,0.2187,0.3349,0.4401,2.791,0.2616,1.280,0.101247,0.062403,0.055030,0.045289,0.037766,0.033172,1
2026-07-31T16:53:22,lefigaro_d25_s5_sans_verbes_n5000,lefigaro,25,5,sans_verbes,5000,_s3,28875,5748,16344,94,399,0,15851,51,13,0.2600,29.90,0.5979,0.2225,0.3396,0.4449,2.830,0.2646,1.283,0.103527,0.063173,0.055764,0.045936,0.037791,0.033371,1
2026-07-31T16:53:24,lefigaro_d25_s5_noms_n5000,lefigaro,25,5,noms,5000,_s3,23226,4925,14370,88,369,0,13913,51,13,0.2600,29.34,0.5868,0.2255,0.3425,0.4493,2.854,0.2648,1.294,0.106408,0.063485,0.055609,0.046998,0.037437,0.032528,1
2026-07-31T16:53:26,lefigaro_d25_s5_noms_propres_n5000,lefigaro,25,5,noms_propres,5000,_s3,3885,714,2307,19,71,0,2217,51,11,0.2200,24.70,0.4940,0.2586,0.3890,0.4996,3.242,0.2956,1.316,0.121329,0.080394,0.056847,0.053996,0.040164,0.036281,1
2026-07-31T16:53:28,lefigaro_d25_s6_tous_n5000,lefigaro,25,6,tous,5000,_s3,18963,4600,9788,70,286,0,9432,51,12,0.2400,26.30,0.5260,0.2505,0.3730,0.4774,3.109,0.2921,1.277,0.118871,0.070954,0.060710,0.048046,0.039507,0.034948,1
2026-07-31T16:53:30,lefigaro_d25_s6_sans_verbes_n5000,lefigaro,25,6,sans_verbes,5000,_s3,18131,4145,9131,67,279,0,8785,51,11,0.2200,25.87,0.5175,0.2543,0.3770,0.4813,3.142,0.2947,1.279,0.120728,0.071831,0.061756,0.048391,0.039217,0.035107,1
2026-07-31T16:53:33,lefigaro_d25_s6_noms_n5000,lefigaro,25,6,noms,5000,_s3,13666,3639,8008,62,257,0,7689,51,11,0.2200,25.29,0.5059,0.2564,0.3797,0.4863,3.164,0.2940,1.291,0.124896,0.071048,0.060499,0.049846,0.038424,0.034994,1
2026-07-31T16:53:35,lefigaro_d25_s6_noms_propres_n5000,lefigaro,25,6,noms_propres,5000,_s3,2275,567,1343,15,45,0,1283,51,9,0.1800,21.53,0.4306,0.2895,0.4212,0.5325,3.510,0.3261,1.292,0.137522,0.090733,0.061218,0.055783,0.039090,0.036816,1
2026-07-31T16:53:38,lefigaro_d50_s3_tous_n5000,lefigaro,50,3,tous,5000,_s3,161005,9953,85028,576,886,0,83566,101,35,0.3500,77.04,0.7704,0.1034,0.1704,0.2347,2.840,0.1231,1.384,0.039651,0.037013,0.026759,0.025240,0.022726,0.019035,3
2026-07-31T16:53:42,lefigaro_d50_s3_sans_verbes_n5000,lefigaro,50,3,sans_verbes,5000,_s3,143427,7986,73470,521,844,0,72105,101,34,0.3400,74.84,0.7484,0.1076,0.1771,0.2429,2.951,0.1271,1.393,0.042192,0.038197,0.027199,0.026390,0.023374,0.019734,3
2026-07-31T16:53:46,lefigaro_d50_s3_noms_n5000,lefigaro,50,3,noms,5000,_s3,122015,6440,62525,470,773,0,61282,101,33,0.3300,73.18,0.7318,0.1108,0.1821,0.2493,3.034,0.1295,1.405,0.044161,0.038904,0.027737,0.027003,0.023930,0.020323,2
2026-07-31T16:53:48,lefigaro_d50_s3_noms_propres_n5000,lefigaro,50,3,noms_propres,5000,_s3,20311,825,8938,75,141,0,8722,101,26,0.2600,60.28,0.6028,0.1384,0.2233,0.2992,3.722,0.1578,1.415,0.056136,0.044565,0.037730,0.032150,0.027678,0.025081,1
2026-07-31T16:53:51,lefigaro_d50_s4_tous_n5000,lefigaro,50,4,tous,5000,_s3,60558,8818,34313,233,562,0,33518,101,30,0.3000,64.37,0.6437,0.1327,0.2082,0.2769,3.470,0.1524,1.366,0.057584,0.044049,0.031027,0.027413,0.025751,0.022354,2
2026-07-31T16:53:54,lefigaro_d50_s4_sans_verbes_n5000,lefigaro,50,4,sans_verbes,5000,_s3,55761,7343,30871,222,546,0,30103,101,29,0.2900,62.64,0.6264,0.1367,0.2137,0.2836,3.561,0.1562,1.368,0.060105,0.044364,0.032188,0.027893,0.026201,0.022931,2
2026-07-31T16:53:56,lefigaro_d50_s4_noms_n5000,lefigaro,50,4,noms,5000,_s3,46726,6062,26923,200,506,0,26217,101,29,0.2900,61.43,0.6143,0.1391,0.2171,0.2884,3.618,0.1581,1.373,0.062010,0.044093,0.032960,0.028545,0.026139,0.023350,2
2026-07-31T16:53:59,lefigaro_d50_s4_noms_propres_n5000,lefigaro,50,4,noms_propres,5000,_s3,7950,812,4189,38,94,0,4057,101,23,0.2300,50.55,0.5055,0.1643,0.2567,0.3363,4.278,0.1855,1.384,0.073428,0.048033,0.042817,0.035916,0.029581,0.026907,1
2026-07-31T16:54:01,lefigaro_d50_s5_tous_n5000,lefigaro,50,5,tous,5000,_s3,30635,6539,16687,125,369,0,16193,101,26,0.2600,52.69,0.5269,0.1635,0.2460,0.3184,4.099,0.1810,1.359,0.076448,0.049726,0.037374,0.030224,0.027032,0.025156,1
2026-07-31T16:54:04,lefigaro_d50_s5_sans_verbes_n5000,lefigaro,50,5,sans_verbes,5000,_s3,28875,5745,15384,120,359,0,14905,101,25,0.2500,51.47,0.5147,0.1668,0.2502,0.3235,4.170,0.1844,1.357,0.078604,0.049874,0.038329,0.030864,0.026944,0.025588,2
2026-07-31T16:54:06,lefigaro_d50_s5_noms_n5000,lefigaro,50,5,noms,5000,_s3,23226,4923,13581,112,334,0,13135,101,25,0.2500,50.62,0.5062,0.1684,0.2524,0.3271,4.206,0.1856,1.360,0.080500,0.048710,0.039197,0.031577,0.026851,0.025538,2
2026-07-31T16:54:08,lefigaro_d50_s5_noms_propres_n5000,lefigaro,50,5,noms_propres,5000,_s3,3885,714,2168,24,64,0,2080,101,19,0.1900,40.88,0.4088,0.1949,0.2947,0.3777,4.912,0.2168,1.360,0.094062,0.056269,0.044587,0.041140,0.030463,0.028219,1
2026-07-31T16:54:10,lefigaro_d50_s6_tous_n5000,lefigaro,50,6,tous,5000,_s3,18963,4596,9280,83,258,0,8939,101,22,0.2200,43.50,0.4350,0.1914,0.2808,0.3561,4.680,0.2093,1.341,0.094257,0.054860,0.042326,0.033310,0.028659,0.027374,1
2026-07-31T16:54:13,lefigaro_d50_s6_sans_verbes_n5000,lefigaro,50,6,sans_verbes,5000,_s3,18131,4141,8649,80,251,0,8318,101,22,0.2200,42.51,0.4251,0.1949,0.2850,0.3608,4.750,0.2128,1.339,0.096327,0.055351,0.043177,0.033819,0.028996,0.027330,1
2026-07-31T16:54:15,lefigaro_d50_s6_noms_n5000,lefigaro,50,6,noms,5000,_s3,13666,3635,7630,75,233,0,7322,101,21,0.2100,41.72,0.4172,0.1960,0.2867,0.3641,4.778,0.2132,1.345,0.099074,0.052909,0.043983,0.034547,0.028494,0.027656,1
2026-07-31T16:54:17,lefigaro_d50_s6_noms_propres_n5000,lefigaro,50,6,noms_propres,5000,_s3,2275,567,1282,16,40,0,1226,101,16,0.1600,34.24,0.3424,0.2221,0.3275,0.4126,5.458,0.2470,1.326,0.109984,0.065284,0.046786,0.044974,0.030503,0.029961,1
2026-07-31T16:54:20,lefigaro3j_d5_s3_tous_n0,lefigaro3j,5,3,tous,0,_s3,71966,9589,49922,175,0,0,49747,11,4,0.4000,9.00,0.8999,0.4249,0.7171,1.0000,1.195,0.6148,1.166,0.167335,0.146219,0.111325,0.105512,0.100078,0.086617,3
2026-07-31T16:54:22,lefigaro3j_d5_s3_sans_verbes_n0,lefigaro3j,5,3,sans_verbes,0,_s3,64309,7790,44021,160,0,0,43861,11,4,0.4000,8.93,0.8927,0.4305,0.7216,1.0000,1.203,0.6174,1.169,0.170578,0.148559,0.111378,0.105275,0.100472,0.085361,1
2026-07-31T16:54:25,lefigaro3j_d5_s3_noms_n0,lefigaro3j,5,3,noms,0,_s3,56077,6330,38030,143,0,0,37887,11,4,0.4000,8.86,0.8862,0.4359,0.7258,1.0000,1.210,0.6192,1.172,0.173244,0.150826,0.111830,0.104398,0.100385,0.085103,1
2026-07-31T16:54:26,lefigaro3j_d5_s3_noms_propres_n0,lefigaro3j,5,3,noms_propres,0,_s3,9191,818,5697,38,0,0,5659,11,4,0.4000,8.14,0.8139,0.4864,0.7565,1.0000,1.261,0.6381,1.186,0.207450,0.162996,0.115913,0.101153,0.095540,0.073429,0
2026-07-31T16:54:28,lefigaro3j_d5_s4_tous_n0,lefigaro3j,5,4,tous,0,_s3,28362,7242,20189,108,0,0,20081,11,4,0.4000,8.38,0.8383,0.4707,0.7470,1.0000,1.245,0.6302,1.185,0.195154,0.162155,0.113353,0.101834,0.096488,0.078044,1
2026-07-31T16:54:29,lefigaro3j_d5_s4_sans_verbes_n0,lefigaro3j,5,4,sans_verbes,0,_s3,26006,6236,18372,100,0,0,18272,11,4,0.4000,8.30,0.8304,0.4758,0.7505,1.0000,1.251,0.6319,1.188,0.198184,0.164416,0.113232,0.101666,0.095550,0.077499,1
2026-07-31T16:54:31,lefigaro3j_d5_s4_noms_n0,lefigaro3j,5,4,noms,0,_s3,23039,5277,16191,88,0,0,16103,11,4,0.4000,8.22,0.8225,0.4810,0.7551,1.0000,1.258,0.6333,1.192,0.200952,0.166603,0.113481,0.101446,0.094906,0.077667,1
2026-07-31T16:54:32,lefigaro3j_d5_s4_noms_propres_n0,lefigaro3j,5,4,noms_propres,0,_s3,3996,736,2583,30,0,0,2553,11,3,0.3000,7.40,0.7399,0.5288,0.7833,1.0000,1.306,0.6550,1.196,0.242252,0.170518,0.116042,0.096925,0.089660,0.067925,0
2026-07-31T16:54:34,lefigaro3j_d5_s5_tous_n0,lefigaro3j,5,5,tous,0,_s3,13987,4903,10138,73,0,0,10065,11,3,0.3000,7.75,0.7746,0.5098,0.7719,1.0000,1.287,0.6452,1.196,0.220851,0.175822,0.113151,0.100325,0.093190,0.068602,1
2026-07-31T16:54:35,lefigaro3j_d5_s5_sans_verbes_n0,lefigaro3j,5,5,sans_verbes,0,_s3,13045,4405,9408,69,0,0,9339,11,3,0.3000,7.66,0.7656,0.5151,0.7748,1.0000,1.291,0.6454,1.200,0.224476,0.177753,0.112862,0.100352,0.091880,0.067505,1
2026-07-31T16:54:37,lefigaro3j_d5_s5_noms_n0,lefigaro3j,5,5,noms,0,_s3,11662,3847,8386,62,0,0,8324,11,3,0.3000,7.59,0.7588,0.5193,0.7788,1.0000,1.298,0.6502,1.198,0.226531,0.179679,0.113086,0.100869,0.090981,0.067651,1
2026-07-31T16:54:38,lefigaro3j_d5_s5_noms_propres_n0,lefigaro3j,5,5,noms_propres,0,_s3,2087,564,1385,23,0,0,1362,11,3,0.3000,6.82,0.6820,0.5598,0.8036,1.0000,1.339,0.6735,1.193,0.266298,0.181856,0.111603,0.093232,0.088504,0.062097,0
2026-07-31T16:54:39,lefigaro3j_d5_s6_tous_n0,lefigaro3j,5,6,tous,0,_s3,7994,3311,5762,43,0,0,5719,11,3,0.3000,7.22,0.7219,0.5424,0.7942,1.0000,1.324,0.6557,1.211,0.239221,0.189164,0.113995,0.100353,0.088609,0.062867,0
2026-07-31T16:54:41,lefigaro3j_d5_s6_sans_verbes_n0,lefigaro3j,5,6,sans_verbes,0,_s3,7519,3052,5403,41,0,0,5362,11,3,0.3000,7.12,0.7119,0.5477,0.7971,1.0000,1.328,0.6580,1.211,0.244174,0.190038,0.113498,0.099507,0.087938,0.061918,0
2026-07-31T16:54:42,lefigaro3j_d5_s6_noms_n0,lefigaro3j,5,6,noms,0,_s3,6757,2718,4852,39,0,0,4813,11,3,0.3000,7.03,0.7032,0.5531,0.8012,1.0000,1.335,0.6639,1.207,0.247554,0.191560,0.113991,0.099555,0.086795,0.061706,1
2026-07-31T16:54:44,lefigaro3j_d5_s6_noms_propres_n0,lefigaro3j,5,6,noms_propres,0,_s3,1281,426,828,16,0,0,812,11,3,0.3000,6.16,0.6156,0.6042,0.8280,1.0000,1.380,0.7020,1.179,0.293629,0.194688,0.115898,0.092187,0.074927,0.056634,0
2026-07-31T16:54:46,lefigaro3j_d10_s3_tous_n0,lefigaro3j,10,3,tous,0,_s3,71966,9587,46101,213,0,0,45888,21,8,0.4000,17.35,0.8677,0.2684,0.4451,0.6303,1.484,0.3571,1.247,0.107989,0.091731,0.068648,0.065234,0.058874,0.052655,1
2026-07-31T16:54:48,lefigaro3j_d10_s3_sans_verbes_n0,lefigaro3j,10,3,sans_verbes,0,_s3,64309,7788,40587,192,0,0,40395,21,7,0.3500,17.10,0.8551,0.2748,0.4530,0.6373,1.510,0.3616,1.253,0.111022,0.093944,0.069868,0.066533,0.059333,0.052286,1
